REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2016,08,1,24,0,07,,1,1,2,1,,,2,3,06,08,35,,,,400,460,1,400,460,0,,60,0,60,,240,,3000,1,1,1,2,,,,,,,,,,,,,,,,,1,11,,178
2,2016,08,1,59,0,07,,1,1,3,1,,,2,3,07,10,41,,,,400,400,1,400,400,0,,0,0,0,,240,,3692,3,1,2,2,,,,,,,,,,,,,,,,,1,03,3,135
3,2016,08,1,24,0,03,6,1,6,4,1,,,2,3,06,08,35,,,,320,320,1,320,320,80,4,0,0,0,,17,,2900,1,3,1,1,,,,,,,,,,,,,,,,,1,01,,411
4,2016,08,3,35,3,02,4,2,6,4,,1,1,1,3,16,05,25,,,,,,,,,,,,,,,,46,,,,,,,8,3,4,09,3,2,,,,,,,,,,1,10,,577
5,2016,08,4,35,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,08,,139
6,2016,08,4,12,0,10,,1,1,5,,1,1,1,3,16,05,20,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,7,,,,,,,,,,,1,08,,148
7,2016,08,1,35,0,04,,2,2,3,1,,,1,3,17,04,17,,,,240,160,2,240,160,0,,0,80,80,2,1,,3050,1,3,4,4,,,,,,,,,,,,,,,,,1,14,2,85
8,2016,08,1,47,0,05,,2,1,4,2,,,2,1,20,05,26,,,,400,430,1,560,590,0,,0,30,30,,76,,1100,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,107
9,2016,08,1,24,2,10,,1,1,4,1,,,3,3,11,08,35,,,,150,80,2,150,80,,,,,,5,111,,,,,,,,,,,,,,,,,,,,,,,1,02,,791
10,2016,08,4,35,0,12,,1,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,202
11,2016,08,4,35,0,07,,1,1,4,,1,1,3,2,06,01,04,,,,,,,,,,,,,,,,240,,,,,,,,,0,08,7,,,,,,,,,,,1,13,4,129
12,2016,08,1,48,7,07,,2,6,5,1,,,2,3,04,02,08,,,,400,400,1,400,400,0,,0,0,0,,71,,3365,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,487
13,2016,08,4,59,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,11,,99
14,2016,08,4,35,0,08,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,1,08,,859
15,2016,08,3,11,0,08,,1,1,0,,1,1,2,3,09,08,38,,,,,,,,,,,,,,,,14,,,,,,14,1,1,4,12,4,2,,,,,,,,,1,1,08,,31
16,2016,08,1,59,0,07,,2,1,1,1,,,2,2,15,07,34,,,,270,300,2,270,300,0,,0,0,0,5,188,,1400,3,1,2,2,,,,,,,,,,,,,,,,,1,03,3,191
17,2016,08,1,46,6,01,2,1,6,2,1,,,2,1,07,08,38,,,,160,160,2,160,160,0,,0,0,0,7,2,,1300,3,2,1,1,,,,,,,,,,,,,,,,,1,03,,57
18,2016,08,1,46,0,02,3,1,6,2,1,,,2,3,07,10,43,,,,200,150,2,200,150,0,,0,0,0,6,75,,1250,3,2,1,1,,,,,,,,,,,,,,,,,1,04,,161
19,2016,08,1,47,0,03,5,2,6,5,1,,,2,3,10,07,34,,,,385,300,1,385,300,0,,0,0,0,,1,,1200,3,1,1,4,,,,,,,,,,,,,,,,,3,01,,133
20,2016,08,4,11,0,08,,2,3,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,16,2,34
21,2016,08,4,59,9,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,11,,797
22,2016,08,1,35,0,03,5,2,6,4,2,,,2,3,20,05,26,,,,400,400,1,500,450,0,,0,0,0,,4,,1500,3,1,1,1,,,,,,,,,,,,,,,,,1,04,,354
23,2016,08,1,24,0,03,6,1,1,4,1,,,4,3,01,01,04,,,,700,700,1,700,700,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,1,03,1,178
24,2016,08,4,35,0,12,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,11,,79
25,2016,08,4,35,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,1,11,,223
