REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2016,02,4,35,0,12,,1,1,2,,1,2,1,3,18,07,34,,,,,,,,,,,,,,,,187,,,,,,,,,4,09,5,,,,,,,,,,,,08,,312
2,2016,02,1,24,2,04,,1,6,4,1,,,1,3,11,08,37,,,,360,420,1,360,420,0,,60,0,60,,105,,2700,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,845
3,2016,02,1,35,0,10,,1,5,2,1,,,2,2,06,03,13,,,,400,320,1,400,320,80,3,0,0,0,,240,,4172,1,1,2,2,,,,,,,,,,,,,,,,,1,01,,104
4,2016,02,3,11,0,06,,1,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,,,26,2,,,,1,,,1,,,1,18,,69
5,2016,02,4,35,0,02,3,1,6,2,,1,1,2,3,06,08,36,,,,,,,,,,,,,,,,18,,,,,,,,,4,09,4,,,,,,,,,,,1,10,,448
6,2016,02,1,35,0,03,6,1,1,6,1,,,1,3,16,05,20,,,,400,320,1,400,320,80,3,0,0,0,,34,,1490,3,3,3,4,,,,,,,,,,,,,,,,,2,02,,379
7,2016,02,1,59,0,04,,2,1,2,1,,,2,3,19,07,34,,,,120,175,2,120,175,0,,0,0,0,2,13,,1045,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,143
8,2016,02,1,24,2,10,,2,1,5,1,,,6,3,16,06,30,,,,150,150,2,150,150,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,3,08,,805
9,2016,02,4,10,0,08,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,01,,86
10,2016,02,2,59,0,08,,1,1,4,1,,,6,2,20,08,35,0,2,,500,0,1,500,0,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,1,03,2,274
