REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2014,09,3,35,5,11,,1,1,5,,1,1,1,3,21,05,25,,,,,,,,,,,,,,,,128,,,,,,4,6,2,5,07,12,2,,,,,,1,0,,,,08,,284
2,2014,09,4,35,0,10,,2,5,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,1,01,,138
3,2014,09,4,12,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,11,,167
4,2014,09,4,35,3,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,365
5,2014,09,1,47,0,06,,2,1,5,1,,,1,3,21,07,31,,,,380,170,1,380,170,210,4,0,80,80,,85,,2213,1,1,1,4,,,,,,,,,,,,,,,,,1,03,2,168
6,2014,09,1,12,0,02,3,1,6,3,1,,,2,3,20,07,33,,,,350,350,1,350,500,0,,0,0,0,,1,,1500,3,3,2,2,,,,,,,,,,,,,,,,,2,01,,240
7,2014,09,1,35,0,07,,1,1,4,2,,,2,3,06,08,35,,,,400,400,1,480,480,0,,0,0,0,,74,,3800,1,1,2,2,,,,,,,,,,,,,,,,,1,04,4,377
8,2014,09,1,46,6,06,,2,1,3,1,,,2,2,10,04,18,,,,320,320,1,320,320,0,,0,0,0,,199,,1851,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,137
9,2014,09,1,11,0,08,,2,4,4,1,,,2,3,14,02,08,,,,400,400,1,400,400,0,,0,0,0,,86,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,14,2,48
10,2014,09,1,35,0,07,,2,1,5,1,,,2,1,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,69,,1900,3,1,3,4,,,,,,,,,,,,,,,,,1,09,3,235
11,2014,09,1,46,6,01,2,1,6,3,1,,,2,3,18,07,32,,,,400,200,1,400,200,0,,0,0,0,,17,,1350,3,1,2,2,,,,,,,,,,,,,,,,,2,06,,156
12,2014,09,1,24,0,01,1,2,6,1,2,,,2,3,19,07,34,,,,150,150,2,300,300,0,,0,0,0,4,33,,1035,3,1,1,1,,,,,,,,,,,,,,,,,2,03,,130
13,2014,09,1,59,0,08,,2,1,5,1,,,1,3,16,02,09,,,,160,160,2,160,160,0,,0,0,0,3,133,,2000,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,196
14,2014,09,1,10,0,09,,1,1,1,1,,,5,3,06,08,35,,,,200,190,2,200,190,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,1,03,2,100
15,2014,09,1,46,6,06,,1,2,2,1,,,2,2,10,02,07,,,,400,400,1,400,400,0,,0,0,0,,85,,2115,3,1,2,2,,,,,,,,,,,,,,,,,1,03,3,177
16,2014,09,1,35,0,07,,2,1,5,1,,,1,3,17,02,07,,,,375,385,1,375,385,0,,0,10,10,,172,,5026,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,118
17,2014,09,1,35,0,11,,2,1,4,1,,,6,3,15,02,07,,,,190,150,2,190,150,,,,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,08,,153
18,2014,09,1,35,0,11,,2,1,1,1,,,2,3,10,07,33,,,,150,150,2,150,150,0,,0,0,0,5,85,,1200,3,1,1,1,,,,,,,,,,,,,,,,,,08,,211
19,2014,09,1,35,4,06,,2,5,4,1,,,2,3,07,01,02,,,,400,400,1,400,400,0,,0,0,0,,240,,3654,3,1,3,4,,,,,,,,,,,,,,,,,1,14,3,472
20,2014,09,1,35,0,03,5,1,1,4,1,,,2,3,12,03,11,,,,400,400,1,400,400,0,,0,0,0,,170,,2788,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,299
21,2014,09,4,46,6,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,02,,141
22,2014,09,4,46,0,01,1,2,6,1,,1,2,6,3,20,05,26,,,,,,,,,,,,,,,,3,,,,,,,,,0,08,1,,,,,,,,,,,2,03,,106
23,2014,09,1,59,9,07,,2,4,1,1,,,2,2,19,07,32,,,,440,440,1,440,440,0,,0,0,0,,30,,1289,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,626
24,2014,09,2,48,0,09,,2,5,5,1,,,1,3,18,01,02,3,3,1,373,0,1,373,0,,,,,,,240,,3712,1,1,2,2,,,,,,,,,,,,,,,,,1,01,,44
25,2014,09,1,24,2,10,,1,5,4,1,,,2,3,08,08,35,,,,400,400,1,400,400,0,,0,0,0,,240,,2300,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,324
26,2014,09,1,47,0,08,,2,2,2,1,,,2,3,17,04,17,,,,375,375,1,375,375,0,,0,0,0,,240,,3900,1,1,2,2,,,,,,,,,,,,,,,,,1,03,3,100
27,2014,09,1,35,0,03,5,1,6,1,1,,,2,3,09,08,35,,,,450,500,1,450,500,0,,100,0,100,,2,,1900,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,271
28,2014,09,1,35,0,03,6,2,1,4,1,,,2,3,12,02,06,,,,400,410,1,400,410,0,,0,10,10,,69,,1875,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,354
29,2014,09,1,24,0,08,,1,6,2,1,,,3,3,06,01,04,,,,400,400,1,400,400,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,1,01,,89
30,2014,09,1,47,0,04,,1,1,2,1,,,2,3,04,09,39,,,,400,480,1,400,480,0,,80,0,80,,59,,4000,1,1,4,4,,,,,,,,,,,,,,,,,1,06,1,136
31,2014,09,1,24,0,01,2,2,6,3,2,,,2,3,16,06,29,,,,15,15,2,65,55,0,,0,0,0,4,25,,2300,3,3,1,1,,,,,,,,,,,,,,,,,3,03,,88
32,2014,09,3,35,0,02,3,1,6,4,,1,1,2,2,15,10,43,,,,,,,,,,,,,,,,4,,,,,,4,3,1,0,00,12,2,1,1,1,1,,,1,,,1,16,,156
33,2014,09,4,35,4,12,,2,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,03,,777
34,2014,09,4,46,6,12,,2,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,131
35,2014,09,1,11,0,08,,1,1,6,1,,,1,2,16,05,20,,,,375,450,1,375,450,0,,0,75,75,,159,,3590,1,1,3,4,,,,,,,,,,,,,,,,,1,03,3,30
36,2014,09,4,35,0,12,,2,3,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,01,,532
37,2014,09,1,47,0,07,,2,1,5,1,,,1,3,16,05,20,,,,350,380,1,350,380,0,,0,30,30,,240,,4286,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,96
38,2014,09,1,35,0,04,,1,2,5,1,,,2,3,17,01,02,,,,400,400,1,400,400,0,,0,0,0,,63,,2404,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,247
39,2014,09,1,35,0,06,,2,1,6,1,,,2,2,17,05,24,,,,250,250,2,250,250,0,,0,0,0,6,25,,2017,1,1,2,2,,,,,,,,,,,,,,,,,1,03,2,237
40,2014,09,1,35,4,09,,2,1,5,1,,,2,2,10,07,34,,,,180,180,2,180,180,0,,0,0,0,3,29,,1200,3,1,3,4,,,,,,,,,,,,,,,,,1,03,,849
41,2014,09,1,24,0,01,1,2,6,1,1,,,2,3,19,07,34,,,,30,30,2,30,30,0,,0,0,0,4,1,,1035,3,1,1,4,,,,,,,,,,,,,,,,,2,03,,441
42,2014,09,1,47,0,09,,2,6,2,1,,,2,3,12,02,09,,,,350,350,1,350,350,0,,0,0,0,,240,,2000,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,91
43,2014,09,2,59,0,06,,1,2,4,1,,,2,2,04,03,13,0,1,2,420,0,1,420,0,,,,,,,43,,4360,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,248
44,2014,09,4,35,0,10,,2,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,1,11,,180
45,2014,09,4,24,0,07,,2,2,4,,1,1,2,3,19,07,32,,,,,,,,,,,,,,,,6,,,,,,,,,4,09,2,,,,,,,,,,,1,12,3,81
46,2014,09,1,13,0,06,,1,4,5,1,,,2,3,11,08,38,,,,600,600,1,600,600,0,,0,0,0,,6,,1077,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,149
47,2014,09,1,59,0,12,,1,1,5,1,,,3,2,01,01,04,,,,480,500,1,480,500,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,61
48,2014,09,1,59,0,07,,2,1,5,2,,,4,1,14,03,10,,,,400,400,1,480,480,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,1,03,3,105
49,2014,09,2,24,0,02,4,2,6,2,1,,,2,3,08,10,42,1,14,2,400,0,1,400,0,,,,,,,57,,1850,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,157
50,2014,09,1,47,0,05,,2,1,2,1,,,2,3,06,02,07,,,,375,337,1,375,337,38,3,0,0,0,,69,,2821,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,99
51,2014,09,1,47,0,08,,2,5,2,1,,,2,2,10,07,31,,,,370,370,1,370,370,0,,0,0,0,,146,,2600,1,1,2,4,,,,,,,,,,,,,,,,,1,18,,114
52,2014,09,4,13,0,11,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,01,,139
53,2014,09,4,46,6,09,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,1,05,,169
