REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
55,2008,06,1,12,0,02,4,1,6,1,1,,,2,3,06,08,36,,,,500,400,1,500,400,80,0,0,0,0,,9,,1800,3,2,1,1,,,,,,,,,,,,,,,,,1,04,,160
56,2008,06,4,35,0,03,6,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,1,05,,160
57,2008,06,1,59,0,03,6,1,1,4,1,,,6,3,06,08,35,,,,450,450,1,450,450,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,1,03,1,335
58,2008,06,1,35,0,02,4,2,6,5,1,,,1,3,16,05,20,,,,350,350,1,350,350,0,,0,0,0,,10,,1044,3,3,1,1,,,,,,,,,,,,,,,,,2,01,,126
59,2008,06,1,59,0,01,2,1,6,1,1,,,2,3,11,08,38,,,,400,480,1,400,480,0,,0,0,0,,2,,825,3,2,2,2,,,,,,,,,,,,,,,,,1,15,,299
60,2008,06,1,46,0,09,,1,1,1,1,,,2,3,10,07,33,,,,400,400,1,400,400,0,,0,0,0,,210,,900,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,127
61,2008,06,1,59,0,06,,1,5,2,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,240,,2800,1,1,3,3,,,,,,,,,,,,,,,,,1,01,,182
62,2008,06,4,35,0,12,,2,3,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,01,,128
63,2008,06,1,35,0,08,,1,1,1,1,,,4,2,14,03,13,,,,600,600,1,600,600,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,1,02,,87
64,2008,06,4,47,0,01,2,2,6,1,,1,2,2,3,13,02,09,,,,,,,,,,,,,,,,1,,,,,,,,,4,10,2,,,,,,,,,0,,1,14,,91
65,2008,06,1,24,0,10,,1,1,6,1,,,6,3,18,06,29,,,,150,150,2,150,150,,,,,,5,131,,,,,,,,,,,,,,,,,,,,,,,1,05,,183
66,2008,06,4,13,0,12,,2,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,111
67,2008,06,2,59,0,06,,2,1,2,1,,,2,3,10,02,08,3,1,1,350,0,1,350,0,,,,,,,240,,3297,3,1,2,2,,,,,,,,,,,,,,,,,1,08,,433
68,2008,06,1,24,2,10,,2,1,5,1,,,1,2,17,04,16,,,,30,30,2,30,30,0,,0,0,0,5,45,,3200,2,4,3,3,,,,,,,,,,,,,,,,,1,10,4,897
69,2008,06,4,13,0,08,,2,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,1,01,,94
70,2008,06,2,48,8,07,,1,1,4,1,,,2,3,07,08,35,3,2,1,600,0,1,600,0,,,,,,,93,,2200,3,1,2,4,,,,,,,,,,,,,,,,,1,04,4,414
71,2008,06,4,10,0,05,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,,,,,,,,6,,1,12,2,121
72,2008,06,1,59,0,07,,1,5,4,1,,,5,3,06,08,35,,,,480,480,1,480,480,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,1,01,,147
73,2008,06,1,24,2,07,,2,1,5,1,,,2,3,14,05,19,,,,450,550,1,450,550,0,,0,100,100,,89,,2198,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,677
74,2008,06,1,35,4,06,,2,1,4,1,,,7,2,19,07,34,,,,250,250,2,250,250,,,,,,2,82,,,,,,,,,,,,,,,,,,,,,,,1,03,2,597
75,2008,06,1,59,0,09,,2,1,2,1,,,1,3,17,05,21,,,,360,360,1,360,360,0,,0,0,0,,238,,3270,1,1,3,4,,,,,,,,,,,,,,,,,1,08,,387
76,2008,06,1,13,0,02,4,2,2,4,1,,,2,3,06,03,13,,,,400,400,1,400,400,0,,0,0,0,,49,,1725,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,177
77,2008,06,1,35,0,03,5,2,6,3,1,,,2,3,15,07,33,,,,300,200,1,300,200,0,,0,0,0,,1,,925,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,126
78,2008,06,1,35,0,08,,1,1,6,1,,,2,3,12,01,02,,,,400,620,1,400,620,0,,0,120,120,,240,,7212,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,95
79,2008,06,1,47,0,10,,1,1,5,1,,,2,3,07,02,08,,,,400,480,1,400,480,0,,0,80,80,,240,,1442,3,1,1,1,,,,,,,,,,,,,,,,,1,05,,105
80,2008,06,4,35,0,10,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,1,11,,171
81,2008,06,4,24,2,12,,1,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,11,,761
82,2008,06,4,24,1,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,518
83,2008,06,1,35,0,08,,1,1,2,1,,,2,3,07,10,42,,,,400,320,1,400,320,80,4,0,0,0,,14,,1500,3,1,2,2,,,,,,,,,,,,,,,,,1,07,4,189
84,2008,06,1,11,0,06,,2,1,4,1,,,1,3,17,04,18,,,,360,360,1,360,360,0,,0,0,0,,103,,1766,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,35
85,2008,06,3,13,0,08,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,15,2,,,,,,,,,,1,11,,133
86,2008,06,4,59,9,01,1,1,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,133
87,2008,06,1,35,0,06,,2,2,5,1,,,1,3,16,01,02,,,,400,700,1,400,700,0,,0,300,300,,240,,4519,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,240
88,2008,06,3,35,0,06,,2,1,4,,1,1,2,3,08,10,42,,,,,,,,,,,,,,,,59,,,,,,2,2,1,4,12,7,2,,1,,,1,,1,,,1,06,3,190
89,2008,06,1,35,0,05,,1,1,4,1,,,2,3,08,08,36,,,,400,490,1,400,490,0,,90,0,90,,110,,2083,3,1,2,3,,,,,,,,,,,,,,,,,1,03,2,216
90,2008,06,4,47,0,12,,1,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,11,,102
91,2008,06,1,59,0,08,,2,5,4,1,,,1,3,17,02,07,,,,375,425,1,375,425,0,,50,0,50,,240,,2700,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,154
92,2008,06,1,35,4,02,3,2,6,3,1,,,2,1,19,07,31,,,,520,520,1,520,520,0,,0,0,0,,44,,915,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,918
93,2008,06,1,35,0,08,,1,1,4,1,,,2,3,06,08,35,,,,400,320,1,400,320,80,0,0,0,0,,15,,3100,1,1,2,3,,,,,,,,,,,,,,,,,1,02,,204
94,2008,06,1,35,4,05,,1,6,6,1,,,2,3,10,02,05,,,,400,400,1,400,400,0,,0,0,0,,112,,4327,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,845
95,2008,06,1,48,8,06,,1,1,5,1,,,1,3,16,05,20,,,,480,450,1,480,450,0,,0,0,0,,141,,3125,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,867
96,2008,06,1,48,0,05,,1,1,2,1,,,4,3,15,07,34,,,,450,460,1,450,460,,,,,,,227,,,,,,,,,,,,,,,,,,,,,,,1,03,2,197
97,2008,06,4,24,0,01,1,1,6,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,2,12,,86
98,2008,06,1,13,0,01,2,2,6,3,1,,,2,3,15,09,40,,,,375,375,1,375,375,0,,0,0,0,,3,,900,3,2,1,1,,,,,,,,,,,,,,,,,3,03,,136
99,2008,06,1,35,0,09,,2,1,6,1,,,1,3,16,03,11,,,,210,370,2,210,370,0,,0,160,160,3,129,,2574,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,108
100,2008,06,4,35,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,11,,293
101,2008,06,1,24,1,02,4,2,6,5,1,,,1,3,17,04,16,,,,363,398,1,363,398,0,,35,0,35,,6,,1900,1,1,4,4,,,,,,,,,,,,,,,,,1,15,,590
102,2008,06,4,35,0,11,,2,5,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,01,,226
103,2008,06,1,24,2,07,,1,5,2,1,,,2,3,07,08,35,,,,400,400,1,400,400,0,,0,0,0,,178,,2050,1,1,3,4,,,,,,,,,,,,,,,,,1,14,2,657
104,2008,06,1,48,0,03,5,1,2,4,1,,,2,3,06,08,35,,,,400,550,1,400,550,0,,150,0,150,,44,,2900,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,365
105,2008,06,1,48,8,08,,1,1,4,1,,,2,3,09,07,31,,,,400,400,1,400,400,0,,0,0,0,,9,,4808,3,1,1,3,,,,,,,,,,,,,,,,,1,03,2,477
106,2008,06,1,12,0,07,,1,2,4,1,,,1,3,11,08,36,,,,400,475,1,400,475,0,,75,0,75,,11,,1900,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,163
107,2008,06,1,24,0,08,,1,1,6,1,,,1,3,16,05,20,,,,500,500,1,500,500,0,,0,0,0,,115,,3077,1,1,3,3,,,,,,,,,,,,,,,,,1,05,,113
108,2008,06,1,59,9,01,2,1,6,1,1,,,2,3,11,08,38,,,,90,90,2,90,90,0,,0,0,0,4,1,,1400,3,4,1,1,,,,,,,,,,,,,,,,,2,14,,557
109,2008,06,4,24,0,09,,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,524
110,2008,06,4,46,0,02,3,1,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,202
111,2008,06,1,35,0,11,,2,1,3,1,,,1,3,16,02,08,,,,70,70,2,70,70,0,,0,0,0,5,240,,1398,1,4,2,4,,,,,,,,,,,,,,,,,,08,,159
112,2008,06,1,35,0,07,,1,1,4,1,,,2,3,08,08,35,,,,400,480,1,400,480,0,,80,0,80,,240,,3156,1,1,3,4,,,,,,,,,,,,,,,,,1,03,3,318
113,2008,06,1,24,0,12,,1,1,5,1,,,2,3,11,08,38,,,,50,50,2,50,50,0,,0,0,0,5,82,,950,3,4,1,1,,,,,,,,,,,,,,,,,,02,,93
114,2008,06,4,48,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,11,,338
115,2008,06,2,35,4,05,,1,1,2,1,,,6,1,11,08,38,3,1,,650,0,1,650,0,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,1,06,1,717
116,2008,06,1,48,8,03,5,1,6,2,1,,,1,3,05,08,36,,,,400,560,1,400,560,0,,160,0,160,,52,,2608,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,696
117,2008,06,1,24,2,02,3,1,6,4,2,,,2,3,14,06,27,,,,375,375,1,405,375,0,,0,0,0,,2,,1200,3,3,2,2,,,,,,,,,,,,,,,,,2,04,,872
118,2008,06,1,48,0,04,,1,6,1,1,,,2,3,04,09,39,,,,450,450,1,450,450,0,,0,0,0,,5,,2885,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,214
119,2008,06,4,35,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,209
120,2008,06,4,24,0,12,,1,4,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,130
121,2008,06,1,48,0,07,,2,2,4,1,,,2,3,10,02,09,,,,400,480,1,400,480,0,,80,0,80,,52,,1400,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,165
122,2008,06,1,48,7,07,,1,1,4,1,,,2,3,14,03,11,,,,600,520,1,600,520,80,3,0,100,100,,45,,3205,3,1,2,2,,,,,,,,,,,,,,,,,1,06,1,475
123,2008,06,1,24,0,05,,2,2,4,1,,,1,3,17,04,16,,,,360,360,1,360,360,0,,0,0,0,,206,,3159,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,90
124,2008,06,4,24,0,10,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,1,01,,471
125,2008,06,1,13,0,08,,2,5,4,1,,,2,3,12,02,07,,,,372,372,1,372,372,0,,0,0,0,,80,,1600,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,105
126,2008,06,4,11,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,11,,43
127,2008,06,2,46,6,08,,1,4,4,1,,,2,3,06,08,35,1,2,2,400,0,1,400,0,,,,,,,240,,3300,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,172
128,2008,06,1,24,0,02,3,2,6,3,1,,,2,3,10,07,34,,,,350,325,1,350,325,0,,0,0,0,,61,,714,1,1,2,4,,,,,,,,,,,,,,,,,1,04,,103
129,2008,06,1,13,0,09,,1,1,6,1,,,1,3,16,05,20,,,,350,350,1,350,350,0,,0,0,0,,240,,6044,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,95
130,2008,06,4,35,4,04,,1,2,2,,1,1,2,2,08,10,43,,,,,,,,,,,,,,,,71,,,,,,,,,1,01,3,,,,,,,,,,,1,12,1,758
131,2008,06,3,35,4,02,4,1,6,3,,1,1,2,2,06,02,09,,,,,,,,,,,,,,,,3,,,,,,2,2,1,4,12,1,2,,1,,,1,1,1,,,1,01,,984
132,2008,06,1,59,0,01,2,2,6,2,1,,,2,3,12,07,33,,,,400,400,1,400,400,0,,0,0,0,,1,,1700,1,3,2,4,,,,,,,,,,,,,,,,,1,04,,117
133,2008,06,1,35,5,01,2,2,6,1,2,,,2,3,10,07,34,,,,100,80,2,250,230,0,,0,0,0,4,12,,875,3,1,2,4,,,,,,,,,,,,,,,,,1,03,,510
134,2008,06,1,47,0,07,,1,1,4,1,,,3,3,19,01,03,,,,500,300,1,500,300,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,1,03,3,102
135,2008,06,4,48,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,99
136,2008,06,1,24,2,05,,2,1,4,1,,,2,3,07,02,09,,,,400,400,1,400,400,0,,0,0,0,,39,,1300,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,562
137,2008,06,1,35,0,09,,1,1,6,1,,,1,3,16,05,20,,,,390,610,1,390,610,0,,0,220,220,,226,,4191,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,201
138,2008,06,4,59,9,09,,1,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,1,08,,481
139,2008,06,4,24,0,06,,2,2,2,,1,1,2,3,19,01,03,,,,,,,,,,,,,,,,26,,,,,,,,,1,01,10,,,,,,,,,,,1,05,,186
140,2008,06,1,24,0,07,,1,2,4,1,,,2,3,08,08,35,,,,400,550,1,400,550,0,,150,0,150,,240,,2500,1,1,3,4,,,,,,,,,,,,,,,,,1,06,1,92
141,2008,06,1,35,0,02,4,2,1,2,1,,,1,3,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,2,,1400,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,217
142,2008,06,1,48,7,02,4,2,6,4,1,,,2,3,10,07,33,,,,250,250,2,250,250,0,,0,0,0,4,20,,1400,3,1,2,4,,,,,,,,,,,,,,,,,2,04,,673
143,2008,06,4,35,4,05,,2,1,2,,1,1,2,3,18,01,03,,,,,,,,,,,,,,,,71,,,,,,,,,4,11,1,,,,,,,,,,,1,06,2,724
144,2008,06,4,48,8,09,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,1,01,,451
145,2008,06,2,59,0,07,,2,1,3,1,,,2,3,11,07,33,1,1,1,200,0,2,200,0,,,,,,5,240,,4000,1,1,4,4,,,,,,,,,,,,,,,,,1,08,,120
