REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2011,06,1,13,0,08,,1,1,1,1,,,6,3,11,08,35,,,,700,450,1,700,450,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,1,05,,83
2,2011,06,1,35,0,08,,1,2,4,1,,,1,3,21,01,02,,,,375,375,1,375,375,0,,0,0,0,,167,,2933,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,184
3,2011,06,4,35,0,03,5,2,6,2,,1,2,2,3,20,06,30,,,,,,,,,,,,,,,,39,,,,,,,,,4,10,3,,,,,,,,,,,2,16,,190
4,2011,06,4,12,0,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,14,,156
5,2011,06,1,24,0,09,,2,1,4,1,,,1,3,17,02,09,,,,280,280,2,280,280,0,,0,0,0,5,240,,2000,1,1,3,3,,,,,,,,,,,,,,,,,1,04,4,106
6,2011,06,4,47,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,11,,91
7,2011,06,4,47,0,01,1,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,2,14,,83
8,2011,06,1,47,0,07,,2,1,5,1,,,2,3,12,01,03,,,,220,225,2,220,225,0,,0,0,0,5,230,,3400,3,1,2,4,,,,,,,,,,,,,,,,,1,04,4,157
9,2011,06,4,59,0,11,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,11,,537
10,2011,06,4,10,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,89
11,2011,06,1,46,6,02,4,1,1,4,1,,,5,3,15,09,39,,,,500,500,1,500,500,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,1,02,,83
12,2011,06,1,24,2,08,,1,2,2,1,,,1,3,18,07,34,,,,360,360,1,360,360,0,,0,0,0,,24,,1881,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,780
13,2011,06,4,24,0,03,6,1,2,4,,1,1,2,3,01,09,40,,,,,,,,,,,,,,,,1,,,,,,,,,4,09,2,,,,,,,,,5,,1,08,,619
14,2011,06,1,46,6,07,,2,6,3,1,,,2,3,12,02,05,,,,400,400,1,400,400,0,,0,0,0,,240,,3654,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,197
