REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2017,09,1,35,0,11,,1,1,4,1,,,2,3,07,10,43,,,,400,400,1,400,400,0,,0,0,0,,44,,1400,3,1,3,3,,,,,,,,,,,,,,,,,,07,4,387
2,2017,09,1,59,0,08,,2,5,2,1,,,6,2,17,04,17,,,,400,300,1,400,300,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,01,,87
3,2017,09,1,35,4,01,2,1,6,2,1,,,2,1,18,07,31,,,,280,280,2,280,280,0,,0,0,0,4,19,,1160,3,1,2,4,,,,,,,,,,,,,,,,,2,18,,915
4,2017,09,1,13,0,08,,1,1,2,1,,,3,2,06,01,04,,,,400,400,1,400,400,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,1,04,4,137
5,2017,09,1,48,0,07,,1,1,4,1,,,2,3,06,08,35,,,,400,200,1,400,200,0,,0,0,0,,11,,8400,3,3,2,2,,,,,,,,,,,,,,,,,1,03,3,40
6,2017,09,1,59,0,11,,1,5,2,1,,,6,3,15,08,36,,,,240,215,2,240,215,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,01,,58
7,2017,09,3,35,0,09,,2,6,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,10,7,1,,,40,2,1,,,,,,2,,,1,01,,201
8,2017,09,1,46,6,04,,1,1,2,1,,,2,3,17,07,32,,,,400,400,1,400,400,0,,0,0,0,,35,,1400,1,1,2,3,,,,,,,,,,,,,,,,,1,03,2,70
9,2017,09,2,12,0,05,,1,6,2,1,,,2,3,17,08,38,2,6,1,300,0,1,300,0,,,,,,,192,,1425,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,169
10,2017,09,2,11,0,02,3,1,6,2,1,,,2,3,10,07,34,2,1,2,150,0,2,150,0,,,,,,4,31,,1190,3,1,3,4,,,,,,,,,,,,,,,,,2,18,,61
11,2017,09,4,35,0,09,,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,1,01,,73
12,2017,09,4,35,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,348
13,2017,09,1,24,0,02,3,2,6,3,1,,,1,3,17,04,18,,,,160,160,2,160,160,0,,0,0,0,4,18,,1600,1,4,3,3,,,,,,,,,,,,,,,,,2,13,,179
14,2017,09,1,35,0,04,,2,4,3,1,,,2,2,18,07,34,,,,400,570,1,400,570,0,,120,0,120,,3,,1140,3,1,1,4,,,,,,,,,,,,,,,,,1,14,2,295
15,2017,09,2,12,0,10,,2,1,4,1,,,6,3,10,01,03,0,3,,40,0,2,40,0,,,,,,5,205,,,,,,,,,,,,,,,,,,,,,,,1,08,,62
16,2017,09,1,48,7,11,,2,1,3,1,,,2,2,19,02,05,,,,120,120,2,120,120,0,,0,0,0,5,67,,2885,3,1,3,4,,,,,,,,,,,,,,,,,,08,,580
17,2017,09,1,24,0,05,,2,2,4,1,,,1,3,17,04,18,,,,385,365,1,385,365,0,,150,0,150,,37,,2100,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,73
18,2017,09,1,35,0,11,,2,4,4,1,,,6,3,14,02,07,,,,440,80,1,440,80,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,18,,306
19,2017,09,1,10,0,04,,1,6,4,1,,,2,3,10,08,35,,,,400,160,1,400,160,240,3,0,0,0,,34,,1400,1,1,2,2,,,,,,,,,,,,,,,,,1,18,,163
20,2017,09,1,35,4,03,6,2,6,4,1,,,2,3,18,03,13,,,,400,460,1,400,460,0,,0,60,60,,12,,2404,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,787
21,2017,09,3,59,0,04,,2,6,4,,1,1,6,3,19,01,03,,,,,,,,,,,,,,,,31,,,,,,3,6,1,0,00,5,2,,,,,,1,0,,,1,18,,188
22,2017,09,1,47,0,06,,2,1,6,2,,,1,3,16,05,20,,,,100,100,2,160,160,0,,0,0,0,2,129,,4038,1,2,2,4,,,,,,,,,,,,,,,,,1,03,2,87
23,2017,09,4,59,9,12,,2,1,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,745
24,2017,09,3,35,0,07,,2,1,3,,1,1,2,3,14,07,33,,,,,,,,,,,,,,,,88,,,,,,14,3,1,0,06,8,2,,,,1,,,1,,,1,06,3,466
25,2017,09,4,13,0,01,1,1,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,143
26,2017,09,1,24,1,08,,1,6,4,1,,,1,3,05,01,04,,,,400,400,1,400,400,0,,0,0,0,,7,,4712,3,3,3,4,,,,,,,,,,,,,,,,,1,14,3,605
27,2017,09,1,35,4,11,,2,2,3,1,,,6,3,18,06,29,,,,350,370,1,350,370,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,802
28,2017,09,4,59,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,106
29,2017,09,1,35,3,12,,1,1,6,1,,,6,2,14,06,27,,,,100,180,2,100,180,,,,,,5,127,,,,,,,,,,,,,,,,,,,,,,,,02,,547
30,2017,09,4,59,9,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,,,,,,,,,,,,11,,729
31,2017,09,3,46,6,08,,1,6,4,,1,1,2,3,07,08,36,,,,,,,,,,,,,,,,43,,,,,,6,1,1,4,12,2,2,,,,,,,,,1,1,01,,43
