REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2016,07,4,48,8,12,,2,1,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,594
2,2016,07,1,35,4,04,,2,2,2,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,56,,1335,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,861
3,2016,07,1,47,0,11,,1,3,4,1,,,1,3,21,05,25,,,,80,40,2,80,40,40,3,0,0,0,3,3,,3000,3,3,2,2,,,,,,,,,,,,,,,,,,18,,117
4,2016,07,1,35,0,04,,2,1,4,1,,,6,3,20,07,32,,,,200,120,2,200,120,,,,,,2,75,,,,,,,,,,,,,,,,,,,,,,,1,03,1,63
5,2016,07,1,35,0,02,3,1,6,2,1,,,2,3,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,3,,1300,3,2,3,3,,,,,,,,,,,,,,,,,1,15,,298
6,2016,07,4,24,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,11,,110
7,2016,07,4,12,0,12,,2,3,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,114
8,2016,07,4,48,8,10,,1,6,4,,1,1,4,3,18,06,29,,,,,,,,,,,,,,,,116,,,,,,,,,5,07,4,2,,,,,,,,6,,1,01,,485
9,2016,07,4,35,5,12,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,01,,432
10,2016,07,4,47,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,84
