REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2017,01,4,10,0,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,11,,117
2,2017,01,1,46,6,03,5,1,2,2,2,,,2,3,10,07,31,,,,400,320,1,430,340,80,3,0,0,0,,11,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,168
3,2017,01,4,24,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,11,,179
4,2017,01,1,35,4,10,,1,1,0,1,,,2,2,06,07,33,,,,400,240,1,400,240,160,2,0,0,0,,240,,3365,1,1,2,2,,,,,,,,,,,,,,,,,1,05,,669
5,2017,01,4,24,0,10,,1,1,2,,1,1,2,3,08,08,35,,,,,,,,,,,,,,,,186,,,,,,,,,5,07,8,,,,,,,,,,,1,11,,368
6,2017,01,1,24,2,09,,2,1,2,1,,,2,3,10,07,34,,,,220,220,2,220,220,0,,0,0,0,5,240,,1225,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,347
7,2017,01,1,46,6,09,,2,1,5,1,,,1,3,21,02,08,,,,350,370,1,350,370,0,,5,15,20,,240,,2799,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,169
8,2017,01,1,59,0,07,,2,1,4,1,,,1,2,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,70,,2305,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,350
9,2017,01,1,47,0,07,,2,2,5,1,,,1,3,16,05,22,,,,375,400,1,375,400,0,,0,100,100,,240,,4800,1,1,2,2,,,,,,,,,,,,,,,,,1,02,,71
10,2017,01,4,24,0,08,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,05,,403
