REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
14,2010,08,1,24,0,09,,2,3,0,1,,,2,3,07,08,38,,,,450,460,1,450,460,0,,75,0,75,,2,,1230,1,2,2,2,,,,,,,,,,,,,,,,,1,01,,122
15,2010,08,1,46,0,07,,1,1,4,1,,,2,1,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,4,,3100,1,2,1,1,,,,,,,,,,,,,,,,,1,03,1,67
16,2010,08,1,12,0,09,,2,1,4,1,,,2,3,17,04,18,,,,380,380,1,380,380,0,,0,0,0,,182,,2277,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,145
17,2010,08,1,48,0,01,1,1,6,1,1,,,2,3,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,3,,1400,3,3,1,3,,,,,,,,,,,,,,,,,1,03,,163
18,2010,08,1,35,0,10,,2,1,4,1,,,1,3,17,04,18,,,,113,113,2,113,113,0,,0,0,0,5,96,,2632,1,1,4,4,,,,,,,,,,,,,,,,,1,08,,227
19,2010,08,1,47,0,07,,1,1,5,1,,,2,3,08,03,13,,,,373,373,1,373,373,0,,0,0,0,,240,,4200,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,111
20,2010,08,1,35,0,05,,2,1,5,1,,,2,3,12,02,07,,,,350,400,1,350,400,0,,0,50,50,,31,,4560,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,346
21,2010,08,4,59,0,02,3,2,6,3,,1,2,2,3,10,07,33,,,,,,,,,,,,,,,,2,,,,,,,,,0,00,3,,,,,,,,,,,1,01,,317
22,2010,08,4,12,0,11,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,01,,130
23,2010,08,2,35,0,07,,2,3,4,1,,,2,3,07,10,42,1,99,2,400,0,1,400,0,,,,,,,240,,3400,1,1,3,3,,,,,,,,,,,,,,,,,1,15,4,190
24,2010,08,3,12,0,08,,1,6,6,,1,1,2,3,18,03,12,,,,,,,,,,,,,,,,124,,,,,,30,6,1,4,12,11,2,,,1,1,,,0,,,1,01,,201
25,2010,08,1,24,0,09,,1,4,2,1,,,2,3,11,08,36,,,,400,400,1,400,400,0,,0,0,0,,20,,2800,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,574
26,2010,08,1,48,0,01,1,2,6,1,1,,,2,3,19,07,34,,,,120,80,2,120,80,80,3,0,0,0,4,6,,900,3,1,2,4,,,,,,,,,,,,,,,,,1,14,,169
27,2010,08,4,59,9,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,618
28,2010,08,4,24,0,02,3,1,6,3,,1,2,2,3,18,07,34,,,,,,,,,,,,,,,,5,,,,,,,,,4,09,6,,,,,,,,,,,2,15,,72
29,2010,08,1,48,8,03,5,2,1,4,1,,,1,3,21,05,23,,,,440,440,1,440,440,0,,0,0,0,,23,,2800,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,297
30,2010,08,1,47,0,05,,2,1,4,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,45,,1912,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,129
31,2010,08,4,35,0,09,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,1,03,,185
32,2010,08,1,13,0,09,,2,1,4,1,,,2,3,17,05,24,,,,250,250,2,250,250,0,,0,0,0,5,21,,1045,3,1,1,1,,,,,,,,,,,,,,,,,1,08,,101
33,2010,08,1,35,0,03,6,2,1,5,1,,,1,3,21,05,22,,,,375,375,1,375,375,0,,0,0,0,,61,,3333,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,259
34,2010,08,1,46,6,10,,1,1,5,1,,,2,2,17,04,18,,,,375,375,1,375,375,0,,0,0,0,,240,,1785,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,55
35,2010,08,4,47,0,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,,01,,106
36,2010,08,1,46,0,09,,1,1,4,1,,,6,3,09,07,31,,,,700,600,1,700,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,68
37,2010,08,1,11,0,11,,1,1,2,1,,,6,2,13,07,32,,,,200,200,2,200,200,,,,,,5,72,,,,,,,,,,,,,,,,,,,,,,,,02,,36
38,2010,08,1,12,0,12,,1,1,1,1,,,6,3,20,08,35,,,,400,450,1,400,450,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,79
39,2010,08,1,24,2,01,2,2,6,2,1,,,1,3,10,07,34,,,,70,140,2,70,140,0,,0,0,0,4,4,,1000,1,1,2,4,,,,,,,,,,,,,,,,,1,14,,699
40,2010,08,1,59,0,04,,1,1,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,17,,3140,1,1,1,4,,,,,,,,,,,,,,,,,1,06,1,278
41,2010,08,1,24,0,10,,2,1,4,1,,,2,3,12,07,32,,,,400,240,1,400,240,160,2,0,0,0,,240,,3365,3,1,1,1,,,,,,,,,,,,,,,,,1,08,,325
42,2010,08,1,35,3,05,,1,1,6,1,,,2,3,14,02,07,,,,400,400,1,400,400,0,,0,0,0,,92,,2981,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,578
43,2010,08,4,35,0,01,1,2,6,0,,1,2,2,3,18,06,29,,,,,,,,,,,,,,,,4,,,,,,,,,4,09,1,,,,,,,,,,,1,06,,204
44,2010,08,4,48,7,03,6,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,1,06,1,910
45,2010,08,4,35,0,09,,1,1,4,,1,1,6,3,14,06,29,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,9,,,,,,,,,,,1,08,,456
46,2010,08,1,48,0,01,2,1,6,1,1,,,2,3,10,07,34,,,,380,430,1,380,430,0,,50,0,50,,26,,905,3,1,2,2,,,,,,,,,,,,,,,,,1,03,,64
47,2010,08,4,24,0,12,,2,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,283
48,2010,08,4,35,4,02,4,1,6,6,,1,2,2,1,15,07,34,,,,,,,,,,,,,,,,2,,,,,,,,,3,05,11,,,,,,,,,,,1,18,,1190
49,2010,08,4,35,0,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,1,08,,106
50,2010,08,1,35,0,05,,1,6,2,1,,,5,3,04,09,39,,,,400,400,1,400,400,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,1,01,,280
51,2010,08,4,46,6,05,,2,1,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,1,06,1,67
52,2010,08,1,35,0,04,,1,2,1,1,,,6,3,06,08,36,,,,400,400,1,400,400,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,1,06,1,252
53,2010,08,4,12,0,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,134
54,2010,08,4,35,0,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,01,,155
55,2010,08,2,46,6,08,,2,4,5,1,,,1,2,12,02,09,1,99,1,375,0,1,375,0,,,,,,,72,,2000,1,1,1,4,,,,,,,,,,,,,,,,,1,18,,64
56,2010,08,1,46,0,04,,1,6,4,1,,,4,3,20,08,35,,,,400,320,1,400,320,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,1,01,,161
57,2010,08,2,35,0,07,,2,2,4,1,,,1,3,21,02,05,3,2,1,375,0,1,375,0,,,,,,,11,,2821,1,3,1,4,,,,,,,,,,,,,,,,,1,02,,61
58,2010,08,3,35,0,10,,1,1,1,,1,1,2,3,10,08,38,,,,,,,,,,,,,,,,240,,,,,,3,3,1,5,07,11,2,,1,,,1,,1,,,1,11,,198
59,2010,08,3,35,0,02,3,2,6,3,,1,2,1,3,16,02,07,,,,,,,,,,,,,,,,4,,,,,,10,6,1,0,00,5,2,,1,,1,,1,3,,,1,04,,257
60,2010,08,4,48,8,12,,2,1,1,,1,1,2,3,09,02,09,,,,,,,,,,,,,,,,240,,,,,,,,,1,01,7,,,,,,,,,,,,05,,410
61,2010,08,2,35,4,10,,2,2,3,1,,,4,2,13,07,32,3,2,2,120,0,2,120,0,,,,,,7,71,,,,,,,,,,,,,,,,,,,,,,,1,02,,246
62,2010,08,1,11,0,01,1,1,6,1,1,,,2,3,19,07,34,,,,320,320,1,320,320,0,,0,0,0,,15,,860,3,1,3,4,,,,,,,,,,,,,,,,,1,03,,39
63,2010,08,4,24,0,01,2,2,6,3,,1,1,1,3,18,06,30,,,,,,,,,,,,,,,,3,,,,,,,,,4,09,1,,,,,,,,,,,1,15,,270
64,2010,08,1,24,0,04,,1,1,4,1,,,2,3,10,07,31,,,,500,500,1,500,500,0,,0,0,0,,10,,3462,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,214
65,2010,08,1,35,0,08,,1,5,2,2,,,2,3,10,08,36,,,,440,450,1,510,520,0,,10,0,10,,240,,1550,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,420
66,2010,08,2,10,0,01,1,2,6,1,1,,,2,3,18,08,38,3,4,1,20,0,2,20,0,,,,,,5,58,,1250,3,3,3,3,,,,,,,,,,,,,,,,,2,03,,140
67,2010,08,1,10,0,02,4,1,6,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,3,,1500,3,3,1,1,,,,,,,,,,,,,,,,,1,04,,118
68,2010,08,1,24,1,02,4,1,6,4,1,,,1,3,16,05,20,,,,350,350,1,350,350,0,,0,0,0,,4,,900,3,3,4,4,,,,,,,,,,,,,,,,,1,11,,518
69,2010,08,4,11,0,12,,2,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,01,,42
70,2010,08,4,35,0,08,,2,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,4,189
71,2010,08,1,35,0,02,4,1,6,4,1,,,2,3,06,08,36,,,,350,350,1,350,350,0,,0,0,0,,7,,1200,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,283
72,2010,08,1,35,5,08,,1,1,4,1,,,2,3,11,08,36,,,,450,440,1,450,440,0,,0,0,0,,56,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,05,,357
73,2010,08,4,46,0,11,,2,1,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,,53
74,2010,08,4,35,0,07,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,1,12,2,207
75,2010,08,1,24,1,02,3,1,6,1,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,74,,1500,3,1,1,2,,,,,,,,,,,,,,,,,1,04,,480
76,2010,08,4,35,0,12,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,16,,208
77,2010,08,1,35,3,06,,1,1,5,1,,,2,3,07,07,31,,,,600,500,1,600,500,0,,0,0,0,,14,,2564,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,501
78,2010,08,1,48,0,06,,2,1,4,1,,,2,3,10,07,34,,,,250,250,2,250,250,0,,0,0,0,5,52,,1215,3,1,2,4,,,,,,,,,,,,,,,,,1,03,3,100
79,2010,08,4,24,2,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,354
80,2010,08,1,46,6,10,,1,1,2,1,,,1,3,05,08,35,,,,360,360,1,360,360,0,,0,0,0,,98,,2800,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,74
81,2010,08,1,24,2,02,4,1,2,2,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,87,,2800,1,1,1,1,,,,,,,,,,,,,,,,,1,02,,1005
82,2010,08,4,59,9,10,,1,1,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,737
83,2010,08,1,10,0,03,6,2,6,5,1,,,2,3,18,07,33,,,,400,240,1,400,240,160,3,0,0,0,,54,,1500,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,54
84,2010,08,2,11,0,01,2,1,6,2,1,,,1,3,17,04,16,3,1,1,300,0,1,300,0,0,,0,0,0,,184,,3300,1,1,3,4,,,,,,,,,,,,,,,,,1,03,,38
85,2010,08,3,10,0,08,,1,1,2,,1,1,2,3,06,08,36,,,,,,,,,,,,,,,,4,,,,,,2,2,1,4,12,1,2,,1,,1,,,1,,,1,11,,94
86,2010,08,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,,11,,72
87,2010,08,2,59,0,04,,2,1,5,1,,,2,3,07,09,39,2,12,2,400,0,1,400,0,,,,,,,85,,3558,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,116
88,2010,08,4,35,4,05,,2,1,6,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,2,06,2,850
89,2010,08,2,24,0,09,,2,1,4,1,,,1,3,17,04,17,3,2,1,145,0,2,145,0,,,,,,5,240,,2295,1,1,4,4,,,,,,,,,,,,,,,,,1,08,,423
90,2010,08,4,12,0,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,01,,153
91,2010,08,4,24,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,350
92,2010,08,3,35,0,07,,2,1,0,,1,1,1,3,16,07,34,,,,,,,,,,,,,,,,238,,,,,,14,2,1,4,09,4,2,,1,,,,,1,,,1,05,,89
93,2010,08,4,12,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,11,,146
94,2010,08,1,24,0,09,,1,1,1,1,,,2,3,10,08,36,,,,350,385,1,350,385,0,,35,0,35,,15,,1500,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,338
95,2010,08,1,11,0,05,,2,4,4,1,,,2,3,19,07,32,,,,400,500,1,400,500,0,,0,0,0,,15,,950,3,2,2,2,,,,,,,,,,,,,,,,,1,14,2,34
96,2010,08,1,13,0,07,,1,5,2,2,,,2,3,10,07,33,,,,400,400,1,490,490,0,,0,0,0,,216,,1952,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,232
97,2010,08,1,35,5,07,,1,1,4,1,,,2,2,08,03,12,,,,400,440,1,400,440,0,,0,0,0,,48,,3715,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,442
98,2010,08,1,35,0,01,2,2,6,2,1,,,1,3,21,09,40,,,,200,150,2,200,150,0,,0,0,0,7,1,,1150,3,2,2,4,,,,,,,,,,,,,,,,,1,03,,239
99,2010,08,4,59,9,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,10,,453
100,2010,08,4,46,6,12,,2,5,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,01,,155
101,2010,08,1,12,0,12,,1,1,2,1,,,5,2,01,01,04,,,,400,400,1,400,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,132
102,2010,08,1,47,0,04,,2,2,4,1,,,2,3,13,02,08,,,,375,375,1,375,375,0,,0,0,0,,27,,2031,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,143
103,2010,08,1,35,0,09,,2,1,2,1,,,1,3,21,02,09,,,,360,360,1,360,360,0,,0,0,0,,98,,2300,1,1,3,4,,,,,,,,,,,,,,,,,1,10,4,93
104,2010,08,4,12,0,11,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,11,,140
105,2010,08,1,47,0,05,,2,1,4,1,,,1,3,12,02,07,,,,160,160,2,160,160,0,,0,0,0,2,167,,2885,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,127
106,2010,08,4,35,4,01,2,2,6,0,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,694
107,2010,08,4,48,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,11,,301
108,2010,08,1,24,0,04,,1,6,0,1,,,2,3,10,08,35,,,,400,400,1,400,400,0,,0,0,0,,37,,1250,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,426
109,2010,08,4,46,6,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,03,,150
110,2010,08,1,46,6,05,,1,1,4,1,,,2,3,07,08,35,,,,400,570,1,400,570,0,,130,40,170,,163,,2788,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,69
111,2010,08,4,12,0,01,2,1,6,2,,1,2,2,3,18,06,29,,,,,,,,,,,,,,,,2,,,,,,,,,0,00,2,,,,,,,,,,,1,15,,173
112,2010,08,2,47,0,10,,1,1,4,1,,,1,3,05,10,41,3,7,1,375,0,1,375,0,,,,,,,240,,5128,1,1,4,4,,,,,,,,,,,,,,,,,1,05,,60
113,2010,08,4,11,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,11,,34
114,2010,08,1,35,0,06,,2,2,1,1,,,2,3,09,02,07,,,,400,320,1,400,320,80,3,0,0,0,,40,,1525,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,270
115,2010,08,4,46,6,02,3,2,1,0,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,1,150
116,2010,08,4,47,0,06,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,1,06,2,116
117,2010,08,1,24,0,07,,1,4,2,1,,,2,3,07,08,36,,,,400,500,1,400,500,0,,100,0,100,,126,,2163,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,103
118,2010,08,1,59,0,02,3,1,6,4,1,,,6,3,15,07,34,,,,300,400,1,300,400,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,1,04,,258
119,2010,08,4,35,0,09,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,5,,1,08,,174
120,2010,08,1,47,0,02,3,2,6,3,1,,,1,3,21,02,09,,,,370,370,1,370,370,0,,0,0,0,,25,,1800,1,3,3,4,,,,,,,,,,,,,,,,,3,06,,141
121,2010,08,1,59,0,04,,1,6,2,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,240,,2400,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,138
122,2010,08,1,35,0,09,,1,1,6,1,,,1,3,21,01,02,,,,363,513,1,363,513,0,,0,150,150,,240,,6251,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,81
123,2010,08,1,35,0,08,,1,1,2,2,,,2,3,08,10,42,,,,420,420,1,660,660,0,,0,0,0,,240,,3500,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,195
124,2010,08,2,35,4,05,,2,1,5,1,,,1,3,16,05,20,3,7,1,350,0,1,350,0,,,,,,,168,,3571,1,1,2,4,,,,,,,,,,,,,,,,,1,09,1,786
125,2010,08,4,13,0,03,5,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1,12,1,118
126,2010,08,4,35,4,07,,1,1,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,1,12,1,878
127,2010,08,1,12,0,07,,2,5,3,1,,,2,3,19,07,34,,,,300,310,1,300,310,0,,0,0,0,,162,,960,3,1,2,3,,,,,,,,,,,,,,,,,1,14,3,69
128,2010,08,1,59,0,02,4,2,1,3,1,,,2,3,19,07,31,,,,220,220,2,220,220,0,,0,0,0,7,38,,1100,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,156
129,2010,08,1,48,0,05,,1,5,1,1,,,4,3,06,08,36,,,,400,100,1,400,100,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,1,14,1,60
130,2010,08,4,35,0,11,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,01,,191
131,2010,08,4,35,4,12,,2,3,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,738
132,2010,08,4,46,0,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,1,11,,145
133,2010,08,1,24,0,06,,2,2,2,1,,,2,3,10,07,34,,,,270,330,2,270,330,0,,60,0,60,5,1,,950,1,1,1,1,,,,,,,,,,,,,,,,,1,02,,543
134,2010,08,1,24,2,11,,1,1,4,1,,,2,3,09,07,31,,,,400,400,1,400,400,0,,0,0,0,,240,,5962,3,1,2,3,,,,,,,,,,,,,,,,,,05,,592
135,2010,08,1,46,0,07,,1,1,2,1,,,4,3,01,01,04,,,,400,600,1,400,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,90
136,2010,08,1,12,0,02,4,1,6,4,1,,,1,3,11,08,35,,,,400,400,1,400,400,0,,0,0,0,,53,,1925,1,1,2,2,,,,,,,,,,,,,,,,,1,04,,191
137,2010,08,4,48,0,05,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,1,06,1,95
138,2010,08,1,35,5,02,3,2,6,2,1,,,2,3,10,07,31,,,,350,350,1,350,350,0,,0,0,0,,41,,950,3,1,2,3,,,,,,,,,,,,,,,,,1,03,,455
139,2010,08,1,59,9,07,,1,5,4,1,,,2,3,08,03,13,,,,400,420,1,400,420,0,,0,20,20,,128,,2900,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,323
140,2010,08,4,35,4,12,,2,5,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,01,,712
141,2010,08,3,59,0,05,,2,1,4,,1,1,2,3,17,05,24,,,,,,,,,,,,,,,,8,,,,,,6,6,2,2,04,3,2,,,,1,1,,2,,,1,06,2,108
142,2010,08,2,48,8,08,,1,5,1,1,,,4,3,04,09,39,0,3,2,850,0,1,850,0,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,1,01,,323
143,2010,08,4,47,0,08,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,1,11,,70
144,2010,08,1,59,9,06,,1,1,4,1,,,2,1,07,08,35,,,,380,380,1,380,380,0,,0,0,0,,15,,1700,3,1,2,2,,,,,,,,,,,,,,,,,1,06,2,527
145,2010,08,2,59,0,04,,2,4,3,1,,,2,3,10,04,17,1,20,1,360,0,1,360,0,,,,,,,197,,1900,3,1,2,4,,,,,,,,,,,,,,,,,1,14,2,333
146,2010,08,4,12,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,128
147,2010,08,1,24,0,07,,1,2,2,2,,,3,3,06,08,35,,,,550,600,1,600,650,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,154
148,2010,08,1,59,9,03,5,2,1,5,1,,,2,3,13,02,05,,,,400,460,1,400,460,0,,0,60,60,,29,,2043,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,452
