REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2006,04,1,35,4,01,2,2,6,4,1,,,2,2,19,07,34,,,,150,150,2,150,150,0,,0,0,0,4,40,,900,3,1,1,4,,,,,,,,,,,,,,,,,2,06,,885
2,2006,04,1,35,0,07,,2,5,2,2,,,2,3,10,07,34,,,,240,240,2,480,480,60,3,0,0,0,7,81,,955,3,1,2,3,,,,,,,,,,,,,,,,,1,15,4,450
3,2006,04,1,35,0,02,3,1,6,5,1,,,2,3,14,03,13,,,,90,90,2,90,90,0,,0,0,0,4,8,,1000,3,1,2,2,,,,,,,,,,,,,,,,,2,18,,114
4,2006,04,1,48,0,08,,1,1,4,1,,,2,3,08,08,35,,,,400,360,1,400,360,80,3,0,40,40,,240,,5250,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,33
5,2006,04,1,48,7,02,3,2,6,2,1,,,2,3,18,08,35,,,,400,400,1,400,400,0,,0,0,0,,4,,1423,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,502
6,2006,04,3,35,0,08,,1,1,1,,1,1,6,3,06,08,35,,,,,,,,,,,,,,,,56,,,,,,16,3,1,0,08,5,2,,,,1,,,1,,,1,08,,447
7,2006,04,1,13,0,09,,1,1,2,1,,,2,2,09,08,35,,,,400,320,1,400,320,80,3,0,0,0,,1,,2078,3,1,1,2,,,,,,,,,,,,,,,,,1,18,,131
8,2006,04,4,11,0,12,,2,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,11,,37
9,2006,04,1,12,0,09,,1,1,0,1,,,2,3,11,08,38,,,,182,120,2,182,120,0,,0,0,0,5,80,,1733,3,4,1,1,,,,,,,,,,,,,,,,,1,02,,139
10,2006,04,1,13,0,08,,1,1,4,1,,,2,3,08,01,04,,,,400,400,1,400,400,0,,0,0,0,,240,,2600,1,1,3,4,,,,,,,,,,,,,,,,,1,04,4,160
11,2006,04,1,35,0,06,,2,6,4,1,,,2,3,08,02,09,,,,375,400,1,375,400,75,3,50,50,100,,117,,2154,3,1,3,3,,,,,,,,,,,,,,,,,1,01,,325
12,2006,04,3,59,0,05,,1,6,2,,1,1,2,3,07,10,42,,,,,,,,,,,,,,,,158,,,,,,4,1,1,4,12,2,2,,,,,,,,,1,1,01,,108
13,2006,04,1,10,0,04,,1,1,4,1,,,2,3,18,03,13,,,,375,300,1,375,300,75,3,0,0,0,,62,,1974,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,123
14,2006,04,4,46,6,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,16,3,147
15,2006,04,4,46,0,08,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,1,05,,111
16,2006,04,1,10,0,04,,2,2,3,1,,,2,3,11,08,35,,,,600,600,1,600,600,0,,0,0,0,,24,,2252,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,108
17,2006,04,1,35,3,02,4,2,6,3,1,,,2,3,10,07,31,,,,380,320,1,380,320,0,,0,0,0,,6,,900,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,518
18,2006,04,1,35,4,04,,1,1,5,1,,,3,1,10,01,03,,,,400,420,1,400,420,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,1,03,1,685
19,2006,04,4,48,7,12,,1,3,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,01,,391
20,2006,04,1,35,0,08,,2,1,5,1,,,2,3,12,03,11,,,,375,330,1,375,330,75,3,0,30,30,,95,,3846,3,1,3,4,,,,,,,,,,,,,,,,,1,04,4,144
