REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
11,2009,05,4,35,0,11,,1,3,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,01,,102
12,2009,05,4,35,5,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,11,,342
13,2009,05,1,24,0,08,,2,1,4,1,,,2,2,17,06,30,,,,320,320,1,320,320,0,,0,0,0,,5,,900,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,311
14,2009,05,4,35,0,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,204
15,2009,05,1,10,0,03,5,1,2,4,1,,,2,2,09,08,35,,,,425,425,1,425,425,0,,0,0,0,,23,,1575,3,1,1,3,,,,,,,,,,,,,,,,,1,03,1,93
16,2009,05,1,59,0,11,,1,3,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,108,,3600,1,2,3,3,,,,,,,,,,,,,,,,,,01,,482
17,2009,05,3,47,0,03,6,1,4,2,,1,1,2,3,11,08,36,,,,,,,,,,,,,,,,47,,,,,,4,6,1,4,12,3,2,,,,1,,1,2,,,1,01,,116
18,2009,05,4,35,4,12,,1,1,6,,1,2,2,2,18,06,27,,,,,,,,,,,,,,,,240,,,,,,,,,0,06,7,,,,,,,,,,,,11,,797
19,2009,05,4,12,0,04,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1,06,2,138
20,2009,05,1,46,6,03,6,1,1,1,1,,,2,3,07,02,09,,,,320,320,1,320,320,0,,0,0,0,,95,,1500,3,1,4,4,,,,,,,,,,,,,,,,,1,06,1,73
21,2009,05,1,35,4,02,3,1,6,4,1,,,2,1,09,08,38,,,,440,280,1,440,280,160,1,0,0,0,,38,,1300,3,1,4,4,,,,,,,,,,,,,,,,,1,15,,887
22,2009,05,3,10,0,04,,1,1,4,,1,1,2,3,03,09,39,,,,,,,,,,,,,,,,7,,,,,,,8,3,4,09,8,2,,,,,,,,,,1,09,1,103
23,2009,05,1,59,9,05,,2,6,5,1,,,1,1,17,04,17,,,,360,360,1,360,360,0,,0,0,0,,3,,2200,3,4,4,4,,,,,,,,,,,,,,,,,2,14,3,452
24,2009,05,1,48,7,02,4,1,6,2,2,,,2,1,10,07,33,,,,200,200,2,250,200,0,,0,0,0,4,12,,1200,3,1,1,2,,,,,,,,,,,,,,,,,1,03,,469
25,2009,05,1,46,6,04,,2,6,6,1,,,2,1,17,04,14,,,,450,450,1,450,450,0,,0,0,0,,35,,1923,3,3,1,1,,,,,,,,,,,,,,,,,1,01,,145
26,2009,05,4,59,0,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,348
27,2009,05,1,47,0,07,,2,1,1,1,,,6,3,15,07,34,,,,250,250,2,250,250,,,,,,3,54,,,,,,,,,,,,,,,,,,,,,,,1,02,,95
28,2009,05,1,35,0,06,,2,2,4,1,,,1,3,16,02,08,,,,350,280,1,350,280,70,3,0,0,0,,188,,2130,1,1,2,4,,,,,,,,,,,,,,,,,1,09,3,255
29,2009,05,1,47,0,08,,2,1,4,1,,,1,3,16,05,25,,,,300,350,1,300,350,0,,0,50,50,,93,,2095,1,1,2,2,,,,,,,,,,,,,,,,,1,08,,105
30,2009,05,1,24,2,07,,1,1,6,1,,,2,3,09,02,07,,,,375,375,1,375,375,0,,0,0,0,,240,,2750,3,1,3,4,,,,,,,,,,,,,,,,,1,05,,923
31,2009,05,1,47,0,03,5,2,2,4,1,,,1,3,17,04,17,,,,360,480,1,360,480,0,,0,0,0,,65,,3568,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,72
32,2009,05,4,10,0,07,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,1,05,,152
33,2009,05,1,35,0,05,,1,1,4,1,,,2,3,07,10,42,,,,320,320,1,320,320,0,,0,0,0,,194,,2650,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,217
34,2009,05,4,59,9,10,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,1,11,,463
35,2009,05,1,46,0,02,4,2,6,2,2,,,2,3,17,07,34,,,,200,200,2,280,260,0,,0,0,0,7,2,,1350,2,1,3,3,,,,,,,,,,,,,,,,,1,07,,157
36,2009,05,3,35,4,02,4,1,6,1,,1,1,2,2,06,08,35,,,,,,,,,,,,,,,,5,,,,,,12,2,1,4,12,4,2,,1,1,1,,,1,,,1,15,,655
37,2009,05,1,13,0,04,,1,1,2,1,,,1,3,16,07,34,,,,400,240,1,400,240,160,1,0,0,0,,94,,1656,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,115
38,2009,05,3,35,0,02,4,1,2,4,,1,1,2,2,06,08,38,,,,,,,,,,,,,,,,5,,,,,,4,6,1,3,05,9,2,1,1,1,1,1,1,3,,,1,08,,108
39,2009,05,1,48,0,02,3,1,6,2,1,,,2,3,04,09,40,,,,400,400,1,400,400,0,,0,0,0,,39,,2750,3,1,1,2,,,,,,,,,,,,,,,,,1,01,,72
40,2009,05,4,35,0,12,,2,3,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,18,,80
41,2009,05,4,24,0,09,,2,2,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,243
42,2009,05,1,59,0,07,,2,4,1,1,,,1,3,16,07,34,,,,120,80,2,120,80,40,1,0,0,0,5,29,,1780,1,4,4,4,,,,,,,,,,,,,,,,,1,15,4,267
43,2009,05,3,59,0,03,6,2,6,2,,1,1,2,3,13,07,33,,,,,,,,,,,,,,,,17,,,,,,2,2,1,4,12,1,2,1,,,,,,1,,,1,03,,492
44,2009,05,1,24,0,08,,1,6,1,1,,,2,3,08,10,43,,,,400,425,1,400,425,0,,25,0,25,,240,,1700,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,93
45,2009,05,2,48,0,07,,1,6,4,1,,,4,2,11,08,36,0,8,2,600,0,1,600,0,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,1,01,,105
46,2009,05,4,46,6,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,148
47,2009,05,1,13,0,09,,2,1,5,1,,,2,3,12,02,05,,,,375,375,1,375,375,0,,0,0,0,,103,,3011,3,1,1,4,,,,,,,,,,,,,,,,,1,04,4,88
48,2009,05,2,12,0,04,,2,1,4,1,,,1,3,16,03,13,2,30,2,400,0,1,400,0,,,,,,,45,,2019,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,154
49,2009,05,1,13,0,06,,2,1,3,1,,,1,3,21,02,07,,,,375,375,1,375,375,0,,0,0,0,,240,,2256,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,165
50,2009,05,1,48,7,07,,2,1,4,2,,,4,3,11,02,08,,,,20,10,2,220,710,,,,,,2,98,,,,,,,,,,,,,,,,,,,,,,,1,03,2,307
51,2009,05,1,47,0,08,,1,1,2,1,,,2,3,01,09,40,,,,600,420,1,600,420,0,,0,0,0,,177,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,100
52,2009,05,1,46,6,04,,1,1,4,1,,,2,1,08,07,33,,,,400,430,1,400,430,0,,0,30,30,,36,,2404,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,193
53,2009,05,4,24,0,01,1,1,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,2,06,,255
54,2009,05,1,35,0,09,,2,1,6,1,,,2,3,20,05,21,,,,500,500,1,500,500,0,,0,0,0,,95,,1731,3,1,1,3,,,,,,,,,,,,,,,,,1,08,,171
55,2009,05,4,35,0,10,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,1,11,,243
56,2009,05,1,46,6,08,,1,1,5,2,,,4,3,06,08,36,,,,650,650,1,670,650,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,1,02,,148
57,2009,05,1,48,8,03,6,1,6,4,1,,,2,1,15,07,33,,,,350,350,1,350,350,0,,0,0,0,,57,,1500,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,224
58,2009,05,1,24,0,04,,1,2,4,1,,,2,3,06,08,35,,,,400,320,1,400,320,80,2,0,0,0,,14,,1421,2,2,1,1,,,,,,,,,,,,,,,,,1,03,1,149
59,2009,05,1,46,6,07,,2,1,3,1,,,1,3,10,07,31,,,,375,375,1,375,375,0,,0,0,0,,139,,2200,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,201
60,2009,05,1,35,0,09,,1,1,6,1,,,3,3,14,05,19,,,,350,350,1,350,350,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,106
61,2009,05,1,24,2,05,,1,1,3,1,,,2,3,09,01,04,,,,400,440,1,400,440,0,,0,40,40,,56,,3125,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,662
62,2009,05,1,59,0,06,,1,1,4,1,,,2,2,11,08,36,,,,400,400,1,400,400,0,,0,0,0,,89,,1442,3,1,2,2,,,,,,,,,,,,,,,,,1,06,2,95
63,2009,05,1,13,0,06,,1,1,1,1,,,2,3,09,07,33,,,,400,400,1,400,400,0,,0,0,0,,134,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,123
64,2009,05,4,59,0,06,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,1,06,3,155
65,2009,05,4,35,0,01,2,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,2,03,,74
66,2009,05,1,35,0,10,,2,1,6,1,,,6,3,16,06,27,,,,350,350,1,350,350,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,228
67,2009,05,1,47,0,06,,1,1,4,1,,,2,1,09,08,35,,,,240,120,2,240,120,120,0,0,0,0,6,13,,1768,3,1,2,4,,,,,,,,,,,,,,,,,1,03,2,104
68,2009,05,4,59,0,11,,2,2,0,,1,1,2,3,13,02,08,,,,,,,,,,,,,,,,7,,,,,,,,,5,07,10,,,,,,,,,,,,11,,393
69,2009,05,4,35,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,14,,172
70,2009,05,1,35,0,08,,2,1,4,1,,,1,3,16,05,20,,,,325,445,1,325,445,0,,0,120,120,,141,,4911,1,1,1,4,,,,,,,,,,,,,,,,,1,10,4,103
71,2009,05,1,46,6,07,,2,5,4,1,,,1,3,17,02,08,,,,400,430,1,400,430,0,,0,30,30,,3,,1825,1,1,2,3,,,,,,,,,,,,,,,,,1,01,,52
72,2009,05,1,59,9,01,2,1,6,1,1,,,2,1,10,07,34,,,,60,60,2,60,60,0,,0,0,0,4,23,,800,3,4,1,4,,,,,,,,,,,,,,,,,3,04,,562
73,2009,05,1,35,0,09,,2,3,4,1,,,1,3,16,05,25,,,,320,290,1,320,290,30,2,0,0,0,,105,,2200,1,1,2,4,,,,,,,,,,,,,,,,,1,15,4,197
74,2009,05,2,35,4,08,,1,1,4,1,,,2,3,06,08,35,1,1,1,400,0,1,400,0,,,,,,,26,,3252,1,1,2,3,,,,,,,,,,,,,,,,,1,07,4,828
75,2009,05,1,47,0,11,,1,1,1,1,,,2,3,13,08,36,,,,500,500,1,500,500,0,,0,0,0,,216,,1038,3,1,1,1,,,,,,,,,,,,,,,,,,02,,102
76,2009,05,1,48,0,12,,1,1,1,1,,,6,3,01,01,04,,,,200,140,2,200,140,,,,,,0,240,,,,,,,,,,,,,,,,,,,,,,,,05,,185
77,2009,05,1,46,6,11,,1,1,2,1,,,5,3,09,07,33,,,,250,200,2,250,200,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,02,,175
78,2009,05,4,24,0,01,2,2,6,3,,1,1,2,3,08,10,43,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,10,,,,,,,,,,,2,14,,290
79,2009,05,4,10,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,11,,87
80,2009,05,1,35,5,09,,2,1,1,1,,,2,3,10,07,34,,,,80,160,2,80,160,0,,0,0,0,7,73,,1875,1,1,1,4,,,,,,,,,,,,,,,,,1,10,4,362
81,2009,05,2,12,0,09,,1,2,2,1,,,2,3,11,08,35,1,6,2,400,0,1,400,0,,,,,,,17,,3000,1,1,1,4,,,,,,,,,,,,,,,,,1,04,4,132
82,2009,05,4,48,8,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,01,,404
83,2009,05,1,24,2,10,,1,5,4,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,1,,1500,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,769
84,2009,05,3,35,0,02,3,2,6,3,,1,2,2,3,17,05,24,,,,,,,,,,,,,,,,7,,,,,,4,6,2,4,12,3,2,,,,1,1,,3,,,1,03,,212
85,2009,05,1,35,0,02,3,1,6,3,1,,,2,3,11,08,35,,,,400,400,1,400,400,0,,0,0,0,,35,,875,3,1,3,3,,,,,,,,,,,,,,,,,1,06,,256
86,2009,05,4,24,0,12,,2,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,325
87,2009,05,4,12,0,11,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,08,,83
88,2009,05,1,35,0,08,,2,6,6,1,,,2,3,01,09,40,,,,100,130,2,100,130,0,,0,30,30,5,20,,2163,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,174
89,2009,05,3,35,0,04,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,16,4,1,,,15,2,,,,,,1,1,,,1,12,1,250
90,2009,05,4,35,0,02,4,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,1,12,1,178
91,2009,05,1,24,2,08,,2,6,2,2,,,2,3,07,02,09,,,,390,420,1,490,520,0,,60,0,60,,240,,1500,3,1,4,4,,,,,,,,,,,,,,,,,1,15,4,832
92,2009,05,2,46,6,02,4,2,2,5,1,,,2,3,15,02,07,2,12,2,400,0,1,400,0,,,,,,,12,,2163,3,1,1,3,,,,,,,,,,,,,,,,,1,09,1,156
93,2009,05,1,12,0,03,5,2,6,4,1,,,1,3,21,01,01,,,,450,360,1,450,360,0,,0,0,0,,36,,2564,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,186
94,2009,05,1,35,0,08,,2,1,2,1,,,2,3,10,07,33,,,,240,240,2,240,240,0,,0,0,0,5,216,,1755,1,1,3,4,,,,,,,,,,,,,,,,,1,03,3,100
95,2009,05,4,24,0,08,,2,1,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,05,,145
96,2009,05,1,24,0,08,,1,6,1,1,,,2,3,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,13,,1400,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,619
97,2009,05,4,35,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,11,,285
98,2009,05,3,24,0,01,1,1,6,1,,1,2,2,3,18,07,34,,,,,,,,,,,,,,,,4,,,,,,2,6,2,4,09,3,2,,1,,,,,3,,,2,14,,617
99,2009,05,1,46,6,08,,2,4,2,1,,,2,3,18,07,33,,,,375,375,1,375,375,0,,0,0,0,,240,,2400,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,134
100,2009,05,1,35,0,07,,1,1,2,1,,,1,3,16,07,34,,,,400,320,1,400,320,80,2,0,0,0,,240,,2100,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,132
101,2009,05,1,35,0,02,4,1,6,3,1,,,2,3,10,07,34,,,,320,320,1,320,320,0,,0,0,0,,13,,900,3,1,2,4,,,,,,,,,,,,,,,,,1,17,,177
102,2009,05,2,59,0,04,,2,1,3,1,,,6,1,10,07,34,0,4,,40,0,2,40,0,,,,,,2,24,,,,,,,,,,,,,,,,,,,,,,,1,03,1,41
103,2009,05,1,59,0,09,,2,2,4,1,,,1,3,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,219,,2000,1,1,2,2,,,,,,,,,,,,,,,,,1,02,,397
104,2009,05,1,12,0,06,,2,1,2,1,,,1,3,21,02,09,,,,360,360,1,360,360,0,,0,0,0,,45,,1700,1,1,1,4,,,,,,,,,,,,,,,,,1,03,3,157
105,2009,05,1,24,0,08,,2,2,2,1,,,2,3,10,07,34,,,,250,250,2,250,250,0,,0,0,0,1,217,,850,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,109
106,2009,05,4,35,0,10,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,1,11,,289
107,2009,05,1,59,0,03,6,2,2,3,1,,,2,3,19,07,34,,,,240,240,2,240,240,0,,0,0,0,2,8,,900,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,159
108,2009,05,1,35,3,05,,2,1,5,1,,,2,3,13,02,08,,,,320,320,1,320,320,0,,0,0,0,,5,,1800,3,3,2,3,,,,,,,,,,,,,,,,,1,03,1,470
109,2009,05,4,35,0,10,,2,4,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,1,01,,153
110,2009,05,3,35,0,06,,1,6,1,,1,1,2,3,06,08,35,,,,,,,,,,,,,,,,25,,,,,,1,6,1,0,06,2,2,1,,,,,,0,,,1,01,,137
111,2009,05,3,59,9,01,2,2,6,3,,1,2,2,3,06,02,08,,,,,,,,,,,,,,,,28,,,,,,6,2,2,4,12,3,2,,1,1,,1,,1,,,2,03,,435
112,2009,05,1,24,0,08,,1,1,3,1,,,2,3,15,07,34,,,,400,400,1,400,400,0,,0,0,0,,28,,1345,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,154
113,2009,05,1,35,0,06,,1,1,4,1,,,2,3,06,08,35,,,,400,500,1,400,500,0,,0,100,100,,240,,3365,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,421
114,2009,05,1,24,0,03,5,1,2,4,1,,,4,3,12,07,32,,,,550,550,1,550,550,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,1,03,1,697
115,2009,05,1,35,0,06,,2,1,3,1,,,1,3,17,07,31,,,,380,400,1,380,400,0,,0,0,0,,36,,3200,3,1,2,3,,,,,,,,,,,,,,,,,1,09,1,191
116,2009,05,4,24,2,12,,2,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,11,,648
117,2009,05,4,24,0,03,6,2,2,4,,1,1,2,3,17,01,02,,,,,,,,,,,,,,,,34,,,,,,,,,2,02,1,,,,,,,,,,,1,06,1,158
118,2009,05,1,59,9,03,6,1,6,6,1,,,6,3,17,05,21,,,,140,80,2,140,80,,,,,,4,38,,,,,,,,,,,,,,,,,,,,,,,2,01,,625
119,2009,05,2,35,0,09,,2,1,3,1,,,1,3,17,05,24,3,1,1,250,0,2,250,0,,,,,,7,16,,1668,3,3,1,4,,,,,,,,,,,,,,,,,1,02,,220
120,2009,05,4,48,7,12,,1,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,03,,431
121,2009,05,4,46,6,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,03,,186
122,2009,05,1,47,0,06,,1,1,4,1,,,2,3,20,08,35,,,,450,360,1,450,360,90,2,0,0,0,,230,,2564,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,96
123,2009,05,1,35,0,07,,2,5,4,1,,,2,3,10,07,33,,,,400,420,1,400,420,0,,0,20,20,,87,,1446,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,153
124,2009,05,4,35,0,09,,1,1,4,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,248
125,2009,05,4,48,0,11,,1,1,4,,1,1,2,3,08,10,41,,,,,,,,,,,,,,,,179,,,,,,,,,4,12,3,,,,,,,,,,,,08,,290
126,2009,05,1,48,0,05,,1,6,1,1,,,2,3,15,08,38,,,,240,420,2,240,420,0,,0,0,0,6,1,,1200,3,3,1,2,,,,,,,,,,,,,,,,,1,18,,137
127,2009,05,1,10,0,04,,1,1,5,1,,,1,3,17,04,17,,,,375,435,1,375,435,0,,60,0,60,,11,,3290,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,116
128,2009,05,4,35,0,12,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,01,,356
129,2009,05,1,48,8,01,2,2,6,1,1,,,2,3,18,07,34,,,,200,200,2,200,200,0,,0,0,0,4,2,,1100,3,1,2,2,,,,,,,,,,,,,,,,,2,14,,433
130,2009,05,3,12,0,01,2,2,6,4,,1,1,2,3,15,07,33,,,,,,,,,,,,,,,,13,,,,,,14,2,1,4,13,5,2,,1,,,,,1,,,1,16,,108
131,2009,05,1,24,2,02,4,1,6,1,1,,,1,3,11,02,09,,,,370,370,1,370,370,0,,0,0,0,,53,,1700,1,1,4,4,,,,,,,,,,,,,,,,,1,14,,481
132,2009,05,1,24,0,04,,2,1,4,1,,,6,3,17,05,24,,,,500,500,1,500,500,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,1,03,1,183
133,2009,05,1,24,0,08,,1,1,4,1,,,2,3,08,02,05,,,,400,580,1,400,580,0,,0,180,180,,77,,3846,2,1,3,4,,,,,,,,,,,,,,,,,1,07,4,124
134,2009,05,1,35,0,07,,2,3,2,2,,,2,2,08,10,42,,,,320,300,1,440,380,0,,0,0,0,,134,,1425,3,1,2,2,,,,,,,,,,,,,,,,,1,14,2,210
135,2009,05,2,59,9,03,6,2,1,4,1,,,2,3,10,02,09,2,34,2,400,0,1,400,0,,,,,,,141,,1923,3,1,2,3,,,,,,,,,,,,,,,,,1,03,1,130
136,2009,05,1,59,0,06,,2,1,6,1,,,1,3,16,01,01,,,,370,340,1,370,340,70,3,0,40,40,,90,,4158,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,176
137,2009,05,1,35,0,08,,1,1,5,2,,,2,3,07,08,38,,,,400,10,1,450,250,400,0,0,0,0,,130,,1900,3,1,2,2,,,,,,,,,,,,,,,,,1,07,4,234
138,2009,05,1,24,2,04,,1,2,2,1,,,2,3,07,08,36,,,,400,440,1,400,440,0,,40,0,40,,37,,1560,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,736
139,2009,05,1,24,0,03,5,2,6,3,1,,,2,3,08,08,38,,,,400,510,1,400,510,40,2,150,0,150,,29,,2569,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,287
140,2009,05,4,35,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,11,,89
141,2009,05,1,24,0,02,4,1,6,2,1,,,2,3,08,10,41,,,,400,480,1,400,480,0,,80,0,80,,92,,2500,2,1,3,3,,,,,,,,,,,,,,,,,1,18,,152
142,2009,05,1,35,4,07,,2,1,2,1,,,2,2,19,07,34,,,,100,100,2,100,100,0,,0,0,0,2,47,,1000,3,3,2,2,,,,,,,,,,,,,,,,,3,18,,801
143,2009,05,1,59,0,08,,1,1,5,1,,,4,3,14,06,27,,,,600,600,1,600,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,101
144,2009,05,1,35,0,07,,1,6,4,1,,,2,3,11,02,09,,,,400,400,1,400,400,0,,0,0,0,,9,,2500,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,213
145,2009,05,4,47,0,11,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,01,,125
