REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2015,08,4,59,9,11,,2,5,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,01,,612
2,2015,08,4,10,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,11,,126
3,2015,08,1,10,0,08,,1,1,4,1,,,2,3,11,08,36,,,,600,600,1,600,600,0,,0,0,0,,54,,2083,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,98
4,2015,08,2,35,0,09,,2,6,4,1,,,1,3,17,04,16,1,32,1,400,0,1,400,0,,,,,,,185,,4500,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,255
5,2015,08,1,24,0,10,,1,2,5,1,,,1,3,17,01,02,,,,350,500,1,350,500,0,,0,150,150,,5,,5604,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,95
6,2015,08,4,59,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,11,,499
7,2015,08,4,13,0,12,,1,5,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,01,,103
8,2015,08,1,24,0,08,,1,2,2,1,,,2,3,15,07,34,,,,400,400,1,400,400,0,,0,0,0,,108,,2500,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,126
9,2015,08,1,46,6,08,,1,6,2,1,,,4,1,11,08,36,,,,600,700,1,600,700,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,01,,82
10,2015,08,2,48,0,04,,1,6,5,1,,,1,3,16,05,20,3,6,2,250,0,2,250,0,,,,,,5,12,,2846,1,3,2,4,,,,,,,,,,,,,,,,,1,18,,88
11,2015,08,2,24,1,08,,1,1,6,1,,,1,3,21,05,22,3,3,1,350,0,1,350,0,,,,,,,44,,4945,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,453
12,2015,08,1,35,0,08,,2,5,2,1,,,2,3,20,07,34,,,,200,200,2,200,200,0,,0,0,0,6,24,,1675,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,163
13,2015,08,4,35,0,11,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,11,,193
14,2015,08,4,24,0,12,,2,5,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,01,,168
15,2015,08,1,48,7,07,,2,6,4,1,,,2,3,09,08,38,,,,400,400,1,400,400,0,,0,0,0,,127,,1125,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,137
16,2015,08,4,35,0,10,,2,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,274
17,2015,08,4,35,4,03,6,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,2,,1,16,1,957
18,2015,08,4,46,6,04,,2,2,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,1,06,1,132
19,2015,08,4,35,0,11,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,08,,273
20,2015,08,4,59,9,09,,2,1,4,,1,1,2,3,15,07,33,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,6,,,,,,,,,,,1,07,4,823
21,2015,08,1,46,0,07,,1,1,6,1,,,2,3,09,08,35,,,,400,560,1,400,560,0,,160,0,160,,188,,2200,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,82
22,2015,08,4,10,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,11,,70
23,2015,08,4,24,2,02,3,1,6,2,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,,986
24,2015,08,3,10,0,05,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,60,4,1,,,18,2,,1,,,,1,1,,,1,01,,114
25,2015,08,1,12,0,11,,2,5,4,1,,,1,3,16,02,08,,,,325,265,1,325,265,60,3,0,0,0,,240,,1780,1,1,4,4,,,,,,,,,,,,,,,,,,01,,158
26,2015,08,4,24,0,03,6,1,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,1,08,,194
27,2015,08,1,35,0,08,,1,6,2,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,240,,2800,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,237
28,2015,08,4,24,0,08,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,1,01,,117
29,2015,08,1,59,9,03,6,1,1,3,1,,,2,2,11,08,37,,,,400,400,1,400,400,0,,0,0,0,,47,,1442,1,1,2,4,,,,,,,,,,,,,,,,,1,05,,736
30,2015,08,4,35,0,11,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,11,,216
31,2015,08,4,35,0,09,,2,6,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,1,01,,200
