REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2010,04,1,46,0,01,1,1,6,1,1,,,2,3,10,08,35,,,,200,200,2,200,200,0,,0,0,0,4,4,,1000,3,1,2,2,,,,,,,,,,,,,,,,,3,14,,193
2,2010,04,4,59,0,05,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,1,06,1,385
3,2010,04,1,35,0,07,,2,1,4,1,,,2,3,17,04,16,,,,300,300,1,300,300,0,,0,0,0,,157,,3333,3,1,2,4,,,,,,,,,,,,,,,,,1,04,4,252
4,2010,04,4,11,0,09,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,1,11,,45
5,2010,04,1,11,0,02,3,1,6,3,1,,,2,3,19,07,32,,,,400,400,1,400,400,0,,0,0,0,,16,,900,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,63
6,2010,04,4,11,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,11,,36
7,2010,04,1,13,0,07,,1,1,4,1,,,4,3,10,01,03,,,,400,500,1,400,500,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,1,04,4,137
8,2010,04,1,46,0,08,,1,4,4,1,,,1,3,02,09,39,,,,400,400,1,400,400,0,,0,0,0,,240,,2500,1,1,2,4,,,,,,,,,,,,,,,,,1,15,4,217
9,2010,04,4,24,0,12,,2,3,0,,1,1,2,3,19,07,34,,,,,,,,,,,,,,,,4,,,,,,,,,4,09,8,,,,,,,,,,,,01,,252
10,2010,04,1,47,0,06,,1,2,2,2,,,2,3,01,09,40,,,,800,430,1,990,630,160,0,0,0,0,,240,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,153
11,2010,04,4,48,0,09,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,1,01,,147
12,2010,04,1,11,0,05,,2,2,5,1,,,2,3,01,02,08,,,,400,400,1,400,400,0,,0,0,0,,6,,1779,3,1,1,2,,,,,,,,,,,,,,,,,1,03,2,36
13,2010,04,1,35,4,01,2,2,6,3,2,,,2,3,19,07,34,,,,300,300,1,380,380,0,,0,0,0,,15,,2000,3,1,2,2,,,,,,,,,,,,,,,,,1,15,,1000
14,2010,04,4,24,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,98
15,2010,04,4,24,2,12,,1,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,925
16,2010,04,4,35,0,10,,2,1,2,,1,1,3,3,06,02,07,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,5,,,,,,,,,,,1,11,,155
17,2010,04,4,47,0,03,6,1,1,6,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,2,11,,124
18,2010,04,1,35,0,05,,2,1,0,1,,,6,3,01,01,04,,,,100,95,2,100,95,,,,,,2,160,,,,,,,,,,,,,,,,,,,,,,,1,03,1,175
19,2010,04,1,13,0,08,,1,1,4,1,,,1,3,17,04,17,,,,375,375,1,375,375,0,,0,0,0,,173,,1900,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,88
