REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2019,04,1,10,0,07,,2,5,4,1,,,1,3,21,02,08,,,,350,280,1,350,280,70,3,0,0,0,,240,,3681,3,1,3,3,,,,,,,,,,,,,,,,,1,15,4,132
2,2019,04,1,35,0,06,,1,1,4,1,,,2,3,17,02,06,,,,350,280,1,350,280,70,3,0,0,0,,140,,2692,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,449
3,2019,04,1,35,0,09,,1,1,2,1,,,2,3,15,07,34,,,,425,345,1,425,345,80,3,0,0,0,,87,,1465,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,218
4,2019,04,1,12,0,07,,2,6,6,1,,,2,3,10,02,05,,,,375,320,1,375,320,75,3,0,20,20,,93,,3077,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,114
5,2019,04,4,59,9,04,,2,4,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,2,,1,16,1,163
6,2019,04,1,24,2,05,,2,1,5,1,,,5,2,10,01,03,,,,170,180,2,170,180,,,,,,2,96,,,,,,,,,,,,,,,,,,,,,,,1,03,1,811
7,2019,04,4,35,0,08,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,1,06,3,74
8,2019,04,3,47,0,02,4,1,6,4,,1,1,2,3,11,08,36,,,,,,,,,,,,,,,,17,,,,,,3,2,1,4,09,2,2,,,1,1,,,1,,,1,04,,109
9,2019,04,4,48,7,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,535
10,2019,04,4,48,0,09,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,1,05,,352
11,2019,04,1,24,2,11,,2,4,4,1,,,1,3,17,04,16,,,,140,145,2,140,145,0,,0,0,0,5,112,,3950,1,1,2,4,,,,,,,,,,,,,,,,,,15,4,853
12,2019,04,1,48,8,09,,1,6,4,1,,,2,3,07,08,35,,,,400,320,1,400,320,80,3,0,0,0,,6,,3200,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,574
13,2019,04,1,59,0,06,,1,1,1,1,,,2,2,11,08,36,,,,600,600,1,600,600,0,,0,0,0,,33,,1667,3,1,2,2,,,,,,,,,,,,,,,,,1,04,4,158
14,2019,04,1,24,0,10,,1,1,5,1,,,1,3,16,05,20,,,,50,50,2,50,50,0,,0,0,0,5,44,,5000,1,4,2,4,,,,,,,,,,,,,,,,,1,02,,116
15,2019,04,1,35,5,10,,2,1,5,1,,,6,3,14,02,06,,,,650,600,1,650,600,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,1,04,4,577
16,2019,04,1,47,0,02,4,1,2,2,1,,,2,2,01,09,40,,,,400,400,1,400,400,0,,0,0,0,,151,,865,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,215
17,2019,04,3,13,0,04,,2,1,4,,1,1,1,3,16,05,26,,,,,,,,,,,,,,,,79,,,,,,40,3,1,0,00,11,2,,1,,1,1,,1,,,1,06,2,120
18,2019,04,1,48,7,08,,2,5,6,1,,,6,3,17,04,17,,,,130,120,2,130,120,,,,,,1,95,,,,,,,,,,,,,,,,,,,,,,,1,18,,530
19,2019,04,4,59,0,06,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,1,05,,126
20,2019,04,3,48,7,08,,1,6,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,50,4,1,,,14,2,,,,1,,,1,,,1,18,,587
21,2019,04,3,24,0,09,,2,6,4,,1,1,2,3,14,02,08,,,,,,,,,,,,,,,,5,,,,,,7,3,1,0,06,2,2,,,,1,1,,1,,,1,01,,161
