REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2015,05,1,48,0,01,2,1,6,1,1,,,2,3,18,07,34,,,,150,150,2,150,150,0,,0,0,0,4,11,,1400,3,2,1,1,,,,,,,,,,,,,,,,,2,03,,69
2,2015,05,1,24,0,07,,2,6,2,1,,,2,3,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,156,,1942,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,76
3,2015,05,1,11,0,05,,1,6,2,1,,,5,3,03,09,39,,,,600,600,1,600,600,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,1,01,,56
4,2015,05,4,35,0,07,,1,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,1,16,1,1019
5,2015,05,1,59,9,10,,2,1,5,1,,,1,3,16,05,25,,,,221,221,2,221,221,0,,0,0,0,5,225,,2725,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,608
6,2015,05,4,35,4,10,,1,5,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,1,03,,782
7,2015,05,1,24,0,06,,1,6,4,1,,,2,3,04,08,35,,,,400,400,1,400,400,0,,0,0,0,,22,,3450,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,142
8,2015,05,1,59,0,07,,2,1,5,1,,,1,3,21,02,08,,,,375,225,1,375,225,150,3,0,0,0,,36,,3077,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,221
9,2015,05,1,35,0,02,3,1,6,4,1,,,1,3,16,05,20,,,,350,350,1,350,350,0,,0,0,0,,2,,1225,3,3,4,4,,,,,,,,,,,,,,,,,1,01,,368
10,2015,05,1,59,9,08,,1,1,4,1,,,6,2,14,03,11,,,,500,500,1,500,500,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,1,03,2,169
