REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
52,2009,09,1,13,0,07,,1,1,2,1,,,2,3,11,08,36,,,,650,650,1,650,650,0,,0,0,0,,17,,1500,3,2,1,1,,,,,,,,,,,,,,,,,1,07,4,68
53,2009,09,3,48,8,06,,1,1,4,,1,1,2,3,14,03,13,,,,,,,,,,,,,,,,92,,,,,,32,2,1,4,12,8,2,1,1,,1,,1,1,,,1,08,,622
54,2009,09,4,24,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,331
55,2009,09,1,24,0,03,6,2,2,2,1,,,2,3,10,07,33,,,,400,400,1,400,400,0,,0,0,0,,136,,1150,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,108
56,2009,09,3,48,0,01,1,2,6,1,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,11,,,,,,16,6,2,3,05,9,2,,1,,1,1,,3,,,2,03,,103
57,2009,09,2,59,0,10,,1,1,5,1,,,2,3,19,01,03,3,1,1,400,0,1,400,0,,,,,,,43,,6154,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,114
58,2009,09,4,35,0,09,,2,3,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,0,,1,01,,72
59,2009,09,2,13,0,06,,1,1,4,1,,,2,3,11,08,36,3,2,2,500,0,1,500,0,,,,,,,41,,1015,3,1,3,3,,,,,,,,,,,,,,,,,1,04,4,124
60,2009,09,1,35,5,05,,1,1,4,2,,,2,1,14,03,13,,,,400,400,1,600,640,0,,0,0,0,,4,,2200,3,3,3,4,,,,,,,,,,,,,,,,,1,02,,484
61,2009,09,4,35,0,09,,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,162
62,2009,09,4,24,0,09,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,1,05,,105
63,2009,09,1,24,0,01,1,2,6,1,1,,,2,3,10,07,34,,,,80,80,2,80,80,0,,0,0,0,4,4,,1000,1,1,2,2,,,,,,,,,,,,,,,,,2,03,,140
64,2009,09,2,35,4,05,,2,1,5,1,,,7,3,14,02,08,3,4,,60,0,2,60,0,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,1,03,1,752
65,2009,09,2,46,6,02,4,1,6,3,1,,,2,3,19,07,32,3,1,2,330,0,1,330,0,,,,,,,40,,1250,3,1,3,4,,,,,,,,,,,,,,,,,3,06,,177
66,2009,09,1,35,0,06,,1,1,5,1,,,1,3,21,01,01,,,,400,700,1,400,700,0,,0,300,300,,61,,6490,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,203
67,2009,09,3,35,0,06,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,,,73,2,,,1,,,,2,,,1,06,2,503
68,2009,09,1,35,4,06,,1,1,5,1,,,2,1,15,07,33,,,,440,440,1,440,440,0,,0,0,0,,10,,1050,1,1,1,4,,,,,,,,,,,,,,,,,1,06,2,838
69,2009,09,1,59,9,08,,2,5,1,1,,,2,2,10,07,33,,,,420,420,1,420,420,0,,0,20,20,,5,,1000,3,1,1,2,,,,,,,,,,,,,,,,,1,01,,509
70,2009,09,1,47,0,03,6,1,1,3,1,,,3,3,01,01,04,,,,450,600,1,450,600,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,1,02,,133
71,2009,09,1,48,0,05,,1,1,1,2,,,3,3,06,08,35,,,,600,700,1,990,800,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,1,64
72,2009,09,1,59,0,08,,1,2,3,1,,,2,3,07,08,36,,,,400,400,1,400,400,0,,0,0,0,,240,,2800,1,1,3,4,,,,,,,,,,,,,,,,,1,03,3,111
73,2009,09,4,48,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,94
74,2009,09,1,24,0,01,2,1,6,2,1,,,2,3,10,07,34,,,,120,150,2,120,150,0,,0,0,0,4,1,,950,3,4,1,1,,,,,,,,,,,,,,,,,2,18,,100
75,2009,09,2,24,0,12,,1,1,5,1,,,2,3,11,02,05,3,4,1,100,0,2,100,0,,,,,,5,18,,1623,3,1,2,3,,,,,,,,,,,,,,,,,,05,,297
76,2009,09,4,24,0,01,2,1,2,3,,1,1,2,3,08,10,43,,,,,,,,,,,,,,,,4,,,,,,,,,0,00,2,,,,,,,,,,,2,11,,99
77,2009,09,4,24,0,10,,1,5,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,0,,1,18,,301
78,2009,09,2,46,0,03,5,2,1,3,1,,,2,3,10,07,33,2,46,2,400,0,1,400,0,,,,,,,26,,850,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,74
79,2009,09,1,24,2,04,,2,2,4,1,,,2,3,12,07,33,,,,350,350,1,350,350,0,,0,0,0,,92,,2033,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,782
80,2009,09,1,35,4,09,,1,1,6,2,,,4,2,16,05,20,,,,120,120,2,220,220,,,,,,6,29,,,,,,,,,,,,,,,,,,,,,,,1,04,4,963
81,2009,09,1,24,0,07,,2,6,3,1,,,2,3,17,04,18,,,,350,350,1,350,350,0,,0,0,0,,52,,1025,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,122
82,2009,09,1,46,0,11,,1,1,0,1,,,2,3,01,01,04,,,,600,660,1,600,660,0,,0,0,0,,240,,1900,3,2,1,1,,,,,,,,,,,,,,,,,,02,,39
83,2009,09,1,35,0,06,,2,1,4,1,,,1,3,17,04,16,,,,200,240,2,200,240,0,,0,0,0,5,240,,4033,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,402
84,2009,09,1,24,1,09,,2,1,2,1,,,1,3,21,02,08,,,,400,400,1,400,400,0,,0,0,0,,122,,2158,1,1,2,4,,,,,,,,,,,,,,,,,1,18,,472
85,2009,09,1,13,0,09,,1,1,4,1,,,2,3,06,03,13,,,,400,450,1,400,450,0,,0,0,0,,4,,1600,3,2,1,1,,,,,,,,,,,,,,,,,1,02,,122
86,2009,09,2,35,0,06,,2,4,0,1,,,2,3,15,07,31,1,11,2,400,0,1,400,0,,,,,,,96,,1700,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,102
87,2009,09,2,46,0,05,,1,1,2,1,,,2,3,08,10,42,3,1,1,400,0,1,400,0,,,,,,,60,,2025,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,81
88,2009,09,1,46,0,04,,1,1,0,1,,,2,1,01,09,40,,,,500,500,1,500,500,0,,0,0,0,,19,,1225,1,3,2,3,,,,,,,,,,,,,,,,,1,06,2,82
89,2009,09,4,35,0,08,,2,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,,1,05,,173
90,2009,09,4,59,9,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,03,,121
91,2009,09,1,24,0,08,,1,1,4,1,,,6,3,14,05,25,,,,350,350,1,350,350,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,1,02,,124
92,2009,09,3,48,0,07,,2,2,1,,1,1,2,3,09,02,07,,,,,,,,,,,,,,,,87,,,,,,7,2,1,4,12,2,2,1,1,,1,1,,1,,,1,07,4,60
93,2009,09,2,35,5,04,,2,6,4,1,,,2,3,15,02,07,2,25,2,400,0,1,400,0,,,,,,,29,,2650,3,1,3,3,,,,,,,,,,,,,,,,,1,14,1,416
94,2009,09,1,46,6,09,,2,1,4,1,,,6,2,06,02,08,,,,350,350,1,350,350,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,1,02,,103
95,2009,09,1,48,0,06,,2,1,4,1,,,2,3,12,07,32,,,,375,300,1,375,300,75,3,0,0,0,,240,,3446,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,637
96,2009,09,4,24,2,10,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,1,11,,781
97,2009,09,1,59,0,10,,1,1,4,1,,,3,3,10,01,03,,,,500,550,1,500,550,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,406
98,2009,09,4,35,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,05,,88
99,2009,09,1,24,1,05,,1,6,4,1,,,1,3,17,05,24,,,,380,400,1,380,400,0,,0,0,0,,64,,2300,1,3,1,4,,,,,,,,,,,,,,,,,1,18,,520
100,2009,09,1,35,0,05,,2,4,4,1,,,2,3,08,02,08,,,,400,420,1,400,420,0,,0,20,20,,32,,2163,3,1,2,3,,,,,,,,,,,,,,,,,1,14,2,249
101,2009,09,1,24,2,07,,2,1,4,1,,,4,3,14,02,07,,,,300,180,1,300,180,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,1,04,4,573
102,2009,09,4,48,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,628
103,2009,09,4,48,0,10,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,05,,337
104,2009,09,4,59,9,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,122
105,2009,09,4,46,0,05,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,1,06,1,33
106,2009,09,1,46,0,05,,1,1,4,1,,,2,3,12,02,07,,,,375,450,1,375,450,0,,75,0,75,,115,,2680,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,68
107,2009,09,1,46,6,03,6,2,1,5,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,37,,2692,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,43
108,2009,09,3,12,0,06,,2,2,4,,1,1,1,3,17,04,16,,,,,,,,,,,,,,,,93,,,,,,4,2,1,4,13,2,2,,1,,,,,1,,,1,16,1,109
109,2009,09,3,59,0,01,2,1,6,2,,1,2,2,3,19,07,32,,,,,,,,,,,,,,,,25,,,,,,2,3,1,0,06,2,2,1,1,1,,1,,1,,,1,04,,138
110,2009,09,4,12,0,11,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,01,,105
111,2009,09,1,10,0,10,,1,1,4,1,,,2,3,06,08,35,,,,600,400,1,600,400,0,,0,0,0,,6,,4100,3,2,2,2,,,,,,,,,,,,,,,,,1,02,,105
112,2009,09,1,10,0,07,,2,6,2,1,,,2,3,20,07,33,,,,390,410,1,390,410,20,1,10,0,10,,57,,1800,3,1,1,2,,,,,,,,,,,,,,,,,1,01,,64
113,2009,09,4,48,7,02,4,1,6,2,,1,1,2,1,07,10,42,,,,,,,,,,,,,,,,6,,,,,,,,,4,12,8,,,,,,,,,,,2,18,,323
114,2009,09,1,59,0,07,,2,6,4,1,,,2,3,10,07,31,,,,350,350,1,350,350,0,,0,0,0,,170,,1250,3,1,1,1,,,,,,,,,,,,,,,,,1,14,3,310
115,2009,09,1,35,0,03,6,1,1,4,1,,,2,3,11,08,35,,,,400,400,1,400,400,0,,0,0,0,,20,,2829,2,1,3,4,,,,,,,,,,,,,,,,,1,03,1,227
116,2009,09,1,35,3,02,4,2,6,5,2,,,2,3,19,07,34,,,,300,300,1,420,470,0,,0,0,0,,16,,1050,3,1,1,2,,,,,,,,,,,,,,,,,1,18,,569
117,2009,09,1,35,5,06,,1,1,4,1,,,1,3,17,04,16,,,,375,375,1,375,375,0,,0,0,0,,57,,4150,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,383
118,2009,09,4,35,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,14,,77
119,2009,09,4,35,4,11,,2,1,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,750
120,2009,09,4,24,0,12,,2,2,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,519
121,2009,09,4,35,0,11,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,11,,137
122,2009,09,1,35,3,07,,2,1,5,1,,,1,3,17,04,16,,,,240,360,2,240,360,0,,0,5,5,3,240,,4049,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,388
123,2009,09,4,48,7,11,,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,193
124,2009,09,4,59,0,04,,2,1,4,,1,1,2,3,12,07,33,,,,,,,,,,,,,,,,26,,,,,,,,,2,03,2,,,,,,,,,,,1,15,,119
125,2009,09,1,47,0,06,,1,1,4,1,,,1,3,21,01,02,,,,400,400,1,400,400,0,,0,100,100,,238,,4471,2,1,2,4,,,,,,,,,,,,,,,,,1,03,1,114
126,2009,09,4,24,0,10,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,1,01,,116
127,2009,09,1,59,9,07,,1,1,4,1,,,3,3,16,05,20,,,,500,400,1,500,400,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,1,03,2,537
128,2009,09,1,35,0,04,,2,6,1,1,,,2,3,17,05,24,,,,350,90,1,350,90,260,1,0,0,0,,84,,1250,3,1,1,1,,,,,,,,,,,,,,,,,1,14,2,259
129,2009,09,1,48,7,08,,1,1,4,1,,,4,3,14,03,11,,,,400,400,1,400,400,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,1,02,,376
130,2009,09,1,46,6,11,,1,3,1,1,,,2,3,15,07,34,,,,250,250,2,250,250,0,,0,0,0,5,11,,1000,3,3,1,3,,,,,,,,,,,,,,,,,,01,,60
131,2009,09,1,35,0,07,,1,4,4,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,3,,3865,1,3,2,4,,,,,,,,,,,,,,,,,1,18,,339
132,2009,09,1,46,6,01,2,1,6,1,1,,,2,3,19,07,34,,,,180,180,2,180,180,0,,0,0,0,4,19,,1000,3,4,2,2,,,,,,,,,,,,,,,,,2,09,,183
133,2009,09,1,11,0,02,4,1,6,2,1,,,2,3,15,03,13,,,,120,120,2,120,120,0,,0,0,0,4,29,,1100,3,1,3,3,,,,,,,,,,,,,,,,,2,04,,43
134,2009,09,4,24,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,166
135,2009,09,4,35,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,1,11,,246
136,2009,09,4,24,0,11,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,11,,93
137,2009,09,1,48,0,08,,2,2,1,1,,,2,3,19,07,34,,,,250,250,2,250,250,0,,0,0,0,7,31,,1350,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,67
138,2009,09,1,35,0,08,,1,6,2,1,,,2,2,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,115,,2075,1,1,2,2,,,,,,,,,,,,,,,,,1,01,,150
139,2009,09,2,46,0,09,,2,1,5,1,,,1,3,21,05,21,1,20,1,363,0,1,363,0,,,,,,,240,,3200,1,1,1,3,,,,,,,,,,,,,,,,,1,02,,82
140,2009,09,1,59,0,03,5,1,1,4,1,,,3,3,11,08,35,,,,700,700,1,700,700,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,1,03,1,180
141,2009,09,1,47,0,05,,2,1,4,1,,,1,3,17,04,17,,,,360,80,1,360,80,320,0,0,0,0,,118,,2568,1,3,4,4,,,,,,,,,,,,,,,,,1,02,,115
142,2009,09,1,47,0,04,,2,6,5,1,,,2,2,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,5,,1100,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,148
143,2009,09,1,10,0,07,,2,5,2,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,10,,900,3,1,1,3,,,,,,,,,,,,,,,,,1,14,2,114
144,2009,09,1,47,0,03,6,2,6,3,1,,,1,3,17,04,18,,,,300,400,1,300,400,80,2,0,0,0,,95,,1889,2,1,3,4,,,,,,,,,,,,,,,,,1,01,,114
145,2009,09,4,47,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,84
146,2009,09,4,47,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,11,,75
