REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
11,2009,04,4,59,9,11,,2,5,4,,1,1,2,2,09,02,07,,,,,,,,,,,,,,,,159,,,,,,,,,5,07,12,,,,,,,,,,,,01,,479
12,2009,04,3,24,2,09,,2,1,0,,1,1,2,2,08,10,42,,,,,,,,,,,,,,,,32,,,,,,34,2,1,4,12,9,2,,1,1,,,,1,,,1,05,,663
13,2009,04,1,13,0,01,2,1,6,1,1,,,2,3,06,08,35,,,,250,190,2,250,190,0,,0,0,0,4,23,,950,3,3,2,3,,,,,,,,,,,,,,,,,3,03,,97
14,2009,04,2,59,0,05,,1,2,1,1,,,6,3,06,08,36,0,2,,300,0,1,300,0,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,1,03,1,476
15,2009,04,4,47,0,12,,2,3,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,124
16,2009,04,4,24,2,12,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,11,,688
17,2009,04,1,35,0,03,6,1,6,2,1,,,2,3,20,01,03,,,,400,400,1,400,400,0,,0,0,0,,95,,4567,3,1,1,3,,,,,,,,,,,,,,,,,1,18,,82
18,2009,04,1,35,0,07,,2,2,4,1,,,2,3,09,02,09,,,,400,240,1,400,240,160,1,0,0,0,,98,,2000,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,81
19,2009,04,3,35,0,06,,2,4,2,,1,1,2,3,07,02,09,,,,,,,,,,,,,,,,29,,,,,,11,6,1,4,09,6,2,,1,,,,,2,,,1,16,2,235
20,2009,04,1,24,0,03,6,2,1,1,1,,,6,3,17,05,24,,,,400,320,1,400,320,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,1,03,1,95
21,2009,04,4,35,0,07,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,1,08,,105
22,2009,04,1,48,0,06,,1,2,2,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,100,0,100,,20,,2700,3,1,2,2,,,,,,,,,,,,,,,,,1,04,4,102
23,2009,04,1,59,0,03,6,1,2,4,1,,,1,3,05,08,35,,,,400,660,1,400,660,40,3,300,0,300,,22,,2810,1,3,2,4,,,,,,,,,,,,,,,,,1,02,,148
24,2009,04,1,59,9,11,,1,1,2,1,,,2,3,09,01,01,,,,400,320,1,400,320,80,3,0,0,0,,240,,2500,3,1,2,2,,,,,,,,,,,,,,,,,,05,,527
25,2009,04,1,48,7,01,2,2,6,1,1,,,2,3,18,07,34,,,,120,80,2,120,80,0,,0,0,0,4,12,,1100,3,2,2,3,,,,,,,,,,,,,,,,,2,03,,351
26,2009,04,1,24,0,08,,1,6,0,1,,,2,3,07,10,42,,,,400,320,1,400,320,80,3,0,0,0,,240,,1500,1,1,2,3,,,,,,,,,,,,,,,,,1,01,,102
27,2009,04,4,35,0,01,2,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,2,14,,175
28,2009,04,4,35,0,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,18,,233
29,2009,04,4,10,0,05,,2,1,2,,1,2,2,3,12,07,33,,,,,,,,,,,,,,,,9,,,,,,,,,2,02,7,,,,,,,,,,,1,06,1,99
30,2009,04,4,59,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,413
31,2009,04,4,59,9,11,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,01,,404
32,2009,04,1,59,0,09,,1,1,4,1,,,2,3,11,08,36,,,,50,50,2,50,50,0,,0,0,0,6,4,,1500,3,4,1,2,,,,,,,,,,,,,,,,,1,04,4,318
33,2009,04,3,35,0,06,,2,2,4,,1,2,1,3,16,07,34,,,,,,,,,,,,,,,,25,,,,,,4,2,1,4,10,1,2,,,,1,,,1,,,1,16,3,248
34,2009,04,1,59,9,08,,1,1,1,1,,,2,1,08,10,42,,,,350,350,1,350,350,0,,0,0,0,,18,,1550,3,1,2,2,,,,,,,,,,,,,,,,,1,05,,529
35,2009,04,1,24,0,09,,1,2,0,1,,,2,3,11,02,07,,,,400,400,1,400,400,160,1,160,0,160,,240,,3375,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,202
36,2009,04,4,59,0,09,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,1,01,,164
37,2009,04,1,48,7,04,,2,4,3,1,,,2,2,04,02,06,,,,400,400,1,400,400,0,,0,0,0,,7,,3413,3,1,3,4,,,,,,,,,,,,,,,,,1,14,1,105
38,2009,04,4,10,0,12,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,11,,94
39,2009,04,1,12,0,04,,1,1,4,1,,,2,3,12,02,05,,,,375,300,1,375,300,75,3,0,0,0,,7,,2359,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,177
40,2009,04,1,59,9,11,,2,5,4,1,,,1,3,17,04,16,,,,350,400,1,350,400,0,,65,0,65,,218,,3700,1,1,4,4,,,,,,,,,,,,,,,,,,01,,467
41,2009,04,1,13,0,09,,2,3,1,1,,,2,3,01,09,40,,,,400,400,1,400,400,0,,0,0,0,,240,,1435,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,133
42,2009,04,1,35,0,08,,2,1,5,1,,,1,3,16,05,20,,,,400,320,1,400,320,80,3,0,0,0,,240,,4231,1,1,1,3,,,,,,,,,,,,,,,,,1,04,4,239
43,2009,04,1,46,0,07,,1,1,2,1,,,2,3,01,09,40,,,,440,420,1,440,420,0,,0,0,0,,144,,1591,3,1,1,4,,,,,,,,,,,,,,,,,1,03,3,79
44,2009,04,1,35,0,08,,1,1,4,1,,,1,3,05,03,11,,,,400,320,1,400,320,80,3,0,0,0,,240,,2250,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,190
45,2009,04,1,35,0,08,,1,1,4,1,,,2,3,10,08,35,,,,400,400,1,400,400,0,,0,0,0,,240,,2650,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,174
46,2009,04,4,13,0,03,5,1,2,4,,1,1,2,3,07,08,35,,,,,,,,,,,,,,,,2,,,,,,,,,4,09,7,1,,,,,,,,,,2,02,,131
47,2009,04,1,10,0,06,,1,5,4,1,,,2,3,08,10,41,,,,400,400,1,400,400,0,,0,0,0,,1,,5673,3,1,3,3,,,,,,,,,,,,,,,,,1,01,,182
48,2009,04,4,13,0,09,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,1,05,,104
49,2009,04,1,35,4,08,,2,1,4,1,,,1,3,13,02,08,,,,400,420,1,400,420,80,3,0,100,100,,240,,5288,3,1,3,3,,,,,,,,,,,,,,,,,1,04,4,813
50,2009,04,1,35,4,07,,1,1,2,1,,,4,2,11,08,38,,,,450,500,1,450,500,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,1,03,1,639
51,2009,04,1,47,0,03,5,1,1,2,1,,,2,3,11,08,36,,,,990,720,1,990,720,0,,0,0,0,,15,,2015,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,98
52,2009,04,4,35,0,02,4,1,6,3,,1,1,2,3,06,08,38,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,9,,,,,,,,,,,2,10,,103
53,2009,04,4,35,0,02,4,1,2,5,,1,1,2,3,01,08,36,,,,,,,,,,,,,,,,4,,,,,,,,,3,05,9,2,,,,,,,,,,2,09,1,215
54,2009,04,1,59,9,03,6,1,6,2,1,,,2,3,20,02,08,,,,400,320,1,400,320,80,3,0,0,0,,26,,1600,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,455
55,2009,04,2,13,0,08,,1,1,2,1,,,1,3,11,08,37,1,3,1,400,0,1,400,0,,,,,,,240,,2300,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,127
56,2009,04,2,35,0,08,,1,1,3,1,,,6,2,06,08,35,0,15,,300,0,1,300,0,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,1,03,3,241
57,2009,04,4,10,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,11,,105
58,2009,04,4,24,0,10,,1,5,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,1,01,,851
59,2009,04,1,24,0,09,,1,1,1,1,,,2,3,20,08,38,,,,400,340,1,400,340,60,3,0,0,0,,83,,1280,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,351
60,2009,04,1,35,0,04,,1,1,2,1,,,2,3,08,10,43,,,,360,360,1,360,360,0,,0,0,0,,131,,1667,3,1,3,4,,,,,,,,,,,,,,,,,1,06,1,304
61,2009,04,1,59,0,04,,1,1,4,1,,,6,3,06,08,35,,,,450,320,1,450,320,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,1,06,1,93
62,2009,04,1,35,0,11,,2,5,4,1,,,2,3,17,05,26,,,,80,100,2,80,100,0,,0,15,15,1,8,,1192,1,1,1,4,,,,,,,,,,,,,,,,,,01,,82
63,2009,04,1,48,0,05,,2,6,4,1,,,2,3,19,07,34,,,,440,480,1,440,480,0,,40,0,40,,4,,1042,2,1,1,4,,,,,,,,,,,,,,,,,1,01,,125
64,2009,04,1,13,0,02,3,2,6,1,1,,,2,3,19,07,34,,,,250,320,2,250,320,0,,70,0,70,4,18,,775,3,1,1,4,,,,,,,,,,,,,,,,,3,01,,161
65,2009,04,4,13,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,11,,108
66,2009,04,1,35,4,07,,1,2,4,1,,,2,3,06,08,35,,,,450,375,1,450,375,70,3,0,0,0,,169,,3252,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,1024
67,2009,04,1,47,0,05,,1,1,4,1,,,6,1,13,07,32,,,,600,500,1,600,500,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,06,1,121
68,2009,04,4,24,2,07,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,06,3,470
69,2009,04,2,24,0,06,,1,1,1,1,,,2,3,20,08,35,1,10,2,400,0,1,400,0,,,,,,,124,,1971,1,1,3,3,,,,,,,,,,,,,,,,,1,03,3,106
70,2009,04,1,12,0,08,,2,1,2,1,,,1,3,17,02,09,,,,350,280,1,350,280,70,3,0,0,0,,240,,1800,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,100
71,2009,04,4,35,0,05,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,1,06,1,391
72,2009,04,4,24,2,03,6,2,1,5,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,1,12,1,624
73,2009,04,4,24,0,03,6,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1,11,,260
74,2009,04,1,35,0,06,,1,1,4,1,,,2,3,15,08,36,,,,440,540,1,440,540,0,,100,0,100,,116,,1837,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,222
75,2009,04,4,12,0,12,,2,3,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,146
76,2009,04,1,48,7,07,,2,1,1,1,,,2,3,10,01,03,,,,440,440,1,440,440,0,,0,0,0,,139,,1600,3,1,3,3,,,,,,,,,,,,,,,,,1,03,3,195
77,2009,04,3,10,0,07,,1,5,2,,1,1,2,3,02,08,36,,,,,,,,,,,,,,,,1,,,,,,4,1,1,4,12,2,2,,,,,,,,,1,1,01,,149
78,2009,04,1,35,4,05,,1,1,5,1,,,1,3,21,01,02,,,,363,383,1,363,383,80,3,0,100,100,,78,,4845,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,247
79,2009,04,2,47,0,03,6,1,2,1,1,,,2,3,06,08,35,0,8,2,400,0,1,400,0,,,,,,,68,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,119
80,2009,04,4,12,0,01,2,2,6,1,,1,1,2,3,19,07,34,,,,,,,,,,,,,,,,40,,,,,,,,,3,05,9,,,,,,,,,,,2,15,,91
81,2009,04,1,24,1,08,,1,2,5,1,,,2,3,08,01,02,,,,400,390,1,400,390,80,3,0,70,70,,236,,4447,3,1,2,3,,,,,,,,,,,,,,,,,1,03,3,485
82,2009,04,4,35,0,12,,2,4,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,01,,197
83,2009,04,1,48,7,02,4,1,6,5,1,,,2,3,14,02,05,,,,400,550,1,400,550,0,,0,150,150,,12,,2404,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,573
84,2009,04,1,10,0,05,,2,1,0,1,,,2,3,17,04,18,,,,400,460,1,400,460,0,,0,0,0,,35,,800,3,1,1,1,,,,,,,,,,,,,,,,,1,09,3,97
85,2009,04,1,35,0,05,,1,1,4,1,,,1,3,21,05,25,,,,480,480,1,480,480,0,,0,0,0,,97,,2600,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,278
86,2009,04,1,24,0,06,,2,1,4,1,,,2,3,07,03,13,,,,400,320,1,400,320,80,3,0,0,0,,81,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,88
87,2009,04,3,48,0,07,,1,1,5,,1,1,2,1,04,03,12,,,,,,,,,,,,,,,,37,,,,,,8,2,1,4,12,3,2,1,1,,,1,,1,,,1,12,1,177
88,2009,04,4,46,6,10,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,1,11,,151
89,2009,04,1,47,0,10,,1,1,0,1,,,6,3,01,01,04,,,,300,300,1,300,300,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,90
90,2009,04,1,35,0,07,,2,5,2,1,,,1,3,21,01,03,,,,400,600,1,400,600,0,,0,200,200,,240,,2644,3,1,2,2,,,,,,,,,,,,,,,,,1,15,4,202
91,2009,04,4,13,0,12,,1,3,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,18,,94
92,2009,04,1,35,5,05,,1,1,5,1,,,3,3,09,01,03,,,,400,320,1,400,320,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,1,06,1,401
93,2009,04,4,35,3,01,1,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,392
94,2009,04,1,12,0,03,6,1,1,4,1,,,2,3,04,08,35,,,,840,840,1,840,840,0,,0,0,0,,13,,3300,1,3,1,1,,,,,,,,,,,,,,,,,1,02,,263
95,2009,04,1,59,0,06,,1,1,1,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,25,,1100,3,1,1,3,,,,,,,,,,,,,,,,,1,03,2,352
96,2009,04,2,47,0,01,2,1,6,1,1,,,2,3,19,07,32,1,1,1,100,0,2,100,0,,,,,,4,23,,1000,3,1,2,4,,,,,,,,,,,,,,,,,2,03,,113
97,2009,04,3,59,0,07,,1,1,1,,1,1,2,3,01,09,40,,,,,,,,,,,,,,,,3,,,,,,20,2,1,4,09,9,2,,1,1,,,,1,,,1,13,4,54
98,2009,04,1,48,0,08,,1,1,2,1,,,2,3,18,03,13,,,,375,375,1,375,375,0,,0,0,0,,240,,3100,2,1,1,4,,,,,,,,,,,,,,,,,1,04,4,502
99,2009,04,1,24,0,05,,1,1,4,1,,,3,3,10,01,03,,,,500,500,1,500,500,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,1,03,3,78
100,2009,04,2,47,0,05,,2,5,3,1,,,6,3,17,05,24,2,1,,450,0,1,450,0,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,1,14,2,93
101,2009,04,1,13,0,09,,2,1,4,1,,,6,3,10,01,03,,,,600,600,1,600,600,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,1,02,,97
102,2009,04,1,35,0,08,,2,4,4,1,,,1,3,17,04,16,,,,375,240,1,375,240,0,,113,0,113,,240,,4039,1,1,4,4,,,,,,,,,,,,,,,,,1,14,3,103
103,2009,04,4,46,6,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,163
104,2009,04,3,35,0,10,,1,6,4,,1,1,2,2,11,08,38,,,,,,,,,,,,,,,,34,,,,,,16,2,1,4,12,5,2,1,1,,,,1,1,,,1,01,,253
105,2009,04,1,35,4,03,6,1,6,5,1,,,2,3,12,02,05,,,,375,375,1,375,375,0,,0,0,0,,8,,2051,3,1,3,3,,,,,,,,,,,,,,,,,1,18,,1060
106,2009,04,4,10,0,01,1,1,6,1,,1,2,2,3,10,07,34,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,9,,,,,,,,,,,2,14,,109
107,2009,04,1,59,9,06,,2,2,0,1,,,2,2,19,07,34,,,,180,180,2,180,180,0,,0,0,0,2,24,,1100,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,392
108,2009,04,3,35,0,03,6,2,2,4,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2,,,,2,,1,1,1,1,,3,,,3,12,1,105
109,2009,04,4,24,1,11,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,01,,595
110,2009,04,4,59,9,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,475
111,2009,04,2,35,0,05,,2,1,4,1,,,2,3,10,07,34,2,48,1,400,0,1,400,0,,,,,,,127,,1900,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,237
112,2009,04,1,47,0,07,,1,6,4,1,,,6,3,01,01,04,,,,500,250,1,500,250,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,18,,87
113,2009,04,3,12,0,09,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,52,7,1,,,17,2,,1,1,1,,,0,,,1,08,,165
114,2009,04,1,24,0,12,,1,1,6,1,,,5,3,14,05,19,,,,700,370,1,700,370,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,123
115,2009,04,4,24,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,384
116,2009,04,4,13,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,104
117,2009,04,1,35,4,03,6,2,1,5,1,,,1,3,16,05,20,,,,400,320,1,400,320,80,3,0,0,0,,56,,2356,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,1008
118,2009,04,1,46,6,09,,1,1,2,1,,,2,3,15,07,33,,,,340,420,1,340,420,0,,80,0,80,,40,,1000,1,1,1,3,,,,,,,,,,,,,,,,,1,05,,141
119,2009,04,4,46,6,12,,1,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,,,,,,,,01,,123
120,2009,04,4,35,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,202
121,2009,04,1,24,1,09,,2,2,2,1,,,1,3,21,02,09,,,,350,280,1,350,280,70,3,0,0,0,,240,,1600,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,501
122,2009,04,3,47,0,09,,1,1,3,,1,1,2,3,01,09,40,,,,,,,,,,,,,,,,6,,,,,,22,2,1,4,09,7,2,,,,,,1,1,,,1,08,,112
123,2009,04,1,48,7,08,,2,1,4,1,,,2,3,07,03,13,,,,400,470,1,400,470,0,,30,40,70,,52,,3462,3,1,4,4,,,,,,,,,,,,,,,,,1,03,3,396
124,2009,04,1,47,0,07,,2,1,2,1,,,1,3,17,07,34,,,,150,150,2,150,150,0,,0,0,0,3,240,,1544,1,1,2,4,,,,,,,,,,,,,,,,,1,08,,100
125,2009,04,4,59,9,11,,2,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,11,,459
126,2009,04,1,35,0,01,1,2,6,1,1,,,2,3,19,07,34,,,,150,240,2,150,240,0,,0,0,0,4,18,,900,3,1,2,2,,,,,,,,,,,,,,,,,2,03,,95
127,2009,04,2,35,0,01,2,2,6,1,1,,,2,3,10,07,34,1,12,2,180,0,2,180,0,,,,,,4,11,,935,3,1,3,3,,,,,,,,,,,,,,,,,2,03,,111
128,2009,04,4,24,0,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,1,01,,145
129,2009,04,1,12,0,08,,2,1,5,1,,,1,3,16,05,20,,,,320,240,1,320,240,160,3,0,0,0,,9,,2116,1,4,2,4,,,,,,,,,,,,,,,,,1,02,,109
130,2009,04,4,24,2,01,2,1,6,1,,1,2,2,1,10,07,34,,,,,,,,,,,,,,,,2,,,,,,,,,4,10,5,,,,,,,,,,,2,09,,997
131,2009,04,2,24,0,06,,1,2,4,1,,,5,3,06,01,04,3,1,,500,0,1,500,0,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,1,03,2,558
132,2009,04,3,35,0,07,,2,2,2,,1,1,2,3,10,07,33,,,,,,,,,,,,,,,,1,,,,,,23,2,2,4,11,10,2,1,,,,1,,1,,,1,06,3,276
133,2009,04,1,48,8,01,2,2,6,3,1,,,2,3,18,07,34,,,,160,160,2,160,160,0,,0,0,0,4,5,,1000,3,1,2,2,,,,,,,,,,,,,,,,,2,04,,475
134,2009,04,4,12,0,01,1,1,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,03,,171
135,2009,04,2,12,0,02,3,2,6,2,1,,,2,3,10,07,34,3,1,2,120,0,2,120,0,,,,,,4,45,,800,3,1,1,1,,,,,,,,,,,,,,,,,2,18,,153
136,2009,04,4,48,7,09,,1,1,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,1,,1,08,,461
137,2009,04,4,35,5,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,11,,279
138,2009,04,1,59,9,06,,1,2,4,1,,,3,2,06,08,36,,,,540,450,1,540,450,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,1,06,2,551
139,2009,04,4,48,7,12,,2,3,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,424
140,2009,04,1,24,0,08,,2,5,4,1,,,1,3,17,04,16,,,,363,733,1,363,733,0,,370,0,370,,240,,3126,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,105
141,2009,04,4,47,0,11,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,11,,120
142,2009,04,1,48,7,08,,2,1,2,1,,,2,2,10,07,33,,,,350,350,1,350,350,0,,0,0,0,,20,,1000,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,381
143,2009,04,3,46,6,01,2,1,6,2,,1,2,2,3,10,07,33,,,,,,,,,,,,,,,,3,,,,,,32,2,1,4,09,9,2,,1,,,,,1,,,1,18,,192
144,2009,04,4,35,0,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,01,,354
145,2009,04,4,35,0,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,,82
146,2009,04,1,24,2,04,,1,2,5,1,,,2,3,18,01,03,,,,400,300,1,400,300,80,3,0,0,0,,25,,2861,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,829
147,2009,04,3,35,0,03,6,1,6,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,20,7,1,,,71,2,,,,1,,,3,,,1,08,,270
