REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2014,02,2,24,0,07,,2,1,4,1,,,1,3,16,05,25,1,11,1,350,0,1,350,0,,,,,,,240,,3100,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,187
2,2014,02,1,35,0,06,,2,1,4,1,,,2,3,17,04,18,,,,400,450,1,400,450,0,,0,0,0,,18,,2450,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,116
3,2014,02,4,11,0,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,1,11,,41
4,2014,02,1,10,0,11,,2,6,4,1,,,1,3,11,08,35,,,,40,10,2,40,10,30,3,0,0,0,5,240,,2300,1,1,1,4,,,,,,,,,,,,,,,,,,01,,94
5,2014,02,4,35,0,12,,1,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,103
6,2014,02,4,24,2,12,,2,3,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,01,,690
7,2014,02,4,47,0,06,,2,1,4,,1,1,2,3,17,05,24,,,,,,,,,,,,,,,,1,,,,,,,,,0,06,11,,,,,,,,,,,1,06,2,110
8,2014,02,4,24,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,312
9,2014,02,1,59,0,03,5,2,6,4,1,,,1,3,17,05,24,,,,350,280,1,350,280,70,1,0,0,0,,31,,1660,3,1,3,4,,,,,,,,,,,,,,,,,1,14,1,306
10,2014,02,1,24,0,02,3,1,6,4,1,,,1,3,16,05,20,,,,50,40,2,50,40,0,,0,0,0,4,6,,1600,1,3,4,4,,,,,,,,,,,,,,,,,2,04,,116
11,2014,02,1,24,2,04,,2,2,4,1,,,2,3,13,02,05,,,,375,375,1,375,375,0,,0,0,0,,13,,1600,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,633
