REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2016,03,4,47,0,02,3,2,6,3,,1,2,2,3,18,07,33,,,,,,,,,,,,,,,,4,,,,,,,,,4,09,1,,,,,,,,,,,2,03,,185
2,2016,03,1,59,0,06,,2,2,4,1,,,1,2,17,04,17,,,,300,300,1,300,300,0,,0,0,0,,7,,2490,1,4,3,4,,,,,,,,,,,,,,,,,1,03,2,77
3,2016,03,1,46,0,10,,2,3,5,1,,,2,3,09,07,33,,,,400,600,1,400,600,0,,0,0,0,,230,,2404,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,128
4,2016,03,4,35,0,12,,2,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,213
5,2016,03,1,35,0,05,,1,1,1,1,,,2,3,15,03,13,,,,500,380,1,500,380,0,,0,0,0,,13,,1400,3,2,2,4,,,,,,,,,,,,,,,,,1,06,1,281
6,2016,03,4,24,0,12,,1,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,,,01,,133
7,2016,03,1,47,0,04,,1,1,1,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,7,,3500,3,1,1,1,,,,,,,,,,,,,,,,,3,02,,179
8,2016,03,4,13,0,08,,1,2,0,,1,1,2,3,02,09,40,,,,,,,,,,,,,,,,76,,,,,,,,,4,09,7,,,,,,,,,5,,1,11,,111
9,2016,03,4,12,0,02,3,1,6,4,,1,1,2,3,13,07,34,,,,,,,,,,,,,,,,4,,,,,,,,,3,05,8,1,,,,,,,,,,2,04,,113
10,2016,03,1,35,0,10,,1,5,0,1,,,2,2,07,10,43,,,,400,400,1,400,400,0,,0,0,0,,229,,2400,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,319
11,2016,03,1,24,0,09,,2,6,5,1,,,2,3,06,02,08,,,,378,378,1,378,378,0,,0,0,0,,224,,2098,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,96
12,2016,03,2,12,0,04,,2,1,5,1,,,1,3,16,05,20,3,1,1,400,0,1,400,0,,,,,,,68,,2885,1,1,1,4,,,,,,,,,,,,,,,,,3,02,,128
13,2016,03,4,59,9,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,11,,556
14,2016,03,1,13,0,04,,1,2,5,1,,,1,3,18,06,27,,,,375,375,1,375,375,0,,0,0,0,,107,,3000,1,1,2,3,,,,,,,,,,,,,,,,,1,06,1,167
15,2016,03,1,48,8,05,,1,6,2,1,,,2,3,15,09,40,,,,300,100,1,300,100,300,1,0,0,0,,6,,2300,3,2,1,1,,,,,,,,,,,,,,,,,1,01,,185
16,2016,03,2,35,0,04,,1,1,5,1,,,1,3,16,05,20,3,1,1,350,0,1,350,0,,,,,,,71,,3846,1,1,1,4,,,,,,,,,,,,,,,,,1,03,1,91
17,2016,03,1,48,7,05,,2,1,5,1,,,2,1,06,02,07,,,,400,400,1,400,400,0,,0,0,0,,18,,5500,3,3,1,1,,,,,,,,,,,,,,,,,1,03,1,560
18,2016,03,3,48,8,06,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,,,88,2,,,,1,1,,2,,,1,09,2,102
19,2016,03,4,35,3,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,225
20,2016,03,1,24,0,07,,2,2,0,1,,,2,3,10,07,34,,,,300,300,1,300,300,0,,0,0,0,,62,,1200,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,219
21,2016,03,1,59,0,05,,1,5,2,1,,,4,3,02,09,39,,,,600,500,1,600,500,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,1,01,,126
22,2016,03,4,59,0,10,,1,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,1,01,,172
23,2016,03,1,10,0,09,,1,1,0,1,,,2,3,06,08,38,,,,400,220,1,400,220,0,,0,0,0,,23,,2900,1,3,2,2,,,,,,,,,,,,,,,,,1,02,,98
24,2016,03,1,24,2,10,,2,1,5,1,,,1,3,17,04,15,,,,350,350,1,350,350,0,,0,0,0,,185,,4377,1,1,3,4,,,,,,,,,,,,,,,,,1,08,,790
25,2016,03,4,35,0,10,,1,1,4,,1,1,2,3,15,08,35,,,,,,,,,,,,,,,,115,,,,,,,,,5,07,8,,,,,,,,,,,1,11,,313
26,2016,03,2,46,6,07,,2,1,5,1,,,1,3,17,07,32,1,55,2,350,0,1,350,0,,,,,,,240,,1648,1,1,3,3,,,,,,,,,,,,,,,,,1,03,2,68
27,2016,03,4,24,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,135
28,2016,03,1,47,0,03,5,1,6,5,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,107,,2200,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,154
29,2016,03,4,24,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,11,,758
30,2016,03,1,59,0,07,,2,2,4,1,,,2,3,10,02,09,,,,400,320,1,400,320,80,1,0,0,0,,68,,2885,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,99
31,2016,03,1,13,0,09,,2,1,2,1,,,2,3,08,10,43,,,,400,400,1,400,400,0,,0,0,0,,190,,1519,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,87
32,2016,03,1,35,5,02,3,1,6,4,1,,,2,3,10,07,33,,,,400,400,1,400,400,0,,0,0,0,,33,,2000,3,1,1,4,,,,,,,,,,,,,,,,,1,03,,444
33,2016,03,4,24,0,03,5,1,2,1,,1,1,2,3,06,08,36,,,,,,,,,,,,,,,,8,,,,,,,,,4,10,4,,,,,,,,,,,1,12,1,138
34,2016,03,4,59,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,11,,185
35,2016,03,4,11,0,02,4,2,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,2,15,,45
36,2016,03,4,24,1,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,361
37,2016,03,3,11,0,03,6,1,1,4,,1,1,2,3,06,08,35,,,,,,,,,,,,,,,,3,,,,,,16,2,1,4,12,5,2,,,,,,1,1,,,1,09,1,59
