REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2013,01,1,35,0,09,,2,1,2,1,,,2,3,10,07,34,,,,280,330,2,280,330,0,,0,0,0,5,29,,1030,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,613
2,2013,01,1,48,8,06,,1,2,2,1,,,2,2,07,08,35,,,,480,480,1,480,480,0,,0,0,0,,35,,2825,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,1002
3,2013,01,1,10,0,09,,1,1,3,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,162,,1150,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,122
4,2013,01,1,48,0,05,,1,1,4,1,,,2,3,07,08,35,,,,440,520,1,440,520,0,,80,0,80,,100,,4000,3,1,1,1,,,,,,,,,,,,,,,,,1,06,1,72
5,2013,01,1,35,5,05,,1,1,4,1,,,5,3,15,09,39,,,,550,340,1,550,340,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,1,02,,535
6,2013,01,1,47,0,01,2,1,6,3,1,,,2,3,10,07,34,,,,200,200,2,200,200,0,,0,0,0,4,6,,1050,3,1,2,4,,,,,,,,,,,,,,,,,2,06,,117
7,2013,01,1,48,0,06,,1,1,6,1,,,1,3,21,01,02,,,,362,402,1,362,402,0,,0,40,40,,186,,11103,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,457
8,2013,01,4,24,2,09,,2,6,2,,1,1,1,3,21,02,07,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,11,,,,,,,,,,,1,01,,651
9,2013,01,4,35,0,08,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,1,01,,136
10,2013,01,4,35,4,12,,2,3,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,,01,,813
11,2013,01,1,11,0,04,,2,2,4,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,30,,1050,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,37
12,2013,01,1,12,0,06,,2,1,4,1,,,1,3,17,04,16,,,,440,440,1,440,440,0,,0,0,0,,34,,1507,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,119
13,2013,01,1,24,0,06,,2,6,4,1,,,2,3,08,01,02,,,,400,400,1,400,400,0,,0,0,0,,216,,2644,2,1,2,3,,,,,,,,,,,,,,,,,1,14,2,139
14,2013,01,4,35,0,10,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,1,01,,259
15,2013,01,1,12,0,08,,2,1,2,1,,,2,3,15,07,33,,,,400,400,1,400,400,0,,0,0,0,,1,,1015,3,1,3,3,,,,,,,,,,,,,,,,,1,08,,170
16,2013,01,4,13,0,02,3,1,2,2,,1,1,2,3,19,07,32,,,,,,,,,,,,,,,,8,,,,,,,,,4,12,9,,,,,,,,,,,1,12,1,121
17,2013,01,3,48,7,03,5,1,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,85,7,1,,,22,2,,1,,1,1,1,3,,,1,05,,558
18,2013,01,4,59,9,01,1,1,6,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,535
19,2013,01,1,48,7,05,,1,1,2,1,,,2,2,08,08,38,,,,400,400,1,400,400,0,,0,0,0,,180,,2100,3,1,2,4,,,,,,,,,,,,,,,,,1,08,,545
20,2013,01,4,12,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,11,,70
21,2013,01,1,59,9,08,,1,6,2,1,,,6,3,15,09,39,,,,350,300,1,350,300,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,1,02,,359
22,2013,01,1,48,7,03,5,1,6,4,1,,,2,3,20,08,35,,,,500,840,1,500,840,0,,15,0,15,,53,,2800,3,1,1,3,,,,,,,,,,,,,,,,,1,16,,451
