REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
11,2006,07,1,35,0,06,,1,4,4,1,,,2,3,08,08,36,,,,400,400,1,400,400,0,,0,0,0,,240,,2223,1,1,2,2,,,,,,,,,,,,,,,,,1,14,3,263
12,2006,07,1,59,0,01,2,1,6,3,1,,,2,3,06,08,36,,,,520,520,1,520,520,0,,0,0,0,,1,,1000,3,2,1,1,,,,,,,,,,,,,,,,,1,18,,67
13,2006,07,1,24,0,01,1,2,6,3,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,2,,775,3,2,1,1,,,,,,,,,,,,,,,,,1,03,,123
14,2006,07,1,48,0,02,4,1,6,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,50,0,50,,50,,2300,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,412
15,2006,07,4,35,0,09,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,1,11,,245
16,2006,07,1,35,0,04,,1,1,4,1,,,2,3,18,08,35,,,,400,420,1,400,420,0,,20,0,20,,84,,2137,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,272
17,2006,07,1,59,9,07,,1,6,5,1,,,2,3,18,01,03,,,,400,500,1,400,500,0,,0,100,100,,99,,2404,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,481
18,2006,07,1,24,2,06,,1,1,6,1,,,2,1,14,03,13,,,,400,455,1,400,455,0,,55,0,55,,6,,1600,3,1,2,4,,,,,,,,,,,,,,,,,1,03,2,508
19,2006,07,1,35,0,11,,2,1,2,1,,,5,3,01,01,04,,,,600,600,1,600,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,58
20,2006,07,1,59,9,07,,1,1,3,2,,,2,1,07,10,43,,,,360,360,1,440,560,0,,0,0,0,,5,,900,1,1,2,3,,,,,,,,,,,,,,,,,1,02,,516
21,2006,07,4,35,0,12,,2,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,281
22,2006,07,1,13,0,01,2,2,6,1,1,,,2,3,19,07,34,,,,200,50,2,200,50,200,3,0,0,0,4,14,,700,3,4,2,4,,,,,,,,,,,,,,,,,1,09,,112
23,2006,07,1,12,0,09,,2,4,4,2,,,2,2,17,05,26,,,,450,450,1,570,690,0,,0,0,0,,65,,1122,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,138
24,2006,07,1,13,0,01,2,2,6,2,1,,,2,3,19,07,32,,,,400,400,1,400,400,0,,0,0,0,,27,,835,3,1,2,4,,,,,,,,,,,,,,,,,1,06,,69
25,2006,07,3,35,4,07,,1,1,3,,1,1,2,3,08,10,42,,,,,,,,,,,,,,,,17,,,,,,36,2,1,4,12,10,2,,1,,,,,1,,,1,09,2,267
26,2006,07,1,35,4,03,6,2,1,5,1,,,1,3,17,05,22,,,,350,350,1,350,350,0,,0,0,0,,73,,2500,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,1053
27,2006,07,2,13,0,09,,2,1,2,1,,,2,3,14,02,08,3,1,2,210,0,2,210,0,,,,,,5,122,,1983,3,1,2,3,,,,,,,,,,,,,,,,,1,08,,133
28,2006,07,1,24,0,09,,2,1,4,2,,,2,3,17,04,16,,,,240,315,2,280,355,0,,0,60,60,3,134,,2180,3,1,2,2,,,,,,,,,,,,,,,,,1,03,3,103
29,2006,07,3,59,0,02,3,1,6,1,,1,1,2,3,07,10,42,,,,,,,,,,,,,,,,15,,,,,,3,3,1,0,06,2,2,,,1,,,,1,,,1,07,,57
30,2006,07,1,35,0,08,,1,1,6,1,,,2,3,08,01,01,,,,600,600,1,600,600,80,3,0,80,80,,73,,5769,3,1,4,4,,,,,,,,,,,,,,,,,1,04,4,241
31,2006,07,1,24,2,02,4,1,6,4,1,,,1,3,21,05,23,,,,400,400,1,400,400,0,,0,0,0,,2,,2181,1,1,1,4,,,,,,,,,,,,,,,,,1,04,,1041
32,2006,07,1,35,0,02,3,1,6,2,2,,,2,3,06,08,38,,,,400,400,1,600,600,0,,0,0,0,,11,,1300,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,376
33,2006,07,1,24,2,02,4,1,2,6,2,,,1,3,16,05,20,,,,100,100,2,150,150,0,,0,0,0,4,19,,2000,3,4,2,4,,,,,,,,,,,,,,,,,2,02,,1056
34,2006,07,3,59,9,02,4,2,6,4,,1,1,2,3,09,02,09,,,,,,,,,,,,,,,,18,,,,,,2,6,1,3,05,12,2,,1,,,1,,3,,,1,01,,382
35,2006,07,4,24,0,10,,2,3,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,293
36,2006,07,4,24,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,90
37,2006,07,4,24,0,01,1,1,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,,106
38,2006,07,1,24,0,01,2,2,6,0,1,,,2,3,19,07,34,,,,200,160,2,200,160,0,,0,0,0,7,2,,730,3,2,1,1,,,,,,,,,,,,,,,,,1,14,,97
39,2006,07,1,35,0,05,,1,1,3,1,,,4,3,14,03,11,,,,100,50,2,100,50,,,,,,5,67,,,,,,,,,,,,,,,,,,,,,,,1,03,1,384
40,2006,07,2,24,0,07,,1,2,6,1,,,2,3,20,02,06,3,1,1,425,0,1,425,0,,,,,,,207,,3167,2,1,1,4,,,,,,,,,,,,,,,,,1,03,2,91
41,2006,07,2,35,0,06,,1,1,1,1,,,1,3,21,08,35,2,1,1,400,0,1,400,0,,,,,,,76,,1750,1,1,3,4,,,,,,,,,,,,,,,,,1,05,,524
42,2006,07,1,48,8,03,5,2,6,6,1,,,2,3,15,07,33,,,,375,375,1,375,375,0,,0,0,0,,16,,1100,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,396
43,2006,07,4,35,0,11,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,243
44,2006,07,4,48,0,06,,1,3,1,,1,1,2,3,06,08,36,,,,,,,,,,,,,,,,4,,,,,,,,,0,06,8,,,,,,,,,1,,1,01,,362
45,2006,07,1,12,0,08,,2,1,2,2,,,2,3,14,02,09,,,,90,90,2,370,490,0,,0,0,0,2,7,,700,3,1,1,2,,,,,,,,,,,,,,,,,1,03,2,124
46,2006,07,4,35,0,01,2,1,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,1,03,,251
47,2006,07,1,48,7,02,4,2,2,2,2,,,1,1,16,07,34,,,,150,150,2,350,350,0,,0,0,0,5,27,,750,3,4,1,1,,,,,,,,,,,,,,,,,1,02,,441
48,2006,07,1,24,0,06,,2,2,2,1,,,2,3,10,07,33,,,,400,400,1,400,400,0,,0,0,0,,154,,1900,2,1,3,4,,,,,,,,,,,,,,,,,1,03,2,160
49,2006,07,4,59,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,362
50,2006,07,4,10,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,98
51,2006,07,4,47,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,11,,85
52,2006,07,2,35,3,08,,1,1,2,1,,,2,2,12,03,13,3,2,1,440,0,1,440,0,,,,,,,208,,1923,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,446
53,2006,07,1,24,0,09,,1,1,2,1,,,2,3,10,07,33,,,,400,400,1,400,400,0,,0,0,0,,18,,1624,3,1,2,2,,,,,,,,,,,,,,,,,1,05,,302
54,2006,07,1,59,0,01,2,1,6,2,1,,,2,3,07,10,43,,,,400,400,1,400,400,0,,0,0,0,,10,,1000,3,1,1,1,,,,,,,,,,,,,,,,,1,14,,118
55,2006,07,1,24,2,07,,2,1,5,1,,,2,3,13,02,09,,,,300,300,1,300,300,0,,0,0,0,,172,,2564,3,1,1,2,,,,,,,,,,,,,,,,,1,04,4,853
56,2006,07,2,35,0,09,,1,1,5,1,,,5,3,14,05,19,3,2,,600,0,1,600,0,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,1,03,2,207
57,2006,07,4,35,4,12,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,11,,828
58,2006,07,1,47,0,04,,2,1,2,1,,,2,3,10,07,31,,,,450,450,1,450,450,0,,0,0,0,,101,,1222,3,1,2,3,,,,,,,,,,,,,,,,,1,03,2,92
59,2006,07,1,47,0,08,,2,1,2,1,,,2,3,18,07,33,,,,375,375,1,375,375,0,,0,0,0,,240,,4000,1,1,1,4,,,,,,,,,,,,,,,,,1,10,4,91
60,2006,07,4,13,0,05,,2,1,4,,1,2,1,3,16,05,20,,,,,,,,,,,,,,,,6,,,,,,,,,4,09,2,,,,,,,,,,,1,06,2,90
61,2006,07,1,47,0,09,,1,1,2,1,,,2,3,13,01,04,,,,400,400,1,400,400,0,,0,0,0,,41,,2019,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,107
62,2006,07,4,35,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,01,,181
63,2006,07,4,12,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,149
64,2006,07,3,59,9,05,,1,1,5,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,,,2,,,,1,,,0,,,1,12,3,520
65,2006,07,1,24,0,08,,2,6,5,1,,,2,3,12,07,33,,,,200,260,2,200,260,0,,80,0,80,7,4,,1200,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,91
66,2006,07,4,24,0,11,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,11,,270
67,2006,07,1,24,2,08,,1,2,4,1,,,2,3,09,08,35,,,,400,400,1,400,400,0,,0,0,0,,31,,3000,3,1,2,2,,,,,,,,,,,,,,,,,1,05,,795
68,2006,07,2,59,9,09,,2,1,1,1,,,2,3,10,07,33,3,1,2,370,0,1,370,0,,,,,,,240,,1600,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,365
69,2006,07,3,10,0,09,,2,3,1,,1,2,2,3,10,07,34,,,,,,,,,,,,,,,,190,,,,,,8,6,2,4,11,4,2,,,1,,,,2,,,1,01,,57
70,2006,07,1,59,0,11,,1,1,6,1,,,4,3,17,04,15,,,,600,600,1,600,600,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,02,,98
71,2006,07,1,46,6,08,,2,6,2,1,,,2,2,15,07,34,,,,400,400,1,400,400,0,,0,0,0,,30,,859,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,109
72,2006,07,3,13,0,05,,1,6,4,,1,1,2,3,10,08,36,,,,,,,,,,,,,,,,26,,,,,,4,2,1,4,10,2,2,,1,,,,,1,,,1,01,,174
73,2006,07,1,46,6,03,6,1,1,4,2,,,1,3,16,05,20,,,,400,0,1,560,160,400,3,0,0,0,,31,,1442,3,3,1,2,,,,,,,,,,,,,,,,,1,03,1,151
74,2006,07,4,24,1,02,4,1,6,4,,1,1,2,3,20,02,07,,,,,,,,,,,,,,,,8,,,,,,,,,3,05,5,,,,,,,,,,,1,04,,507
75,2006,07,4,48,8,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,11,,492
76,2006,07,1,12,0,07,,1,1,5,1,,,3,3,06,01,04,,,,900,700,1,900,700,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,1,06,2,137
77,2006,07,4,35,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,196
78,2006,07,3,13,0,06,,2,6,1,,1,1,2,3,10,07,31,,,,,,,,,,,,,,,,29,,,,,,32,2,1,4,11,9,2,,1,1,,,,1,,,1,01,,134
79,2006,07,4,24,0,10,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,1,08,,111
80,2006,07,1,35,0,01,2,1,6,1,1,,,2,3,05,07,34,,,,200,200,2,200,200,0,,0,0,0,5,5,,1000,3,3,3,3,,,,,,,,,,,,,,,,,1,09,,143
81,2006,07,1,46,6,09,,1,1,1,1,,,2,3,08,10,43,,,,400,520,1,400,520,0,,120,0,120,,78,,1450,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,202
82,2006,07,4,35,0,05,,2,2,2,,1,1,1,3,21,02,09,,,,,,,,,,,,,,,,17,,,,,,,,,4,10,1,,,,,,,,,3,,1,05,,120
83,2006,07,2,12,0,05,,2,4,4,1,,,2,3,08,10,42,3,2,2,420,0,1,420,0,,,,,,,144,,1454,3,1,3,4,,,,,,,,,,,,,,,,,1,14,2,106
84,2006,07,4,48,8,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,05,,100
85,2006,07,1,35,0,03,6,2,1,4,1,,,2,1,13,02,08,,,,270,270,2,270,270,0,,0,0,0,2,7,,1300,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,226
86,2006,07,1,48,0,09,,1,1,3,2,,,2,3,09,08,38,,,,400,400,1,550,550,0,,0,0,0,,23,,2125,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,206
87,2006,07,1,24,0,05,,1,2,4,1,,,2,3,14,03,13,,,,375,375,1,375,375,0,,0,0,0,,12,,1250,2,1,2,4,,,,,,,,,,,,,,,,,1,03,1,105
88,2006,07,1,59,0,09,,1,1,2,1,,,2,3,10,07,33,,,,400,550,1,400,550,0,,0,0,0,,53,,1133,3,1,2,3,,,,,,,,,,,,,,,,,1,05,,305
89,2006,07,1,35,0,07,,2,1,2,1,,,1,3,11,08,37,,,,400,400,1,400,400,0,,0,0,0,,93,,1800,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,187
90,2006,07,1,35,0,09,,1,1,4,1,,,2,3,07,10,41,,,,400,400,1,400,400,0,,0,0,0,,88,,2500,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,120
91,2006,07,1,35,0,01,2,2,6,1,1,,,2,3,12,02,09,,,,400,430,1,400,430,0,,30,0,30,,12,,900,2,1,3,4,,,,,,,,,,,,,,,,,1,04,,183
92,2006,07,2,13,0,09,,1,1,4,1,,,2,3,10,07,33,3,2,1,470,0,1,470,0,,,,,,,240,,1227,3,1,1,1,,,,,,,,,,,,,,,,,1,05,,164
93,2006,07,3,59,0,07,,1,1,4,,1,1,1,3,02,09,40,,,,,,,,,,,,,,,,58,,,,,,,8,3,4,09,4,2,,,,,,,,,,1,13,4,413
94,2006,07,1,46,0,09,,1,2,1,1,,,3,3,02,09,39,,,,750,400,1,750,400,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,1,02,,85
95,2006,07,4,59,9,11,,2,3,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,01,,519
96,2006,07,4,24,0,09,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,1,08,,285
97,2006,07,4,24,0,11,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,108
98,2006,07,1,24,2,08,,1,2,4,1,,,1,3,21,03,13,,,,350,350,1,350,350,0,,0,0,0,,240,,3571,1,1,3,4,,,,,,,,,,,,,,,,,1,04,4,546
99,2006,07,1,46,0,05,,1,6,2,1,,,2,3,10,08,38,,,,400,400,1,400,400,0,,0,0,0,,12,,1100,1,2,1,1,,,,,,,,,,,,,,,,,1,18,,208
100,2006,07,1,59,0,05,,1,1,4,1,,,2,3,06,08,35,,,,350,350,1,350,350,0,,0,0,0,,30,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,06,2,414
101,2006,07,4,48,0,12,,2,1,3,,1,1,2,3,12,02,09,,,,,,,,,,,,,,,,77,,,,,,,,,5,07,12,,,,,,,,,,,,11,,316
102,2006,07,1,35,0,05,,2,1,4,1,,,2,3,10,07,33,,,,170,190,2,170,190,0,,0,0,0,2,11,,825,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,107
103,2006,07,1,35,0,03,6,1,6,1,1,,,5,3,06,08,36,,,,600,680,1,600,680,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,1,18,,262
104,2006,07,1,35,0,04,,1,1,0,1,,,2,1,07,01,04,,,,500,500,1,500,500,0,,0,0,0,,114,,2308,3,1,2,2,,,,,,,,,,,,,,,,,1,06,1,184
105,2006,07,1,59,9,01,2,1,6,2,1,,,2,3,19,07,32,,,,270,200,2,270,200,0,,0,0,0,4,25,,1000,3,1,1,4,,,,,,,,,,,,,,,,,1,07,,515
106,2006,07,4,35,4,08,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,1,05,,651
107,2006,07,4,24,0,09,,1,1,0,,1,1,1,3,06,08,38,,,,,,,,,,,,,,,,240,,,,,,,,,1,01,7,,,,,,,,,,,1,11,,126
108,2006,07,1,48,0,02,4,1,1,1,1,,,2,3,11,08,36,,,,120,150,2,120,150,0,,0,0,0,0,32,,2200,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,359
109,2006,07,4,35,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,103
110,2006,07,1,59,9,04,,2,1,4,1,,,4,3,17,04,17,,,,400,250,1,400,250,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,1,18,,596
111,2006,07,4,24,2,03,5,2,2,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,1,05,,770
112,2006,07,4,35,0,05,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,1,16,3,216
113,2006,07,1,35,0,06,,1,1,1,1,,,2,3,10,02,09,,,,400,400,1,400,400,0,,0,0,0,,82,,1745,3,1,4,4,,,,,,,,,,,,,,,,,1,04,4,318
114,2006,07,2,12,0,05,,2,6,5,1,,,1,3,16,05,20,3,2,1,350,0,1,350,0,,,,,,,47,,3517,1,1,2,4,,,,,,,,,,,,,,,,,3,01,,147
115,2006,07,1,48,0,03,5,1,6,2,1,,,2,3,06,08,36,,,,400,435,1,400,435,0,,35,0,35,,15,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,75
116,2006,07,1,35,0,08,,1,1,4,1,,,2,3,04,08,35,,,,400,560,1,400,560,0,,160,0,160,,240,,2800,1,1,4,4,,,,,,,,,,,,,,,,,1,07,4,595
117,2006,07,1,35,0,04,,1,1,2,1,,,3,3,06,08,35,,,,700,600,1,700,600,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,1,01,,284
118,2006,07,1,24,2,06,,1,5,5,1,,,6,3,14,03,11,,,,350,300,1,350,300,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,1,01,,874
119,2006,07,4,35,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,11,,150
120,2006,07,1,10,0,02,4,2,1,4,1,,,2,3,04,08,35,,,,420,240,1,420,240,240,1,0,0,0,,4,,1600,3,3,4,4,,,,,,,,,,,,,,,,,1,03,1,119
121,2006,07,1,35,0,12,,1,1,1,1,,,5,3,20,08,35,,,,360,360,1,360,360,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,112
122,2006,07,1,13,0,03,6,1,1,4,1,,,2,3,09,08,35,,,,500,490,1,500,490,0,,50,0,50,,19,,2700,3,1,1,3,,,,,,,,,,,,,,,,,1,06,1,93
123,2006,07,1,35,0,04,,1,1,1,1,,,2,3,01,09,40,,,,600,240,1,600,240,360,3,0,0,0,,215,,615,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,375
124,2006,07,1,47,0,02,3,2,2,3,2,,,2,3,10,07,33,,,,400,405,1,410,410,0,,0,5,5,,1,,900,3,2,1,4,,,,,,,,,,,,,,,,,1,02,,138
125,2006,07,2,47,0,05,,2,6,4,1,,,2,3,12,07,32,3,2,1,300,0,1,300,0,,,,,,,147,,3205,3,1,1,2,,,,,,,,,,,,,,,,,1,01,,88
126,2006,07,1,13,0,06,,2,4,4,1,,,2,2,11,02,09,,,,500,400,1,500,400,0,,0,0,0,,98,,1390,3,1,3,4,,,,,,,,,,,,,,,,,1,14,3,141
127,2006,07,1,47,0,05,,2,1,4,1,,,2,3,10,07,33,,,,80,20,2,80,20,0,,0,0,0,1,9,,705,3,1,1,1,,,,,,,,,,,,,,,,,1,08,,134
128,2006,07,1,24,0,10,,1,2,0,1,,,2,3,08,10,41,,,,480,480,1,480,480,0,,0,0,0,,70,,2600,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,665
129,2006,07,4,35,4,07,,2,1,5,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,707
130,2006,07,4,35,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,03,,215
131,2006,07,1,24,0,05,,2,1,4,1,,,1,3,17,04,16,,,,290,150,2,290,150,140,1,0,0,0,5,77,,2200,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,689
132,2006,07,2,48,0,07,,2,1,2,1,,,3,3,10,01,03,3,1,2,600,0,1,600,0,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,04,4,450
133,2006,07,1,46,0,04,,2,1,4,1,,,2,3,11,02,07,,,,400,400,1,400,400,0,,0,0,0,,68,,1650,3,1,2,3,,,,,,,,,,,,,,,,,1,03,2,28
134,2006,07,4,24,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,,103
135,2006,07,1,47,0,04,,2,1,4,1,,,1,3,17,04,16,,,,350,353,1,350,353,0,,0,0,0,,65,,3075,1,4,4,4,,,,,,,,,,,,,,,,,1,03,1,103
136,2006,07,2,24,0,06,,1,1,4,1,,,4,3,10,08,38,3,1,1,500,0,1,500,0,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,1,06,2,132
137,2006,07,4,46,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,11,,105
138,2006,07,4,47,0,05,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,1,06,1,108
139,2006,07,1,24,0,07,,1,2,4,1,,,1,1,18,06,27,,,,200,400,2,200,400,0,,0,0,0,7,7,,2700,1,3,4,4,,,,,,,,,,,,,,,,,1,03,3,298
140,2006,07,1,24,0,07,,2,1,4,1,,,4,3,10,01,03,,,,600,500,1,600,500,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,1,02,,160
141,2006,07,1,13,0,04,,2,1,4,1,,,6,3,20,05,26,,,,400,400,1,400,400,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,1,03,1,125
142,2006,07,2,47,0,01,2,2,6,1,1,,,2,3,19,07,34,2,2,2,300,0,1,300,0,,,,,,,11,,755,3,1,2,4,,,,,,,,,,,,,,,,,1,09,,105
143,2006,07,1,47,0,02,4,2,1,2,1,,,2,3,10,07,34,,,,220,290,2,220,290,0,,0,0,0,3,11,,930,2,1,2,4,,,,,,,,,,,,,,,,,1,03,2,100
144,2006,07,4,47,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,11,,117
145,2006,07,1,48,0,06,,2,1,1,1,,,2,3,10,07,32,,,,400,400,1,400,400,0,,0,0,0,,43,,1450,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,178
146,2006,07,4,35,0,09,,2,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,1,18,,187
