REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2007,12,1,48,7,03,5,1,1,4,1,,,4,3,06,08,35,,,,400,400,1,400,400,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,1,02,,115
2,2007,12,1,13,0,08,,2,1,4,1,,,1,3,17,07,33,,,,375,375,1,375,375,0,,0,0,0,,239,,1450,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,104
3,2007,12,1,59,0,06,,1,1,4,1,,,2,3,20,08,35,,,,400,480,1,400,480,0,,80,0,80,,134,,3500,1,1,1,4,,,,,,,,,,,,,,,,,1,03,1,119
4,2007,12,1,10,0,07,,2,1,4,1,,,1,3,21,02,09,,,,375,190,1,375,190,185,2,0,0,0,,73,,2044,1,3,3,4,,,,,,,,,,,,,,,,,1,10,4,131
5,2007,12,4,47,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,11,,85
6,2007,12,1,24,0,05,,2,6,4,1,,,2,3,06,08,35,,,,400,160,1,400,160,240,0,0,0,0,,25,,1895,1,1,1,1,,,,,,,,,,,,,,,,,1,01,,270
7,2007,12,1,35,3,03,6,2,6,4,1,,,2,3,15,07,33,,,,350,200,1,350,200,150,2,0,0,0,,2,,1100,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,403
8,2007,12,1,35,0,04,,1,6,2,1,,,2,3,07,08,38,,,,400,200,1,400,200,200,3,0,0,0,,192,,1980,1,1,3,4,,,,,,,,,,,,,,,,,1,08,,305
9,2007,12,1,35,0,03,6,2,1,5,1,,,1,3,17,04,14,,,,245,245,2,245,245,0,,0,0,0,2,3,,2929,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,97
10,2007,12,4,12,0,11,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,01,,132
