REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2016,01,1,48,8,05,,1,1,6,1,,,3,3,17,04,15,,,,500,500,1,500,500,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,1,02,,592
2,2016,01,4,59,0,12,,2,3,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,392
3,2016,01,1,35,4,06,,1,1,2,1,,,2,2,20,08,35,,,,400,410,1,400,410,0,,0,10,10,,129,,1250,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,781
4,2016,01,1,48,0,06,,1,6,6,1,,,2,3,12,02,05,,,,375,525,1,375,525,0,,0,150,150,,105,,5641,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,362
5,2016,01,3,48,0,06,,2,2,2,,1,1,2,3,15,02,08,,,,,,,,,,,,,,,,66,,,,,,10,2,1,4,12,4,2,,,,1,,,1,,,1,05,,64
6,2016,01,4,35,0,12,,2,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,11,,1014
7,2016,01,4,59,0,11,,1,1,5,,1,1,1,3,05,08,35,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,6,,,,,,,,,,,,08,,110
8,2016,01,1,24,1,10,,2,1,6,1,,,2,3,17,04,14,,,,300,300,1,300,300,0,,0,0,0,,193,,9600,3,1,3,3,,,,,,,,,,,,,,,,,1,08,,369
9,2016,01,1,47,0,08,,1,6,1,1,,,2,3,20,08,35,,,,400,420,1,400,420,0,,0,20,20,,175,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,93
10,2016,01,1,24,2,04,,1,1,4,1,,,2,2,14,03,13,,,,350,350,1,350,350,0,,0,0,0,,6,,2747,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,1108
11,2016,01,4,48,7,02,3,1,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,09,,579
12,2016,01,1,46,0,04,,1,2,2,1,,,2,3,04,09,39,,,,400,510,1,400,510,0,,110,0,110,,19,,2800,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,45
13,2016,01,4,35,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,11,,288
14,2016,01,1,48,0,08,,1,1,4,1,,,2,3,10,08,35,,,,400,400,1,400,400,0,,0,0,0,,88,,3800,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,79
15,2016,01,4,24,0,10,,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,1,01,,437
16,2016,01,1,46,0,01,2,1,6,1,1,,,7,3,01,09,40,,,,240,240,2,240,240,,,,,,4,20,,,,,,,,,,,,,,,,,,,,,,,2,06,,115
17,2016,01,1,59,0,10,,1,3,4,1,,,6,3,06,07,34,,,,200,180,2,200,180,,,,,,7,22,,,,,,,,,,,,,,,,,,,,,,,1,01,,256
18,2016,01,1,24,1,03,6,2,2,4,1,,,2,3,10,07,31,,,,375,600,1,375,600,0,,0,160,160,,28,,1795,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,563
19,2016,01,1,47,0,07,,2,1,1,1,,,2,3,19,07,34,,,,400,400,1,400,400,0,,0,0,0,,6,,1269,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,128
20,2016,01,1,24,0,02,4,1,6,1,1,,,2,3,20,08,35,,,,400,430,1,400,430,0,,30,0,30,,6,,1500,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,417
21,2016,01,1,35,0,05,,1,1,4,1,,,1,2,21,03,13,,,,350,350,1,350,350,0,,0,0,0,,212,,4615,3,1,4,4,,,,,,,,,,,,,,,,,1,06,1,246
22,2016,01,1,46,6,01,2,1,6,3,1,,,2,1,19,07,34,,,,40,30,2,40,30,0,,0,0,0,4,23,,1100,3,4,1,4,,,,,,,,,,,,,,,,,2,04,,70
23,2016,01,1,24,0,04,,2,2,4,1,,,6,3,20,05,26,,,,500,500,1,500,500,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,03,1,106
24,2016,01,1,35,3,09,,2,5,4,1,,,5,3,17,04,14,,,,550,550,1,550,550,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,15,4,661
