REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2019,05,4,59,0,10,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,1,16,,119
2,2019,05,1,48,7,02,4,1,6,2,1,,,2,2,14,03,13,,,,440,440,1,440,440,0,,0,0,0,,2,,1858,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,994
3,2019,05,2,59,0,07,,1,2,4,1,,,2,3,08,10,41,1,7,1,400,0,1,400,0,,,,,,,158,,4200,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,237
4,2019,05,1,59,9,05,,1,1,2,1,,,2,1,19,07,32,,,,400,400,1,400,400,0,,0,0,0,,17,,1442,3,1,2,2,,,,,,,,,,,,,,,,,1,06,1,151
5,2019,05,4,35,0,05,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,1,05,,141
6,2019,05,2,59,0,04,,1,6,2,1,,,6,3,06,01,04,0,1,,400,0,1,400,0,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,1,18,,343
7,2019,05,4,59,9,10,,2,1,6,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,608
8,2019,05,2,10,0,08,,2,1,2,2,,,1,3,17,05,26,0,1,2,630,0,1,990,0,,,,,,,126,,1555,3,3,1,4,,,,,,,,,,,,,,,,,1,02,,56
9,2019,05,1,12,0,07,,2,1,4,1,,,2,3,19,07,32,,,,500,500,1,500,500,0,,0,0,0,,2,,1175,3,2,1,1,,,,,,,,,,,,,,,,,1,02,,104
10,2019,05,1,10,0,09,,1,1,4,1,,,3,3,10,04,17,,,,400,350,1,400,350,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,66
11,2019,05,4,48,0,01,1,2,6,1,,1,2,2,3,18,03,13,,,,,,,,,,,,,,,,1,,,,,,,,,4,12,10,,,,,,,,,,,2,03,,57
12,2019,05,1,47,0,08,,1,1,2,1,,,2,3,11,08,36,,,,400,400,1,400,400,0,,0,0,0,,60,,3600,1,1,1,4,,,,,,,,,,,,,,,,,1,04,4,72
13,2019,05,4,48,0,12,,1,3,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,01,,202
14,2019,05,1,24,0,09,,1,5,4,1,,,2,3,07,08,35,,,,400,400,1,400,400,0,,0,0,0,,2,,2250,2,1,2,2,,,,,,,,,,,,,,,,,1,01,,101
15,2019,05,1,47,0,09,,1,1,2,1,,,5,2,20,08,35,,,,400,400,1,400,400,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,1,07,4,136
16,2019,05,1,59,0,04,,2,6,4,1,,,2,3,10,07,33,,,,300,350,1,300,350,0,,0,0,0,,10,,1575,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,251
17,2019,05,4,48,8,12,,1,5,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,18,,122
18,2019,05,1,24,2,07,,1,1,5,1,,,2,2,07,08,35,,,,400,400,1,400,400,0,,0,0,0,,147,,1800,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,714
19,2019,05,1,24,0,05,,1,6,4,1,,,2,3,07,10,42,,,,400,420,1,400,420,0,,20,0,20,,99,,2400,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,446
20,2019,05,4,35,3,12,,2,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,,11,,559
21,2019,05,1,24,0,07,,1,2,2,1,,,2,3,04,09,39,,,,420,400,1,420,400,0,,0,0,0,,158,,3500,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,179
22,2019,05,3,48,0,03,6,2,1,4,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,,,14,2,,1,,,,,2,,,1,06,1,342
23,2019,05,1,24,2,11,,2,3,2,1,,,2,1,08,10,43,,,,80,60,2,80,60,0,,0,0,0,5,2,,1200,3,1,2,2,,,,,,,,,,,,,,,,,,03,,995
24,2019,05,4,13,0,12,,1,4,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,01,,107
25,2019,05,2,35,0,03,6,1,6,4,1,,,2,3,06,08,36,0,4,2,380,0,1,380,0,,,,,,,5,,2616,1,2,1,3,,,,,,,,,,,,,,,,,2,01,,110
26,2019,05,1,10,0,09,,2,1,2,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,203,,2644,3,1,2,4,,,,,,,,,,,,,,,,,1,08,,138
27,2019,05,1,59,0,07,,2,1,6,1,,,4,3,14,02,07,,,,700,550,1,700,550,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,1,04,4,184
28,2019,05,3,47,0,01,1,1,6,1,,1,2,2,3,18,06,29,,,,,,,,,,,,,,,,6,,,,,,6,6,2,3,05,4,2,,,,1,,,3,,,2,03,,59
29,2019,05,1,35,0,02,4,2,6,5,1,,,6,3,20,07,32,,,,300,300,1,300,300,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,1,04,,71
30,2019,05,4,47,0,12,,2,5,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,01,,88
31,2019,05,1,35,0,02,3,2,6,2,1,,,2,3,18,02,08,,,,200,200,2,200,200,0,,0,0,0,4,43,,1450,3,1,1,1,,,,,,,,,,,,,,,,,2,07,,68
32,2019,05,1,48,0,02,4,2,6,3,1,,,2,2,18,07,31,,,,150,120,2,150,120,0,,0,0,0,7,84,,2000,3,4,3,3,,,,,,,,,,,,,,,,,1,04,,216
33,2019,05,1,10,0,01,1,1,6,1,1,,,2,3,19,07,34,,,,100,100,2,100,100,0,,0,0,0,4,10,,1150,3,3,1,1,,,,,,,,,,,,,,,,,2,18,,118
34,2019,05,2,12,0,02,4,2,6,5,1,,,2,3,18,06,30,3,1,1,400,0,1,400,0,,,,,,,23,,2163,2,1,1,1,,,,,,,,,,,,,,,,,3,01,,188
35,2019,05,1,59,0,06,,1,1,5,1,,,2,3,14,05,22,,,,400,200,1,400,200,0,,0,0,0,,171,,4087,3,1,1,1,,,,,,,,,,,,,,,,,1,06,1,111
36,2019,05,3,12,0,11,,1,6,4,,1,1,2,3,04,08,35,,,,,,,,,,,,,,,,3,,,,,,52,2,1,4,12,12,2,,,,,,1,1,,,,01,,156
37,2019,05,1,35,4,11,,1,1,2,1,,,6,2,06,08,35,,,,400,400,1,400,400,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,02,,929
38,2019,05,1,12,0,06,,1,1,1,1,,,5,2,03,09,39,,,,800,800,1,800,800,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,04,4,146
39,2019,05,1,59,0,10,,1,1,2,2,,,2,3,01,09,40,,,,320,320,1,670,670,0,,0,0,0,,14,,2500,3,2,1,1,,,,,,,,,,,,,,,,,1,02,,103
40,2019,05,1,24,0,07,,1,6,4,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,105,,1413,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,143
41,2019,05,2,46,6,05,,2,1,6,1,,,2,1,14,03,11,2,36,2,375,0,1,375,0,,,,,,,48,,2821,3,1,4,4,,,,,,,,,,,,,,,,,1,09,1,140
42,2019,05,1,59,9,05,,1,1,5,1,,,2,2,12,02,05,,,,400,400,1,400,400,0,,0,0,0,,74,,12019,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,737
43,2019,05,1,35,0,09,,2,1,2,1,,,3,3,19,01,03,,,,500,990,1,500,990,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,1,02,,114
44,2019,05,4,24,0,09,,2,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,1,16,3,278
45,2019,05,4,35,4,05,,2,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,1,11,,962
46,2019,05,4,48,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,11,,106
47,2019,05,1,35,4,05,,1,6,2,2,,,6,3,11,08,38,,,,150,180,2,250,230,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,2,11,,913
48,2019,05,4,46,6,11,,1,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,08,,108
49,2019,05,1,13,0,09,,2,1,0,1,,,2,3,10,07,33,,,,450,450,1,450,450,0,,0,0,0,,91,,1611,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,122
50,2019,05,1,35,0,02,4,1,1,1,1,,,2,3,10,07,34,,,,300,300,1,300,300,0,,0,0,0,,9,,1400,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,613
51,2019,05,1,48,8,06,,1,1,2,1,,,2,2,11,08,36,,,,600,600,1,600,600,0,,0,0,0,,24,,2724,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,302
52,2019,05,4,35,5,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,11,,425
53,2019,05,1,12,0,12,,2,1,4,1,,,2,3,17,04,16,,,,275,275,2,275,275,0,,0,0,0,5,116,,3700,3,1,3,3,,,,,,,,,,,,,,,,,,08,,142
54,2019,05,4,59,0,12,,1,6,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,01,,443
