REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2016,11,1,47,0,06,,2,6,5,1,,,1,3,12,02,07,,,,360,370,1,360,370,0,,0,10,10,,188,,4487,1,1,2,4,,,,,,,,,,,,,,,,,1,14,2,116
2,2016,11,1,35,0,05,,2,2,2,1,,,2,3,19,07,34,,,,350,380,1,350,380,0,,0,0,0,,21,,1700,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,187
3,2016,11,4,11,0,02,4,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,1,07,,27
4,2016,11,4,13,0,09,,2,1,3,,1,1,2,3,12,07,33,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,3,,,,,,,,,,,1,11,,142
5,2016,11,1,48,8,10,,2,5,3,1,,,2,3,18,01,02,,,,400,80,1,400,80,320,3,0,0,0,,102,,5529,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,517
6,2016,11,1,35,0,09,,2,1,5,1,,,2,3,19,07,33,,,,400,480,1,400,480,0,,0,80,80,,220,,4712,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,265
7,2016,11,4,46,6,08,,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,132
8,2016,11,1,46,0,06,,1,1,4,1,,,2,3,08,10,42,,,,400,550,1,400,550,0,,150,0,150,,82,,1925,3,1,2,2,,,,,,,,,,,,,,,,,1,03,3,149
9,2016,11,1,46,0,08,,1,5,4,1,,,2,3,04,08,35,,,,400,700,1,400,700,0,,400,0,400,,240,,4100,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,25
10,2016,11,1,24,1,03,6,1,6,4,1,,,1,3,05,07,33,,,,350,350,1,350,350,0,,0,0,0,,67,,2143,1,3,4,4,,,,,,,,,,,,,,,,,1,01,,493
11,2016,11,1,59,9,04,,1,6,5,1,,,2,3,18,07,31,,,,400,420,1,400,420,80,3,0,100,100,,30,,3606,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,1064
12,2016,11,4,35,0,11,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,01,,87
13,2016,11,1,48,0,12,,1,1,5,1,,,3,3,04,09,39,,,,450,360,1,450,360,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,321
14,2016,11,1,10,0,04,,1,1,4,1,,,1,3,05,08,35,,,,400,320,1,400,320,80,3,0,0,0,,126,,4568,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,137
15,2016,11,1,35,0,02,4,1,6,2,2,,,2,3,10,07,33,,,,120,120,2,200,200,0,,0,0,0,7,1,,1150,3,4,2,3,,,,,,,,,,,,,,,,,1,04,,332
16,2016,11,1,35,5,09,,2,1,5,1,,,2,1,20,07,32,,,,350,350,1,350,350,0,,0,0,0,,42,,1200,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,466
17,2016,11,1,47,0,05,,1,6,4,1,,,2,3,04,09,39,,,,400,560,1,400,560,0,,0,0,0,,12,,3000,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,97
18,2016,11,4,35,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,11,,208
19,2016,11,1,59,0,05,,1,2,4,1,,,1,3,05,01,02,,,,375,400,1,375,400,75,3,0,100,100,,203,,5487,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,118
20,2016,11,1,35,0,03,5,1,6,5,1,,,2,2,14,02,05,,,,400,800,1,400,800,0,,0,400,400,,3,,2788,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,301
21,2016,11,1,24,0,11,,1,2,4,1,,,2,3,14,03,13,,,,250,310,2,250,310,0,,0,0,0,6,1,,2900,3,1,1,1,,,,,,,,,,,,,,,,,,05,,81
22,2016,11,4,48,8,12,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,11,,572
23,2016,11,1,46,0,03,6,2,1,2,1,,,2,1,19,07,34,,,,300,300,1,300,300,0,,0,0,0,,51,,1200,3,1,2,3,,,,,,,,,,,,,,,,,1,03,1,192
24,2016,11,4,35,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,1,11,,203
25,2016,11,1,48,7,06,,1,1,6,1,,,2,1,06,02,05,,,,360,140,1,360,140,220,3,0,0,0,,62,,5342,3,1,3,4,,,,,,,,,,,,,,,,,1,05,,704
26,2016,11,1,24,0,08,,2,1,4,1,,,1,3,11,08,35,,,,400,320,1,400,320,80,3,0,0,0,,169,,2721,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,96
27,2016,11,1,48,8,12,,2,1,6,1,,,6,3,18,06,27,,,,75,60,2,75,60,,,,,,5,106,,,,,,,,,,,,,,,,,,,,,,,,08,,433
28,2016,11,4,13,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,90
29,2016,11,1,47,0,03,6,2,6,4,1,,,1,3,18,07,33,,,,300,400,1,300,400,0,,0,0,0,,2,,2500,3,4,3,3,,,,,,,,,,,,,,,,,1,14,1,73
30,2016,11,4,46,6,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,92
31,2016,11,1,35,0,06,,2,1,6,1,,,1,3,16,05,20,,,,350,350,1,350,350,0,,0,0,0,,220,,2198,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,322
32,2016,11,1,59,9,04,,1,1,2,1,,,2,3,07,08,36,,,,370,320,1,370,320,80,3,0,0,0,,9,,2600,3,1,1,1,,,,,,,,,,,,,,,,,1,06,1,945
33,2016,11,1,35,0,05,,1,1,4,1,,,2,3,07,10,41,,,,400,580,1,400,580,0,,180,0,180,,151,,4327,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,463
34,2016,11,4,48,7,02,3,1,6,3,,1,1,2,3,15,09,40,,,,,,,,,,,,,,,,6,,,,,,,,,3,05,3,,,,,,,,,,,2,01,,164
35,2016,11,4,35,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,83
36,2016,11,1,59,0,08,,2,1,4,1,,,2,3,16,06,27,,,,60,60,2,60,60,0,,0,0,0,3,15,,3000,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,299
37,2016,11,1,47,0,05,,1,1,5,1,,,1,2,16,03,13,,,,400,320,1,400,320,80,3,0,0,0,,171,,3942,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,156
38,2016,11,1,24,0,04,,1,2,4,1,,,2,3,02,09,40,,,,480,480,1,480,480,0,,0,0,0,,21,,2500,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,289
39,2016,11,1,13,0,03,6,2,6,4,1,,,1,3,21,02,07,,,,375,375,1,375,375,0,,0,0,0,,100,,3600,1,1,1,4,,,,,,,,,,,,,,,,,1,14,1,67
40,2016,11,1,48,7,01,2,1,6,1,2,,,2,3,20,08,38,,,,100,80,2,140,120,0,,0,0,0,4,11,,1220,3,4,1,1,,,,,,,,,,,,,,,,,2,06,,715
41,2016,11,4,47,0,10,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,1,05,,121
42,2016,11,1,24,0,07,,1,6,4,1,,,2,3,06,08,36,,,,450,700,1,450,700,0,,200,0,200,,3,,3100,1,2,2,2,,,,,,,,,,,,,,,,,1,01,,136
43,2016,11,3,59,0,03,5,1,6,2,,1,1,2,3,19,07,33,,,,,,,,,,,,,,,,44,,,,,,1,2,1,4,09,1,2,,1,,1,,,1,,,1,01,,357
44,2016,11,4,35,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,340
45,2016,11,1,24,2,05,,2,1,6,1,,,1,1,21,02,07,,,,350,330,1,350,330,20,1,0,0,0,,7,,1380,1,1,4,4,,,,,,,,,,,,,,,,,3,02,,1088
46,2016,11,4,59,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,225
47,2016,11,4,35,0,03,6,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,1,06,1,256
48,2016,11,4,24,0,12,,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,108
49,2016,11,1,35,0,03,5,1,1,4,1,,,4,1,11,08,36,,,,400,360,1,400,360,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,1,03,,414
50,2016,11,1,48,8,01,2,1,6,2,1,,,2,3,01,09,40,,,,300,190,1,300,190,0,,0,0,0,,18,,833,3,1,1,1,,,,,,,,,,,,,,,,,1,04,,747
51,2016,11,1,24,0,01,1,2,6,0,1,,,2,3,10,07,32,,,,90,80,2,90,80,0,,0,0,0,4,8,,1075,3,1,1,1,,,,,,,,,,,,,,,,,2,06,,78
52,2016,11,1,46,6,10,,2,5,2,1,,,6,2,10,07,34,,,,100,150,2,100,150,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,1,01,,70
53,2016,11,3,24,0,01,2,2,2,3,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,34,,,,,,2,6,2,4,09,2,2,,,,1,,,3,,,2,03,,106
54,2016,11,1,35,4,08,,1,1,3,1,,,2,3,14,02,05,,,,400,400,1,400,400,0,,0,0,0,,25,,4135,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,728
55,2016,11,1,35,0,06,,1,2,2,1,,,2,3,10,01,03,,,,420,420,1,420,420,0,,0,0,0,,64,,2198,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,292
56,2016,11,1,48,8,05,,2,6,5,2,,,1,3,16,05,20,,,,400,520,1,460,580,80,3,0,200,200,,75,,3125,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,524
57,2016,11,4,10,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,95
