REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2012,09,1,35,0,11,,2,1,6,2,,,2,2,20,07,33,,,,200,200,2,210,200,0,,0,0,0,5,130,,1025,3,4,1,4,,,,,,,,,,,,,,,,,,04,4,113
2,2012,09,2,13,0,02,4,2,1,3,1,,,2,3,18,01,03,2,9,2,400,0,1,400,0,,,,,,,40,,1346,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,142
3,2012,09,4,24,2,12,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,474
4,2012,09,4,59,9,10,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,05,,382
5,2012,09,1,35,0,07,,2,5,2,1,,,2,3,19,07,34,,,,350,280,1,350,280,70,1,0,0,0,,39,,1224,1,1,4,4,,,,,,,,,,,,,,,,,1,14,2,175
6,2012,09,1,48,8,08,,1,4,1,1,,,2,3,07,10,42,,,,375,320,1,375,320,80,2,30,0,30,,201,,2700,3,1,1,1,,,,,,,,,,,,,,,,,1,15,4,546
7,2012,09,1,46,6,07,,1,6,1,1,,,5,3,15,09,39,,,,400,400,1,400,400,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,1,01,,177
8,2012,09,4,35,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,122
9,2012,09,1,24,0,08,,1,1,2,1,,,2,2,07,08,36,,,,400,450,1,400,450,0,,0,0,0,,5,,2000,1,3,2,2,,,,,,,,,,,,,,,,,1,04,4,439
10,2012,09,4,46,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,05,,86
11,2012,09,1,24,1,05,,2,2,6,1,,,1,3,21,02,09,,,,350,800,1,350,800,0,,450,0,450,,54,,2308,2,1,3,3,,,,,,,,,,,,,,,,,1,03,2,557
12,2012,09,1,48,0,11,,1,1,3,1,,,3,3,11,08,35,,,,170,170,2,170,170,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,02,,137
13,2012,09,4,24,0,11,,2,4,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,01,,101
14,2012,09,1,35,5,05,,2,1,5,1,,,1,3,17,04,16,,,,260,260,2,260,260,0,,0,0,0,2,89,,2600,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,423
15,2012,09,1,13,0,03,6,2,6,5,1,,,2,3,09,07,34,,,,400,400,1,400,400,0,,0,0,0,,17,,1100,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,103
16,2012,09,4,35,0,09,,2,1,2,,1,2,2,3,10,07,33,,,,,,,,,,,,,,,,16,,,,,,,,,4,10,9,,,,,,,,,,,1,05,,195
17,2012,09,1,59,0,09,,2,6,1,1,,,2,3,15,07,33,,,,393,393,1,393,393,0,,0,0,0,,67,,1900,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,106
18,2012,09,4,35,3,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,409
19,2012,09,1,47,0,04,,2,6,6,1,,,2,1,13,02,09,,,,375,375,1,375,375,0,,0,0,0,,21,,1600,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,154
20,2012,09,1,48,0,05,,1,1,1,1,,,2,3,04,09,39,,,,400,550,1,400,550,0,,0,0,0,,56,,7500,3,1,4,4,,,,,,,,,,,,,,,,,1,06,2,67
21,2012,09,4,47,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,54
22,2012,09,1,35,0,03,6,1,6,6,1,,,1,3,17,04,14,,,,400,460,1,400,460,0,,0,60,60,,15,,3000,1,3,4,4,,,,,,,,,,,,,,,,,3,01,,133
23,2012,09,1,59,0,03,6,2,6,3,1,,,2,3,14,02,08,,,,400,400,1,400,400,0,,0,0,0,,7,,1400,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,147
24,2012,09,1,35,0,06,,2,1,5,1,,,2,1,18,05,22,,,,370,450,1,370,450,0,,0,80,80,,52,,1559,3,1,2,4,,,,,,,,,,,,,,,,,1,03,3,458
25,2012,09,4,48,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,11,,178
26,2012,09,4,35,0,10,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,1,11,,91
27,2012,09,4,47,0,12,,2,1,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,,103
28,2012,09,4,24,0,09,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,1,08,,400
29,2012,09,1,35,0,09,,1,1,4,1,,,2,2,08,01,04,,,,400,400,1,400,400,0,,0,0,0,,205,,3269,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,275
30,2012,09,1,10,0,06,,2,6,4,1,,,2,3,14,02,08,,,,400,400,1,400,400,0,,0,0,0,,65,,2500,3,1,2,2,,,,,,,,,,,,,,,,,1,14,2,92
31,2012,09,1,24,0,07,,1,2,5,1,,,1,3,21,02,09,,,,350,310,1,350,310,40,2,0,0,0,,189,,2802,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,484
32,2012,09,4,13,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,77
33,2012,09,1,59,9,02,4,2,1,3,1,,,2,3,11,02,09,,,,200,200,2,200,200,0,,0,0,0,4,45,,2000,3,1,2,2,,,,,,,,,,,,,,,,,3,02,,581
34,2012,09,4,35,4,06,,2,1,5,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,2,777
