REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2014,06,4,35,0,08,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,1,11,,79
2,2014,06,1,59,0,09,,2,4,4,1,,,2,3,10,07,33,,,,250,250,2,250,250,0,,0,0,0,5,20,,1200,3,1,1,1,,,,,,,,,,,,,,,,,1,14,3,80
3,2014,06,1,24,2,10,,2,5,5,1,,,4,3,18,06,27,,,,150,150,2,150,150,,,,,,1,85,,,,,,,,,,,,,,,,,,,,,,,1,01,,565
4,2014,06,1,12,0,08,,1,1,5,1,,,2,3,14,01,02,,,,550,700,1,550,700,0,,0,150,150,,105,,3497,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,134
5,2014,06,1,24,0,08,,1,1,6,1,,,1,3,21,05,22,,,,425,425,1,425,425,0,,0,0,0,,153,,5846,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,197
6,2014,06,1,48,0,08,,1,1,4,1,,,2,3,04,09,39,,,,560,560,1,560,560,0,,0,0,0,,94,,4293,3,1,3,4,,,,,,,,,,,,,,,,,1,03,3,117
7,2014,06,4,35,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,191
8,2014,06,3,13,0,03,6,1,6,2,,1,1,2,3,20,07,34,,,,,,,,,,,,,,,,11,,,,,,11,2,1,4,12,5,2,,1,,,,,1,,,1,18,,127
9,2014,06,4,12,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,11,,131
10,2014,06,3,35,0,01,2,2,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,36,5,2,,,,2,,1,,1,,,3,,,2,16,,188
11,2014,06,1,12,0,08,,2,1,4,1,,,1,3,16,05,25,,,,60,180,2,60,180,0,,0,0,0,5,10,,1100,3,4,2,3,,,,,,,,,,,,,,,,,1,03,3,151
12,2014,06,2,24,2,07,,2,2,4,1,,,1,3,21,07,34,1,17,2,360,0,1,360,0,,,,,,,216,,2200,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,475
13,2014,06,1,35,0,10,,1,1,4,1,,,2,3,10,07,34,,,,400,380,1,400,380,20,2,0,0,0,,19,,1900,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,222
14,2014,06,4,10,0,07,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,1,09,1,51
15,2014,06,4,13,0,09,,2,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,,,,,,1,05,,58
