REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2012,06,1,47,0,10,,1,2,6,1,,,5,2,17,04,14,,,,600,600,1,600,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,120
2,2012,06,4,59,0,10,,2,4,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,1,01,,402
3,2012,06,1,24,0,05,,2,6,4,1,,,2,3,08,02,07,,,,400,400,1,400,400,0,,0,0,0,,38,,1950,3,1,3,3,,,,,,,,,,,,,,,,,1,14,3,479
4,2012,06,3,35,0,10,,2,1,1,,1,1,2,3,19,07,34,,,,,,,,,,,,,,,,149,,,,,,2,6,1,0,06,7,2,1,1,,,,,2,,,1,05,,97
5,2012,06,4,35,0,01,1,1,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,258
6,2012,06,1,35,4,09,,2,1,4,1,,,2,2,20,05,26,,,,350,350,1,350,350,0,,0,0,0,,18,,1025,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,956
7,2012,06,1,11,0,02,4,1,6,2,1,,,2,3,08,10,42,,,,460,540,1,460,540,0,,80,0,80,,23,,1425,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,63
8,2012,06,1,12,0,02,4,1,2,3,1,,,2,3,17,01,02,,,,200,200,2,200,200,0,,0,0,0,4,15,,1923,3,3,1,2,,,,,,,,,,,,,,,,,1,03,1,149
9,2012,06,4,13,0,12,,1,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,125
10,2012,06,1,35,0,11,,2,1,4,1,,,1,3,21,05,26,,,,113,113,2,113,113,0,,0,0,0,5,118,,1215,3,3,3,3,,,,,,,,,,,,,,,,,,08,,86
11,2012,06,1,35,4,08,,1,1,4,1,,,2,2,15,07,34,,,,400,400,1,400,400,0,,0,0,0,,157,,2200,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,834
12,2012,06,1,11,0,10,,1,5,1,1,,,2,3,01,09,40,,,,480,480,1,480,480,0,,0,0,0,,1,,1500,3,2,1,1,,,,,,,,,,,,,,,,,1,18,,61
13,2012,06,4,24,2,11,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,11,,367
14,2012,06,4,35,0,11,,2,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,286
15,2012,06,4,35,4,12,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,11,,825
16,2012,06,1,35,0,01,2,1,6,2,1,,,2,3,19,07,31,,,,200,200,2,200,200,0,,0,0,0,4,17,,1025,3,4,1,4,,,,,,,,,,,,,,,,,2,03,,215
17,2012,06,1,24,2,07,,2,1,5,1,,,1,3,17,04,16,,,,350,350,1,350,350,0,,0,0,0,,177,,3297,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,341
18,2012,06,3,35,4,04,,2,1,4,,1,1,2,3,14,02,08,,,,,,,,,,,,,,,,6,,,,,,10,2,1,4,12,11,2,,1,1,1,,,1,,,1,12,1,980
19,2012,06,1,24,0,07,,2,2,2,1,,,2,3,15,02,08,,,,400,400,1,400,400,0,,0,0,0,,3,,1400,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,95
20,2012,06,4,35,0,11,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,11,,279
21,2012,06,4,13,0,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,1,11,,147
22,2012,06,4,35,0,12,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,11,,199
23,2012,06,1,35,4,03,6,2,6,5,2,,,1,2,16,05,25,,,,400,400,1,440,420,0,,0,0,0,,20,,2432,1,1,4,4,,,,,,,,,,,,,,,,,1,06,,985
24,2012,06,4,35,0,03,6,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,112
25,2012,06,1,35,0,08,,2,1,3,1,,,1,3,18,07,31,,,,400,400,1,400,400,0,,0,0,0,,154,,1585,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,95
26,2012,06,2,46,6,05,,1,1,2,1,,,6,2,06,08,36,0,3,,100,0,2,100,0,,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,1,03,1,74
27,2012,06,1,48,7,05,,2,1,5,1,,,2,3,11,03,12,,,,400,320,1,400,320,80,3,0,0,0,,110,,8413,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,612
28,2012,06,3,35,0,07,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,,,84,2,,1,,,,,2,,,1,13,4,201
29,2012,06,4,12,0,12,,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,121
30,2012,06,1,48,0,05,,2,5,4,1,,,1,3,21,05,21,,,,375,337,1,375,337,73,1,20,15,35,,19,,3467,1,3,2,3,,,,,,,,,,,,,,,,,1,14,3,317
31,2012,06,1,47,0,07,,1,6,5,1,,,2,3,12,07,32,,,,400,240,1,400,240,160,3,0,0,0,,109,,3372,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,159
32,2012,06,1,35,0,01,2,2,6,2,1,,,2,3,19,07,34,,,,300,295,1,300,295,0,,0,0,0,,29,,1025,3,1,1,4,,,,,,,,,,,,,,,,,1,15,,295
33,2012,06,1,12,0,08,,1,5,4,1,,,6,3,10,01,03,,,,650,600,1,650,600,,,,,,,181,,,,,,,,,,,,,,,,,,,,,,,1,01,,191
34,2012,06,1,48,0,03,6,1,6,2,1,,,2,3,20,05,26,,,,400,240,1,400,240,160,2,0,0,0,,1,,2163,3,1,1,1,,,,,,,,,,,,,,,,,1,14,,73
35,2012,06,3,24,2,08,,1,6,2,,1,1,2,3,06,08,36,,,,,,,,,,,,,,,,28,,,,,,13,2,1,4,09,4,2,,,,1,1,,1,,,1,01,,954
36,2012,06,4,59,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,11,,181
37,2012,06,1,35,4,05,,1,1,4,1,,,1,3,16,07,34,,,,250,250,2,250,250,0,,0,0,0,6,2,,2885,1,4,2,3,,,,,,,,,,,,,,,,,1,03,1,723
38,2012,06,1,48,8,07,,2,4,4,1,,,2,3,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,14,,2300,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,61
39,2012,06,1,48,0,02,4,1,2,3,1,,,2,3,04,09,40,,,,840,840,1,840,840,0,,400,0,400,,66,,3700,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,264
40,2012,06,1,35,0,06,,2,1,6,2,,,1,3,21,02,09,,,,250,250,2,475,280,0,,0,0,0,6,23,,2600,1,3,2,4,,,,,,,,,,,,,,,,,1,03,1,229
41,2012,06,4,10,0,11,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,01,,71
42,2012,06,1,46,6,08,,2,1,2,1,,,1,3,17,02,09,,,,150,150,2,150,150,0,,0,0,0,5,240,,1975,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,189
43,2012,06,4,24,0,02,4,1,6,2,,1,2,1,3,11,08,38,,,,,,,,,,,,,,,,2,,,,,,,,,4,10,11,,,,,,,,,,,2,01,,297
44,2012,06,1,13,0,08,,2,6,6,1,,,1,3,16,05,20,,,,350,500,1,350,500,0,,0,150,150,,238,,3956,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,132
45,2012,06,4,46,6,09,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,1,08,,81
46,2012,06,1,59,9,08,,1,1,4,1,,,2,2,18,07,34,,,,400,400,1,400,400,0,,0,0,0,,130,,1600,1,1,2,2,,,,,,,,,,,,,,,,,3,03,2,118
47,2012,06,4,46,6,03,6,2,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,2,01,,82
48,2012,06,4,12,0,07,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,1,07,4,87
49,2012,06,4,48,8,08,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,1,06,3,455
50,2012,06,1,46,0,04,,1,6,5,1,,,2,3,08,10,42,,,,400,450,1,400,450,0,,50,0,50,,12,,1280,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,184
