REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2010,03,2,35,0,06,,1,2,6,1,,,1,3,16,05,20,3,1,1,350,0,1,350,0,,,,,,,163,,4396,1,1,1,4,,,,,,,,,,,,,,,,,1,03,3,331
2,2010,03,1,24,0,08,,2,2,1,1,,,2,3,10,07,34,,,,300,270,1,300,270,0,,0,0,0,,39,,925,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,408
3,2010,03,1,24,1,03,5,1,2,6,1,,,1,3,17,04,14,,,,750,750,1,750,750,0,,0,0,0,,63,,3173,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,672
4,2010,03,1,59,9,05,,2,1,2,1,,,2,1,10,07,34,,,,40,160,2,40,160,0,,0,0,0,2,29,,1000,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,507
5,2010,03,1,35,5,10,,2,1,2,1,,,2,3,15,07,33,,,,300,300,1,300,300,0,,0,0,0,,151,,1250,3,1,3,3,,,,,,,,,,,,,,,,,1,08,,373
6,2010,03,1,59,0,05,,1,2,2,1,,,2,3,04,09,39,,,,480,240,1,480,240,240,0,0,0,0,,71,,3278,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,543
7,2010,03,1,24,0,07,,2,2,2,1,,,2,3,06,02,07,,,,300,300,1,300,300,0,,0,0,0,,240,,1280,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,108
8,2010,03,1,35,5,09,,1,1,2,1,,,2,2,07,10,41,,,,400,240,1,400,240,240,3,0,80,80,,240,,2600,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,433
9,2010,03,1,48,0,07,,1,6,4,1,,,6,3,11,08,36,,,,600,600,1,600,600,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,01,,53
10,2010,03,1,59,0,09,,2,1,0,1,,,2,2,08,10,42,,,,350,350,1,350,350,0,,0,0,0,,130,,1350,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,137
11,2010,03,1,24,0,08,,2,2,2,1,,,2,3,18,03,13,,,,388,388,1,388,388,0,,0,0,0,,240,,2200,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,89
12,2010,03,4,24,0,06,,2,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,91
13,2010,03,2,47,0,05,,2,6,4,1,,,1,3,16,01,02,3,1,2,240,0,2,240,0,,,,,,7,3,,1400,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,90
