REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2013,11,1,48,7,05,,1,6,5,1,,,1,3,21,05,22,,,,350,370,1,350,370,80,3,0,100,100,,240,,8000,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,622
2,2013,11,1,47,0,03,6,1,1,4,1,,,2,1,06,08,36,,,,400,340,1,400,340,80,3,20,0,20,,9,,1700,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,139
3,2013,11,1,35,0,07,,2,1,4,1,,,2,3,08,03,13,,,,400,400,1,400,400,0,,0,0,0,,240,,2727,3,1,2,2,,,,,,,,,,,,,,,,,1,03,3,157
4,2013,11,1,35,0,09,,1,1,1,1,,,2,3,08,08,36,,,,440,680,1,440,680,0,,240,0,240,,160,,2600,1,1,4,4,,,,,,,,,,,,,,,,,1,05,,248
5,2013,11,4,59,9,03,5,2,2,1,,1,1,2,3,15,07,34,,,,,,,,,,,,,,,,11,,,,,,,,,2,03,8,,,,,,,,,,,1,04,,136
6,2013,11,1,35,0,09,,1,6,5,1,,,1,3,06,03,12,,,,373,300,1,373,300,73,3,0,0,0,,163,,5259,1,1,3,4,,,,,,,,,,,,,,,,,1,18,,83
7,2013,11,4,48,8,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,05,,802
8,2013,11,4,47,0,10,,1,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,1,,1,01,,160
9,2013,11,2,35,4,04,,2,6,2,1,,,1,3,12,02,09,1,20,1,363,0,1,363,0,,,,,,,115,,2808,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,917
10,2013,11,4,47,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,18,,96
11,2013,11,1,35,0,05,,1,1,4,1,,,1,3,16,07,31,,,,330,330,1,330,330,0,,0,0,0,,8,,2855,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,111
12,2013,11,1,35,0,09,,2,1,2,1,,,2,3,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,129,,2000,1,1,2,2,,,,,,,,,,,,,,,,,1,08,,268
13,2013,11,1,46,6,02,3,1,6,4,1,,,1,1,17,04,18,,,,320,600,1,320,600,0,,240,0,240,,13,,1700,1,4,3,4,,,,,,,,,,,,,,,,,1,03,,75
14,2013,11,4,46,0,09,,1,4,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,1,18,,90
15,2013,11,1,59,0,05,,2,1,4,1,,,3,2,20,07,32,,,,400,400,1,400,400,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,1,03,2,105
16,2013,11,1,24,2,06,,2,2,4,1,,,2,3,11,07,33,,,,400,400,1,400,400,0,,0,0,0,,205,,1796,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,605
17,2013,11,1,35,0,04,,1,6,4,1,,,2,3,06,08,38,,,,350,310,1,350,310,0,,0,0,0,,102,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,337
18,2013,11,1,46,6,08,,2,1,2,1,,,2,2,12,07,32,,,,375,225,1,375,225,150,3,0,0,0,,115,,1692,3,1,2,3,,,,,,,,,,,,,,,,,1,04,4,100
19,2013,11,4,13,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,11,,120
20,2013,11,1,24,0,08,,1,1,3,1,,,2,3,07,08,35,,,,440,440,1,440,440,0,,0,0,0,,191,,1980,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,111
21,2013,11,1,48,0,04,,1,2,3,1,,,2,3,09,08,36,,,,320,240,1,320,240,80,3,0,0,0,,14,,1700,3,1,2,2,,,,,,,,,,,,,,,,,1,14,1,110
22,2013,11,4,35,0,12,,2,1,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,293
23,2013,11,4,12,0,11,,2,2,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,11,,102
24,2013,11,1,10,0,06,,2,1,5,2,,,2,3,14,01,02,,,,200,200,2,300,300,0,,0,0,0,5,158,,6250,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,68
25,2013,11,4,11,0,09,,2,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,1,11,,34
26,2013,11,4,24,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,11,,125
27,2013,11,1,46,0,04,,2,2,4,1,,,1,3,21,02,07,,,,373,300,1,373,300,73,3,0,0,0,,67,,2450,1,1,1,3,,,,,,,,,,,,,,,,,1,02,,93
28,2013,11,4,35,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,263
29,2013,11,4,35,4,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,873
30,2013,11,4,35,0,10,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,0,,1,07,4,159
31,2013,11,1,46,0,02,4,1,6,2,1,,,2,3,08,07,33,,,,180,180,2,180,180,0,,0,0,0,5,29,,1090,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,130
32,2013,11,1,59,9,06,,2,5,2,1,,,2,2,08,10,42,,,,400,320,1,400,320,80,3,0,0,0,,164,,1025,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,489
33,2013,11,1,24,0,06,,2,2,4,1,,,2,3,12,07,33,,,,375,300,1,375,300,75,3,0,0,0,,107,,2308,3,1,1,2,,,,,,,,,,,,,,,,,1,03,2,116
34,2013,11,2,10,0,01,1,2,6,1,1,,,2,3,10,07,34,2,2,2,160,0,2,160,0,,,,,,4,7,,1000,3,1,1,3,,,,,,,,,,,,,,,,,2,14,,117
35,2013,11,3,46,6,06,,1,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,16,7,1,,,28,2,,1,,,,,2,,,1,01,,188
36,2013,11,4,47,0,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,122
37,2013,11,4,13,0,11,,1,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,11,,119
38,2013,11,1,24,0,02,4,2,6,4,2,,,2,3,19,07,34,,,,70,70,2,90,140,0,,0,0,0,4,54,,1300,3,1,2,2,,,,,,,,,,,,,,,,,2,04,,119
39,2013,11,1,24,0,07,,1,6,4,1,,,2,3,08,10,43,,,,400,400,1,400,400,0,,0,0,0,,240,,1500,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,128
40,2013,11,1,48,7,10,,2,5,6,2,,,2,3,20,05,21,,,,400,400,1,450,400,0,,0,0,0,,221,,3125,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,394
41,2013,11,1,35,0,07,,2,1,4,1,,,2,3,10,07,34,,,,220,220,2,220,220,0,,0,0,0,5,20,,1025,3,1,1,4,,,,,,,,,,,,,,,,,1,09,3,159
42,2013,11,4,35,0,10,,2,1,2,,1,1,1,3,17,05,24,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,8,,,,,,,,,,,1,11,,217
43,2013,11,1,24,1,04,,2,1,5,1,,,1,3,17,04,16,,,,375,150,1,375,150,225,1,0,0,0,,59,,2591,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,501
44,2013,11,3,35,4,07,,1,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,92,4,1,,,36,2,1,,,1,,1,1,,,1,08,,981
45,2013,11,1,35,0,02,3,2,2,2,1,,,2,3,12,07,33,,,,250,200,2,250,200,47,3,0,0,0,4,4,,1300,3,1,1,4,,,,,,,,,,,,,,,,,3,02,,171
46,2013,11,4,11,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,11,,36
47,2013,11,1,35,0,07,,1,1,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,10,,3500,1,1,3,3,,,,,,,,,,,,,,,,,1,04,4,262
48,2013,11,4,35,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,197
49,2013,11,1,24,2,08,,1,6,6,1,,,1,3,16,05,20,,,,700,700,1,700,700,0,,0,0,0,,5,,2473,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,767
50,2013,11,1,35,0,09,,1,1,4,1,,,6,3,20,08,35,,,,100,80,2,100,80,,,,,,6,62,,,,,,,,,,,,,,,,,,,,,,,1,02,,149
51,2013,11,1,24,0,08,,2,1,4,1,,,2,3,10,02,05,,,,380,380,1,380,380,0,,0,0,0,,140,,3200,2,1,2,2,,,,,,,,,,,,,,,,,1,02,,121
52,2013,11,4,46,6,11,,1,2,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,11,,170
53,2013,11,4,35,0,02,4,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,1,01,,278
54,2013,11,4,48,0,02,4,1,6,4,,1,1,2,1,18,06,29,,,,,,,,,,,,,,,,50,,,,,,,,,3,05,4,,,,,,,,,,,2,04,,231
55,2013,11,4,10,0,04,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,1,12,1,80
56,2013,11,1,59,0,08,,2,1,2,1,,,2,3,12,07,32,,,,375,300,1,375,300,75,3,0,0,0,,240,,2718,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,248
57,2013,11,3,35,0,08,,1,1,2,,1,1,2,3,07,10,43,,,,,,,,,,,,,,,,26,,,,,,2,2,1,4,10,1,2,,,,1,,,1,,,1,11,,275
58,2013,11,1,24,0,09,,1,5,0,1,,,2,3,15,07,34,,,,400,400,1,400,400,0,,0,0,0,,1,,1537,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,152
59,2013,11,1,35,0,04,,1,2,4,1,,,2,3,10,07,34,,,,400,240,1,400,240,160,3,0,0,0,,54,,1625,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,571
60,2013,11,1,24,2,02,4,2,1,3,1,,,1,3,16,05,20,,,,100,100,2,100,100,0,,0,0,0,4,5,,1200,3,3,1,3,,,,,,,,,,,,,,,,,2,05,,749
61,2013,11,1,59,0,10,,2,5,4,1,,,1,3,17,02,09,,,,375,375,1,375,375,75,3,75,0,75,,71,,2000,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,109
62,2013,11,3,35,5,09,,2,1,4,,1,1,1,3,17,05,21,,,,,,,,,,,,,,,,88,,,,,,8,3,1,5,07,3,2,,,1,1,,,1,,,1,05,,410
63,2013,11,4,13,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,11,,68
64,2013,11,1,35,0,01,2,1,6,1,1,,,2,3,10,07,34,,,,150,160,2,150,160,0,,0,0,0,4,29,,960,1,1,2,4,,,,,,,,,,,,,,,,,2,03,,245
65,2013,11,1,47,0,06,,1,6,6,1,,,2,1,09,03,12,,,,375,300,1,375,300,75,3,0,0,0,,75,,3231,3,1,4,4,,,,,,,,,,,,,,,,,2,01,,123
66,2013,11,4,24,1,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,538
67,2013,11,4,35,4,12,,2,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,11,,765
68,2013,11,1,24,0,07,,2,2,4,1,,,1,3,16,02,07,,,,350,350,1,350,350,0,,0,0,0,,240,,2747,3,1,4,4,,,,,,,,,,,,,,,,,1,04,4,98
69,2013,11,1,35,4,02,3,1,6,4,1,,,2,3,08,10,43,,,,400,480,1,400,480,0,,80,0,80,,44,,1500,3,1,3,3,,,,,,,,,,,,,,,,,1,07,,948
70,2013,11,1,24,2,01,2,2,6,2,1,,,2,3,10,07,33,,,,100,60,2,100,60,0,,0,0,0,4,4,,1075,3,1,1,4,,,,,,,,,,,,,,,,,2,03,,704
71,2013,11,4,47,0,12,,2,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,18,,97
72,2013,11,3,24,2,05,,2,6,4,,1,2,2,3,17,02,08,,,,,,,,,,,,,,,,3,,,,,,3,3,2,2,02,2,2,,,1,1,,,1,,,1,16,2,487
73,2013,11,2,46,0,03,6,2,1,5,1,,,1,3,17,05,21,2,22,2,363,0,1,363,0,,,,,,,48,,1336,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,118
74,2013,11,1,24,0,03,6,1,6,4,1,,,2,3,15,08,35,,,,400,500,1,400,500,0,,0,100,100,,24,,1800,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,329
75,2013,11,1,35,5,05,,2,1,6,1,,,2,1,10,04,14,,,,420,420,1,420,420,0,,0,0,0,,50,,4800,3,1,1,4,,,,,,,,,,,,,,,,,1,09,1,405
