REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2016,12,1,35,4,06,,1,1,3,1,,,1,3,21,02,07,,,,375,375,1,375,375,0,,0,0,0,,133,,3385,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,830
2,2016,12,1,35,0,05,,2,1,4,1,,,6,3,20,07,34,,,,400,300,1,400,300,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,1,03,1,259
3,2016,12,4,24,0,12,,1,4,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,18,,110
4,2016,12,1,12,0,01,2,2,6,3,1,,,2,3,20,02,09,,,,200,140,2,200,140,0,,0,0,0,4,19,,1120,3,1,1,1,,,,,,,,,,,,,,,,,2,15,,206
5,2016,12,4,24,0,10,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,117
6,2016,12,1,35,3,04,,1,2,4,1,,,2,1,19,07,32,,,,400,400,1,400,400,0,,0,0,0,,4,,1650,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,560
7,2016,12,4,13,0,01,2,1,6,2,,1,1,1,3,21,07,33,,,,,,,,,,,,,,,,3,,,,,,,,,4,09,5,,,,,,,,,,,2,04,,216
8,2016,12,1,59,0,03,5,2,6,2,2,,,2,3,09,02,08,,,,400,400,1,560,560,0,,0,0,0,,7,,1650,3,1,1,1,,,,,,,,,,,,,,,,,1,04,,129
9,2016,12,4,10,0,10,,1,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,1,18,,131
10,2016,12,4,24,0,09,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,1,11,,184
11,2016,12,1,35,0,09,,1,1,1,1,,,2,3,11,08,36,,,,450,450,1,450,450,0,,0,0,0,,77,,2137,3,1,2,4,,,,,,,,,,,,,,,,,1,05,,276
