REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2017,03,1,35,0,10,,1,6,4,1,,,1,3,18,07,33,,,,240,240,2,240,240,0,,0,0,0,5,194,,2000,3,1,1,4,,,,,,,,,,,,,,,,,1,11,,150
2,2017,03,3,46,6,09,,1,2,1,,1,1,2,3,10,07,33,,,,,,,,,,,,,,,,1,,,,,,32,3,1,0,06,10,2,1,1,1,1,1,1,1,,,1,08,,140
3,2017,03,4,35,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,,11,,60
4,2017,03,3,12,0,12,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,19,7,2,,,46,2,,,,1,,,2,,,,01,,113
5,2017,03,1,59,0,07,,2,1,1,1,,,2,3,10,07,34,,,,350,380,1,350,380,0,,0,0,0,,9,,2042,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,177
6,2017,03,1,47,0,05,,1,6,2,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,12,,2720,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,162
7,2017,03,3,11,0,03,5,1,6,4,,1,1,2,3,07,08,36,,,,,,,,,,,,,,,,33,,,,,,11,1,1,4,12,4,2,,,,,,,,,2,1,04,,50
8,2017,03,1,59,0,01,2,1,6,2,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,11,,1740,3,1,1,1,,,,,,,,,,,,,,,,,1,03,,152
9,2017,03,1,35,5,09,,1,1,6,1,,,2,3,20,01,02,,,,225,225,2,225,225,0,,0,0,0,6,21,,2991,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,509
10,2017,03,1,24,2,08,,2,4,5,1,,,2,3,16,05,20,,,,280,280,2,280,280,0,,0,0,0,5,187,,5495,3,1,3,3,,,,,,,,,,,,,,,,,1,15,4,1040
11,2017,03,2,35,4,06,,1,1,6,1,,,3,3,17,04,14,3,1,2,600,0,1,600,0,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,1,03,2,905
12,2017,03,1,10,0,10,,1,1,4,1,,,2,3,06,08,35,,,,700,840,1,700,840,0,,140,0,140,,47,,4700,1,3,4,4,,,,,,,,,,,,,,,,,1,05,,107
13,2017,03,1,24,0,03,6,1,1,4,1,,,2,1,07,10,43,,,,400,430,1,400,430,0,,30,0,30,,26,,2174,1,1,3,3,,,,,,,,,,,,,,,,,1,06,1,130
14,2017,03,2,12,0,06,,1,2,1,1,,,2,3,09,08,36,1,35,2,400,0,1,400,0,,,,,,,143,,2550,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,161
15,2017,03,4,35,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,11,,423
16,2017,03,3,10,0,02,3,2,6,2,,1,1,2,3,19,07,34,,,,,,,,,,,,,,,,10,,,,,,2,3,1,0,06,2,2,,,,1,,,1,,,1,15,,66
17,2017,03,2,35,0,02,3,2,6,2,1,,,2,2,10,07,34,3,2,2,400,0,1,400,0,,,,,,,58,,1300,3,1,2,2,,,,,,,,,,,,,,,,,1,06,,320
18,2017,03,4,59,9,12,,2,3,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,190
