REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2010,05,1,35,0,07,,2,1,4,1,,,2,3,10,07,34,,,,330,330,1,330,330,0,,0,0,0,,111,,1025,3,1,2,2,,,,,,,,,,,,,,,,,1,03,3,203
2,2010,05,1,11,0,04,,1,2,4,1,,,2,3,19,07,34,,,,250,250,2,250,250,0,,0,0,0,6,1,,840,3,1,2,4,,,,,,,,,,,,,,,,,1,05,,40
3,2010,05,4,46,0,08,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,1,,1,07,4,33
4,2010,05,1,35,3,09,,2,5,6,1,,,1,3,21,05,22,,,,375,455,1,375,455,0,,0,80,80,,240,,5231,2,1,3,4,,,,,,,,,,,,,,,,,1,14,3,331
5,2010,05,4,24,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,11,,117
6,2010,05,1,59,0,06,,2,6,5,1,,,1,3,21,03,11,,,,350,350,1,350,350,0,,0,0,0,,219,,3300,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,165
7,2010,05,4,13,0,12,,2,1,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,107
8,2010,05,4,48,7,01,2,2,6,2,,1,1,2,3,18,06,30,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,10,,,,,,,,,4,,1,04,,405
9,2010,05,1,47,0,09,,1,1,6,1,,,1,2,21,01,02,,,,400,500,1,400,500,0,,0,100,100,,82,,5865,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,88
10,2010,05,1,24,0,06,,1,2,0,1,,,2,3,07,08,36,,,,400,400,1,400,400,0,,0,0,0,,44,,1350,3,1,2,2,,,,,,,,,,,,,,,,,1,06,1,502
11,2010,05,1,48,8,01,1,2,6,1,1,,,2,3,10,07,33,,,,100,80,2,100,80,0,,0,0,0,4,5,,900,3,1,1,1,,,,,,,,,,,,,,,,,2,03,,421
12,2010,05,4,24,2,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,03,,512
13,2010,05,4,24,2,01,1,1,6,1,,1,1,2,3,08,07,34,,,,,,,,,,,,,,,,2,,,,,,,,,3,05,11,1,,,,,,,,,,2,03,,858
14,2010,05,1,35,0,04,,2,6,4,1,,,2,3,18,07,34,,,,400,400,1,400,400,0,,0,0,0,,144,,1210,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,334
15,2010,05,1,24,0,11,,1,1,4,1,,,6,3,20,08,35,,,,300,420,1,300,420,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,224
16,2010,05,4,35,3,11,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,01,,423
17,2010,05,4,48,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,11,,385
18,2010,05,2,35,0,01,1,1,6,1,2,,,2,2,11,07,34,1,1,2,90,0,2,130,0,,,,,,4,17,,1000,3,1,1,1,,,,,,,,,,,,,,,,,2,03,,179
19,2010,05,1,24,2,01,2,2,6,3,2,,,2,3,19,07,34,,,,200,150,2,260,210,0,,0,0,0,4,2,,1350,3,4,1,1,,,,,,,,,,,,,,,,,2,14,,465
20,2010,05,1,48,0,06,,1,1,6,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,160,,4663,1,1,2,3,,,,,,,,,,,,,,,,,1,03,1,71
21,2010,05,4,59,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,1,11,,151
22,2010,05,4,24,0,10,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,1,01,,87
23,2010,05,1,12,0,05,,1,1,4,1,,,1,3,17,08,35,,,,375,375,1,375,375,0,,0,0,0,,15,,2827,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,136
24,2010,05,1,46,6,08,,1,1,3,1,,,2,2,07,10,42,,,,400,480,1,400,480,0,,80,0,80,,238,,2500,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,75
25,2010,05,4,24,0,08,,2,1,3,,1,2,2,3,15,02,08,,,,,,,,,,,,,,,,117,,,,,,,,,4,10,1,,,,,,,,,,,1,07,4,381
26,2010,05,1,48,0,07,,1,5,1,1,,,2,3,10,01,03,,,,400,500,1,400,500,0,,100,0,100,,60,,2200,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,130
27,2010,05,4,35,0,09,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,159
28,2010,05,1,35,0,03,5,1,6,1,1,,,2,3,12,02,08,,,,375,375,1,375,375,0,,0,0,0,,74,,1718,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,161
29,2010,05,1,24,0,06,,2,4,4,1,,,2,3,09,02,09,,,,375,375,1,375,375,0,,0,0,0,,75,,1422,3,1,2,2,,,,,,,,,,,,,,,,,1,14,2,165
30,2010,05,1,10,0,04,,2,1,2,1,,,1,3,11,08,37,,,,400,460,1,400,460,0,,60,0,60,,119,,2100,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,89
31,2010,05,1,48,8,03,5,2,2,2,1,,,2,3,09,02,09,,,,375,440,1,375,440,0,,0,30,30,,24,,1897,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,450
32,2010,05,4,46,6,01,1,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,2,03,,150
33,2010,05,4,35,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,11,,115
34,2010,05,1,35,0,10,,2,1,5,1,,,2,3,14,02,05,,,,375,375,1,375,375,0,,0,0,0,,240,,2154,3,1,2,4,,,,,,,,,,,,,,,,,1,08,,99
35,2010,05,1,48,8,04,,2,1,2,1,,,2,3,10,07,34,,,,150,150,2,150,150,0,,0,0,0,2,5,,1060,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,394
36,2010,05,4,12,0,10,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,1,08,,156
37,2010,05,4,47,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,97
38,2010,05,1,13,0,11,,1,1,2,1,,,2,3,15,07,33,,,,400,400,1,400,400,0,,0,0,0,,79,,1125,3,1,1,3,,,,,,,,,,,,,,,,,,02,,125
39,2010,05,1,12,0,02,4,1,6,3,1,,,2,3,10,07,33,,,,200,200,2,200,200,0,,0,0,0,6,18,,925,3,4,1,4,,,,,,,,,,,,,,,,,1,10,,141
40,2010,05,1,24,0,09,,1,3,0,2,,,2,3,08,10,42,,,,400,320,1,550,470,80,3,0,0,0,,240,,1453,3,1,2,2,,,,,,,,,,,,,,,,,1,14,3,78
41,2010,05,1,24,0,07,,2,1,6,1,,,1,3,21,05,23,,,,350,350,1,350,350,0,,0,0,0,,179,,3462,1,1,3,3,,,,,,,,,,,,,,,,,1,03,3,162
42,2010,05,4,48,8,07,,2,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,1,07,4,311
43,2010,05,2,24,0,05,,1,1,0,1,,,2,3,19,07,34,1,3,2,360,0,1,360,0,,,,,,,7,,1332,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,256
44,2010,05,4,35,0,08,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,1,11,,163
45,2010,05,1,48,8,10,,1,1,4,1,,,2,2,10,07,32,,,,300,300,1,300,300,0,,0,0,0,,26,,1500,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,87
