REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2017,06,4,10,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,137
2,2017,06,1,35,0,08,,2,1,2,2,,,2,2,13,02,08,,,,280,170,2,530,420,110,3,0,0,0,5,118,,2885,3,1,1,1,,,,,,,,,,,,,,,,,1,08,,250
3,2017,06,4,13,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,84
4,2017,06,3,35,0,01,2,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,7,2,,,23,2,,,,1,1,,3,,,2,03,,457
5,2017,06,1,24,0,03,5,1,6,2,1,,,2,3,06,08,38,,,,450,450,1,450,450,0,,0,0,0,,86,,3100,1,1,2,2,,,,,,,,,,,,,,,,,1,01,,101
6,2017,06,1,24,0,08,,2,1,4,1,,,1,3,17,04,17,,,,400,400,1,400,400,0,,0,0,0,,240,,2726,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,272
7,2017,06,1,24,0,06,,1,2,3,1,,,2,3,10,07,31,,,,450,450,1,450,450,0,,0,0,0,,75,,1900,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,203
8,2017,06,1,35,4,07,,2,1,6,1,,,2,2,17,05,24,,,,350,350,1,350,350,0,,0,0,0,,67,,1923,3,1,3,3,,,,,,,,,,,,,,,,,1,04,4,816
9,2017,06,4,59,0,09,,2,1,2,,1,2,2,3,17,02,09,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,2,,,,,,,,,,,1,05,,116
10,2017,06,4,24,2,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,04,,1122
11,2017,06,1,46,0,04,,2,1,4,1,,,2,3,17,05,24,,,,225,225,2,225,225,0,,0,0,0,2,125,,1750,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,132
12,2017,06,1,24,0,04,,1,2,0,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,127,,1700,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,295
13,2017,06,4,35,0,12,,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,01,,325
14,2017,06,1,59,0,11,,2,1,1,1,,,2,2,19,07,32,,,,200,200,2,200,200,0,,0,0,0,5,240,,1800,3,1,1,1,,,,,,,,,,,,,,,,,,02,,94
15,2017,06,3,59,0,04,,2,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,8,7,1,,,15,2,,1,1,1,1,,2,,,1,06,1,235
16,2017,06,4,46,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,11,,44
17,2017,06,1,10,0,10,,2,1,4,1,,,2,3,19,07,34,,,,400,400,1,400,400,0,,0,0,0,,240,,1800,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,92
18,2017,06,1,59,0,03,6,2,6,4,1,,,2,3,14,02,08,,,,400,400,1,400,400,0,,0,0,0,,18,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,266
19,2017,06,1,35,5,07,,2,6,4,1,,,2,3,10,07,34,,,,240,240,2,240,240,0,,0,0,0,7,37,,1170,1,1,2,4,,,,,,,,,,,,,,,,,1,18,,322
20,2017,06,1,59,0,10,,2,1,5,1,,,6,3,18,06,27,,,,250,250,2,250,250,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,1,08,,245
21,2017,06,1,35,0,04,,1,6,5,1,,,2,3,12,02,09,,,,375,375,1,375,375,0,,0,0,0,,20,,2103,3,3,3,4,,,,,,,,,,,,,,,,,1,01,,427
22,2017,06,4,59,0,01,1,2,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,2,18,,212
23,2017,06,4,12,0,08,,1,4,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,,,,,,,,,,2,16,3,176
24,2017,06,1,10,0,09,,1,6,4,1,,,2,3,06,08,35,,,,438,990,1,438,990,0,,500,0,500,,154,,3600,1,3,3,4,,,,,,,,,,,,,,,,,1,01,,160
25,2017,06,4,48,8,06,,2,1,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,07,4,503
26,2017,06,4,35,0,01,2,2,6,2,,1,2,2,3,19,07,33,,,,,,,,,,,,,,,,3,,,,,,,,,0,06,2,,,,,,,,,,,2,03,,266
27,2017,06,4,24,2,10,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,1,13,4,720
