REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2015,06,2,24,0,06,,2,2,5,1,,,2,3,10,02,06,1,10,2,375,0,1,375,0,,,,,,,226,,2800,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,367
2,2015,06,1,35,0,07,,1,1,4,1,,,1,3,21,01,02,,,,400,400,1,400,400,0,,0,0,0,,185,,5192,1,1,3,4,,,,,,,,,,,,,,,,,1,03,3,90
3,2015,06,3,48,8,04,,1,6,4,,1,1,2,3,14,03,13,,,,,,,,,,,,,,,,107,,,,,,16,3,1,1,01,5,2,,,,,1,1,1,,,1,01,,166
4,2015,06,1,46,6,07,,2,1,5,1,,,1,3,16,05,20,,,,400,400,1,400,400,80,3,0,80,80,,130,,4038,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,150
5,2015,06,1,35,0,08,,1,1,6,1,,,6,2,14,03,10,,,,400,400,1,400,400,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,1,03,3,308
6,2015,06,1,12,0,11,,1,2,2,1,,,3,3,20,08,35,,,,460,460,1,460,460,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,149
7,2015,06,4,59,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,11,,137
8,2015,06,4,35,0,12,,2,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,11,,252
9,2015,06,4,35,4,06,,2,1,4,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,1,861
10,2015,06,1,24,0,01,2,2,6,2,1,,,2,3,18,06,30,,,,300,100,1,300,100,0,,0,0,0,,1,,1055,3,2,2,2,,,,,,,,,,,,,,,,,2,03,,190
11,2015,06,4,11,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,11,,41
12,2015,06,4,24,2,11,,1,2,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,11,,1042
13,2015,06,1,46,0,07,,2,1,4,1,,,2,3,09,02,08,,,,400,400,1,400,400,0,,0,0,0,,63,,2100,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,46
14,2015,06,1,47,0,05,,2,2,3,1,,,6,3,10,01,03,,,,250,200,2,250,200,,,,,,3,56,,,,,,,,,,,,,,,,,,,,,,,1,03,2,131
15,2015,06,1,24,0,08,,1,2,1,1,,,2,3,10,07,31,,,,300,300,1,300,300,0,,0,0,0,,54,,2170,3,1,2,2,,,,,,,,,,,,,,,,,1,05,,75
16,2015,06,4,47,0,12,,1,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,01,,81
17,2015,06,1,35,3,06,,2,6,4,1,,,2,3,10,07,34,,,,280,275,2,280,275,0,,0,0,0,5,154,,1610,1,1,2,4,,,,,,,,,,,,,,,,,1,11,,212
18,2015,06,4,24,2,12,,2,3,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,304
19,2015,06,1,35,0,09,,1,1,2,2,,,6,3,01,01,04,,,,700,600,1,900,800,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,04,4,236
20,2015,06,1,24,0,05,,2,1,4,1,,,2,3,09,07,31,,,,380,380,1,380,380,0,,0,0,0,,75,,1868,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,363
21,2015,06,4,13,0,09,,1,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,1,08,,147
22,2015,06,1,35,0,04,,1,6,4,1,,,2,3,10,07,33,,,,400,320,1,400,320,80,1,0,0,0,,25,,2644,3,1,4,4,,,,,,,,,,,,,,,,,1,04,,321
23,2015,06,1,47,0,02,4,1,6,2,1,,,2,3,06,08,35,,,,400,500,1,400,500,0,,100,0,100,,8,,2600,3,1,1,2,,,,,,,,,,,,,,,,,1,01,,170
24,2015,06,1,46,0,09,,1,1,1,1,,,2,3,09,08,36,,,,400,330,1,400,330,100,3,30,0,30,,240,,2500,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,62
25,2015,06,1,35,0,02,4,1,6,2,2,,,2,3,19,07,31,,,,300,300,1,450,420,0,,0,0,0,,60,,1100,3,1,2,4,,,,,,,,,,,,,,,,,1,14,,348
26,2015,06,4,47,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,90
27,2015,06,1,47,0,08,,2,1,4,1,,,2,3,12,07,32,,,,375,475,1,375,475,0,,0,100,100,,240,,3590,3,1,2,4,,,,,,,,,,,,,,,,,1,04,4,105
28,2015,06,1,48,7,04,,2,6,2,1,,,2,3,09,07,31,,,,400,400,1,400,400,0,,0,0,0,,90,,2885,3,1,1,2,,,,,,,,,,,,,,,,,1,01,,152
29,2015,06,1,48,0,06,,2,1,4,2,,,1,3,17,05,26,,,,410,160,1,610,260,0,,0,0,0,,2,,1980,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,69
30,2015,06,4,46,6,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,11,,132
31,2015,06,1,13,0,02,3,1,6,4,1,,,2,3,10,07,33,,,,350,320,1,350,320,0,,0,0,0,,62,,1250,3,1,2,4,,,,,,,,,,,,,,,,,1,07,,173
32,2015,06,4,35,0,09,,2,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,247
