REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2010,11,1,48,0,09,,2,1,1,1,,,3,3,06,02,07,,,,20,20,2,20,20,,,,,,5,44,,,,,,,,,,,,,,,,,,,,,,,1,02,,414
2,2010,11,4,47,0,08,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,1,06,3,121
3,2010,11,1,24,0,06,,2,1,4,1,,,2,3,17,05,24,,,,345,260,1,345,260,85,1,0,0,0,,184,,2128,3,1,2,2,,,,,,,,,,,,,,,,,1,09,3,483
4,2010,11,1,24,0,04,,1,2,4,1,,,2,3,07,10,42,,,,400,445,1,400,445,0,,40,0,40,,47,,1923,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,177
5,2010,11,4,48,7,05,,2,1,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,2,467
6,2010,11,4,48,7,12,,2,2,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,11,,427
7,2010,11,1,35,0,04,,1,1,2,1,,,1,3,05,10,41,,,,400,400,1,400,400,0,,0,0,0,,111,,2650,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,178
8,2010,11,1,59,0,07,,2,5,2,1,,,2,3,09,07,31,,,,350,325,1,350,325,0,,0,0,0,,67,,1108,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,473
9,2010,11,1,35,3,06,,2,4,1,1,,,2,3,16,07,34,,,,325,260,1,325,260,65,3,0,0,0,,65,,1025,3,2,1,1,,,,,,,,,,,,,,,,,1,14,2,216
10,2010,11,4,48,8,11,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,08,,451
11,2010,11,1,35,4,02,4,1,6,4,1,,,2,3,19,07,32,,,,200,200,2,200,200,0,,0,0,0,4,15,,1000,3,4,2,4,,,,,,,,,,,,,,,,,3,13,,837
12,2010,11,1,12,0,07,,1,6,6,1,,,2,3,10,01,02,,,,375,420,1,375,420,75,3,0,120,120,,240,,4000,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,187
13,2010,11,1,24,1,07,,1,6,2,1,,,1,3,05,07,34,,,,466,700,1,466,700,0,,0,0,0,,240,,1620,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,668
14,2010,11,4,24,0,09,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,1,05,,285
15,2010,11,4,59,0,05,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,,,,,,,,,1,06,2,153
