REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2014,04,4,10,0,09,,2,5,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,1,01,,109
2,2014,04,1,12,0,09,,1,1,1,1,,,4,3,06,08,36,,,,400,400,1,400,400,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,1,04,4,196
3,2014,04,1,35,0,09,,2,5,2,1,,,1,2,16,02,08,,,,375,305,1,375,305,70,3,0,0,0,,152,,2308,1,1,3,3,,,,,,,,,,,,,,,,,1,01,,186
4,2014,04,4,13,0,06,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,12,1,105
5,2014,04,1,10,0,07,,1,2,1,1,,,2,3,06,08,36,,,,500,400,1,500,400,0,,0,0,0,,120,,2000,3,2,1,1,,,,,,,,,,,,,,,,,1,02,,108
6,2014,04,4,24,0,10,,1,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,1,01,,140
7,2014,04,4,35,0,07,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,1,16,3,194
8,2014,04,1,47,0,08,,2,1,1,1,,,2,3,10,07,34,,,,370,290,1,370,290,80,3,0,0,0,,240,,2103,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,126
9,2014,04,1,24,0,09,,2,6,6,1,,,4,3,14,06,27,,,,90,80,2,90,80,,,,,,5,31,,,,,,,,,,,,,,,,,,,,,,,1,01,,196
10,2014,04,4,46,6,12,,2,3,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,15,,166
11,2014,04,4,35,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,218
12,2014,04,4,10,0,10,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,1,11,,117
13,2014,04,4,35,3,02,3,2,6,3,,1,1,1,3,21,03,13,,,,,,,,,,,,,,,,5,,,,,,,,,3,05,9,1,,,,,,,,,,2,18,,358
14,2014,04,3,35,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,2,,,,2,,1,,,,,3,,,2,03,,168
15,2014,04,1,35,5,08,,1,6,2,1,,,2,2,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,240,,3500,1,1,3,3,,,,,,,,,,,,,,,,,1,18,,449
16,2014,04,1,59,9,09,,1,1,2,1,,,2,1,19,07,31,,,,400,400,1,400,400,0,,0,0,0,,7,,981,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,608
17,2014,04,1,35,0,04,,1,2,1,1,,,2,3,10,07,32,,,,240,160,2,240,160,80,3,0,0,0,6,2,,1025,3,1,1,1,,,,,,,,,,,,,,,,,1,06,2,198
18,2014,04,3,46,0,04,,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,32,7,1,,,39,2,,1,,1,1,,2,,,1,16,2,130
19,2014,04,1,46,6,08,,2,1,2,1,,,2,3,12,02,07,,,,375,295,1,375,295,80,3,0,0,0,,117,,2462,3,1,3,4,,,,,,,,,,,,,,,,,1,04,4,152
20,2014,04,1,59,0,08,,1,2,2,2,,,4,3,14,02,06,,,,500,350,1,550,400,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,1,03,3,113
21,2014,04,1,12,0,05,,2,1,6,2,,,1,3,12,01,02,,,,375,295,1,450,370,80,3,0,0,0,,110,,4923,1,1,2,3,,,,,,,,,,,,,,,,,1,02,,110
22,2014,04,1,59,0,08,,1,1,3,1,,,2,3,10,07,34,,,,400,240,1,400,240,160,3,0,0,0,,240,,2500,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,149
23,2014,04,4,35,5,04,,2,1,4,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,1,12,1,414
24,2014,04,1,35,0,02,4,2,6,1,1,,,2,3,15,07,33,,,,400,480,1,400,480,0,,80,0,80,,25,,1235,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,217
25,2014,04,1,35,0,08,,2,1,2,2,,,2,3,19,07,34,,,,220,140,2,235,155,80,3,0,0,0,5,8,,1045,3,2,1,4,,,,,,,,,,,,,,,,,1,04,4,230
26,2014,04,1,11,0,06,,1,6,2,1,,,2,3,19,07,34,,,,40,40,2,40,40,0,,0,0,0,6,9,,1300,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,66
27,2014,04,1,35,3,07,,1,2,5,1,,,1,3,21,03,11,,,,375,450,1,375,450,75,3,0,150,150,,240,,6154,2,1,4,4,,,,,,,,,,,,,,,,,1,03,3,471
28,2014,04,4,35,0,12,,2,3,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,211
29,2014,04,1,48,0,04,,2,1,5,1,,,6,3,01,01,04,,,,175,100,2,175,100,,,,,,2,37,,,,,,,,,,,,,,,,,,,,,,,1,03,1,215
30,2014,04,1,48,0,10,,1,5,4,1,,,2,3,15,10,41,,,,420,700,1,420,700,0,,280,0,280,,72,,4712,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,114
31,2014,04,4,46,6,10,,2,3,5,,1,1,1,3,16,05,20,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,11,,,,,,,,,,,1,01,,175
32,2014,04,1,13,0,04,,1,1,4,1,,,6,3,11,08,36,,,,550,600,1,550,600,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,1,06,1,132
33,2014,04,1,35,5,04,,1,1,4,2,,,1,3,21,05,23,,,,420,420,1,540,420,0,,0,0,0,,132,,4000,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,495
34,2014,04,4,48,7,12,,1,1,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,485
35,2014,04,1,11,0,01,2,2,2,2,1,,,2,3,01,09,40,,,,400,320,1,400,320,80,3,0,0,0,,14,,1040,3,2,1,1,,,,,,,,,,,,,,,,,1,09,1,52
36,2014,04,1,35,0,09,,2,1,4,1,,,2,2,18,07,32,,,,360,360,1,360,360,0,,0,0,0,,40,,1250,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,85
37,2014,04,1,47,0,03,6,2,6,5,1,,,1,3,16,05,20,,,,400,670,1,400,670,60,3,0,330,330,,9,,2644,3,3,2,2,,,,,,,,,,,,,,,,,1,14,1,85
38,2014,04,4,24,0,10,,2,1,0,,1,2,1,3,21,02,08,,,,,,,,,,,,,,,,1,,,,,,,,,4,10,1,,,,,,,,,,,1,11,,89
39,2014,04,1,48,8,01,1,2,6,1,1,,,2,3,19,07,34,,,,200,200,2,200,200,0,,0,0,0,4,12,,1050,3,1,2,3,,,,,,,,,,,,,,,,,3,18,,113
40,2014,04,4,59,9,12,,2,1,5,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,477
41,2014,04,1,10,0,05,,2,4,4,1,,,6,3,20,07,32,,,,400,350,1,400,350,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,1,14,2,100
42,2014,04,2,59,0,09,,1,5,2,1,,,6,3,15,08,36,0,1,,450,0,1,450,0,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,18,,204
43,2014,04,4,48,0,04,,2,1,3,,1,1,2,3,17,04,18,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,9,1,,,,,,,,,,2,06,2,203
