REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2013,08,4,46,0,11,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,01,,105
2,2013,08,3,35,0,01,2,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2,,,30,2,,1,,,,,3,,,1,03,,257
3,2013,08,1,59,0,06,,1,1,1,1,,,5,3,01,01,04,,,,560,700,1,560,700,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,1,04,4,152
4,2013,08,4,47,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,,11,,93
5,2013,08,1,48,8,05,,1,1,5,2,,,2,1,08,10,42,,,,400,400,1,800,800,400,3,0,0,0,,61,,2000,3,1,1,2,,,,,,,,,,,,,,,,,1,06,1,222
6,2013,08,4,12,0,03,6,1,6,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,,175
7,2013,08,1,35,0,09,,1,5,4,1,,,2,3,20,07,33,,,,400,350,1,400,350,0,,0,0,0,,102,,3365,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,200
8,2013,08,1,48,8,08,,1,6,2,1,,,2,3,06,08,36,,,,440,560,1,440,560,0,,120,0,120,,148,,2800,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,117
9,2013,08,2,35,0,09,,2,1,4,1,,,1,3,21,02,08,3,2,1,375,0,1,375,0,,,,,,,123,,2200,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,378
10,2013,08,1,35,0,02,4,2,6,4,1,,,2,3,10,07,34,,,,200,100,2,200,100,100,3,0,0,0,4,4,,1025,3,1,1,4,,,,,,,,,,,,,,,,,1,17,,250
11,2013,08,4,11,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,,11,,53
12,2013,08,4,46,0,10,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,1,18,,36
13,2013,08,1,35,0,09,,2,1,2,1,,,2,3,19,07,34,,,,280,280,2,280,280,0,,0,0,0,7,98,,1250,3,1,2,2,,,,,,,,,,,,,,,,,1,04,4,284
14,2013,08,4,59,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,11,,338
15,2013,08,4,47,0,09,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,1,11,,96
16,2013,08,1,35,0,02,3,2,6,4,1,,,2,3,10,04,18,,,,260,260,2,260,260,0,,0,0,0,4,35,,1300,3,1,1,3,,,,,,,,,,,,,,,,,2,17,,347
17,2013,08,1,46,0,11,,1,1,3,1,,,6,3,01,01,04,,,,400,400,1,400,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,110
18,2013,08,4,35,0,08,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,1,11,,587
19,2013,08,1,35,0,06,,2,1,6,1,,,2,3,17,01,02,,,,350,280,1,350,280,70,3,0,0,0,,218,,5800,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,222
20,2013,08,4,35,0,11,,2,1,1,,1,1,2,3,06,02,09,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,6,,,,,,,,,,,,11,,159
21,2013,08,4,59,9,10,,1,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,1,16,3,645
22,2013,08,1,59,0,09,,2,1,2,1,,,2,3,17,02,09,,,,400,400,1,400,400,0,,0,0,0,,240,,2572,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,77
23,2013,08,1,48,7,12,,1,1,4,1,,,4,2,20,03,13,,,,200,200,2,200,200,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,02,,279
24,2013,08,4,59,9,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,08,,94
25,2013,08,3,35,3,02,4,2,6,2,,1,1,2,3,19,07,31,,,,,,,,,,,,,,,,5,,,,,,10,6,1,0,06,5,2,,,,1,,,3,,,1,01,,501
26,2013,08,4,24,2,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,11,,451
27,2013,08,2,59,9,06,,1,5,4,1,,,1,3,21,08,36,3,1,1,400,0,1,400,0,,,,,,,240,,2738,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,665
28,2013,08,1,35,0,04,,2,1,4,1,,,1,3,17,04,16,,,,480,360,1,480,360,0,,0,0,0,,101,,4300,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,315
29,2013,08,4,48,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,11,,166
30,2013,08,1,59,0,08,,2,5,2,1,,,2,3,11,02,08,,,,400,600,1,400,600,0,,200,0,200,,12,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,232
31,2013,08,2,48,0,03,6,2,1,4,1,,,1,3,21,02,09,2,12,1,350,0,1,350,0,,,,,,,56,,4032,1,1,3,4,,,,,,,,,,,,,,,,,1,14,1,64
32,2013,08,4,47,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,01,,109
33,2013,08,1,24,2,04,,1,6,4,1,,,2,3,05,10,41,,,,420,420,1,420,420,0,,0,0,0,,21,,2392,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,543
34,2013,08,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,160
35,2013,08,4,48,0,03,6,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,1,18,,79
36,2013,08,1,48,0,09,,1,1,4,1,,,2,3,06,08,38,,,,720,360,1,720,360,0,,0,0,0,,5,,3000,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,111
37,2013,08,1,12,0,08,,2,1,2,1,,,2,3,10,07,34,,,,300,300,1,300,300,0,,0,0,0,,8,,1025,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,159
38,2013,08,1,48,0,07,,1,1,2,1,,,2,3,11,08,36,,,,500,500,1,500,500,0,,0,0,0,,105,,4000,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,125
39,2013,08,2,48,7,03,6,2,6,5,2,,,2,3,19,07,31,3,1,1,440,0,1,600,0,,,,,,,31,,1800,3,1,3,3,,,,,,,,,,,,,,,,,1,01,,576
40,2013,08,1,24,0,08,,1,1,6,1,,,2,3,14,01,02,,,,400,290,1,400,290,160,3,0,50,50,,41,,5471,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,117
41,2013,08,4,35,3,01,1,1,6,1,,1,2,2,1,17,02,09,,,,,,,,,,,,,,,,9,,,,,,,,,4,09,3,,,,,,,,,,,1,06,,612
42,2013,08,4,35,0,10,,1,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,289
43,2013,08,4,48,8,05,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,1,01,,574
44,2013,08,1,35,0,01,2,1,6,4,1,,,6,3,16,06,29,,,,90,120,2,90,120,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,1,06,,263
45,2013,08,1,24,0,07,,2,1,2,1,,,1,3,21,02,07,,,,375,385,1,375,385,0,,0,10,10,,240,,3250,1,1,3,4,,,,,,,,,,,,,,,,,1,08,,170
