REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2012,08,4,59,0,01,1,2,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,,104
2,2012,08,4,10,0,09,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,1,11,,93
3,2012,08,1,59,9,06,,1,1,3,1,,,2,3,12,01,02,,,,700,700,1,700,700,0,,0,0,0,,85,,1735,3,1,2,4,,,,,,,,,,,,,,,,,1,06,2,520
4,2012,08,1,46,0,04,,2,1,4,1,,,2,3,18,07,33,,,,400,400,1,400,400,0,,0,0,0,,59,,3029,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,105
5,2012,08,1,46,0,09,,1,1,1,1,,,2,3,08,10,42,,,,400,420,1,400,420,0,,20,0,20,,5,,2052,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,78
6,2012,08,4,11,0,02,4,2,6,3,,1,1,1,2,16,05,20,,,,,,,,,,,,,,,,2,,,,,,,,,3,05,12,,,,,,,,,,,2,07,,53
7,2012,08,1,59,0,02,3,2,6,3,1,,,2,3,19,07,34,,,,175,300,2,175,300,0,,0,0,0,4,71,,1200,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,126
8,2012,08,4,47,0,05,,2,1,2,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,4,,,,,,,,,0,06,3,,,,,,,,,,,1,06,2,126
9,2012,08,1,11,0,06,,2,1,5,1,,,1,3,17,04,17,,,,375,385,1,375,385,0,,10,0,10,,89,,3118,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,80
10,2012,08,2,35,0,05,,1,6,3,1,,,2,3,10,07,34,3,1,1,400,0,1,400,0,,,,,,,240,,1819,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,461
