REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2011,12,3,24,0,05,,1,1,4,,1,1,2,3,01,09,40,,,,,,,,,,,,,,,,3,,,,,,8,2,1,4,13,3,2,,,,1,,,1,,,1,09,1,330
2,2011,12,1,35,0,06,,2,2,2,1,,,4,3,11,02,09,,,,400,400,1,400,400,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,1,04,4,223
3,2011,12,4,24,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,11,,318
4,2011,12,1,35,4,04,,2,1,6,1,,,2,1,10,07,33,,,,250,250,2,250,250,0,,0,0,0,2,24,,1025,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,937
5,2011,12,4,59,0,05,,1,1,1,,1,1,2,2,01,09,40,,,,,,,,,,,,,,,,2,,,,,,,,,4,09,4,,,,,,,,,0,,1,12,1,123
6,2011,12,1,59,9,07,,2,2,6,1,,,1,3,21,03,13,,,,350,350,1,350,350,0,,0,0,0,,235,,4000,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,540
7,2011,12,4,35,5,01,2,2,6,2,,1,2,2,3,10,07,33,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,5,,,,,,,,,,,2,04,,424
8,2011,12,1,35,0,05,,2,1,4,1,,,2,2,19,07,34,,,,280,300,2,280,300,0,,0,0,0,5,3,,1000,1,1,2,2,,,,,,,,,,,,,,,,,1,03,2,232
9,2011,12,4,35,5,03,5,2,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,2,01,,467
10,2011,12,1,35,0,09,,2,1,4,1,,,7,3,11,02,07,,,,100,100,2,100,100,,,,,,1,240,,,,,,,,,,,,,,,,,,,,,,,1,08,,194
11,2011,12,4,13,0,07,,2,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,1,01,,71
12,2011,12,4,35,0,12,,1,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,220
13,2011,12,1,46,6,02,4,1,6,4,1,,,2,2,19,07,34,,,,300,300,1,300,300,0,,0,0,0,,50,,1213,1,1,3,4,,,,,,,,,,,,,,,,,1,04,,77
14,2011,12,2,48,7,03,5,1,6,1,1,,,4,3,10,01,03,0,4,2,500,0,1,500,0,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,1,01,,493
15,2011,12,1,59,9,01,2,1,6,3,1,,,2,3,06,08,35,,,,270,270,2,270,270,0,,0,0,0,5,66,,1300,3,4,1,1,,,,,,,,,,,,,,,,,1,15,,180
16,2011,12,1,35,4,04,,1,6,4,1,,,2,2,07,03,13,,,,375,375,1,375,375,0,,0,0,0,,127,,2600,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,1143
17,2011,12,4,48,8,12,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,11,,461
18,2011,12,1,35,4,08,,2,4,5,2,,,6,3,08,10,42,,,,300,300,1,380,380,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,18,,592
19,2011,12,4,24,0,10,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,1,11,,97
20,2011,12,1,46,6,07,,1,1,4,1,,,2,1,08,10,42,,,,375,375,1,375,375,0,,0,0,0,,1,,1100,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,129
21,2011,12,4,46,6,09,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,,1,01,,115
22,2011,12,1,13,0,09,,2,1,2,1,,,2,3,10,02,09,,,,400,415,1,400,415,0,,0,15,15,,240,,1500,3,1,2,4,,,,,,,,,,,,,,,,,1,10,4,113
23,2011,12,1,24,0,07,,1,4,4,1,,,2,3,11,08,38,,,,350,320,1,350,320,80,2,0,0,0,,92,,1700,3,1,3,3,,,,,,,,,,,,,,,,,1,01,,559
24,2011,12,4,59,0,02,4,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,1,141
25,2011,12,4,48,8,01,2,1,6,3,,1,1,2,3,06,08,38,,,,,,,,,,,,,,,,4,,,,,,,,,3,05,5,,,,,,,,,,,2,04,,473
26,2011,12,1,47,0,09,,1,6,2,1,,,6,3,01,01,04,,,,300,300,1,300,300,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,15,4,96
27,2011,12,1,59,0,03,5,2,6,2,1,,,2,3,06,02,09,,,,400,400,1,400,400,0,,0,0,0,,45,,2885,3,1,1,2,,,,,,,,,,,,,,,,,1,01,,146
28,2011,12,1,35,0,12,,1,3,1,1,,,6,3,01,01,04,,,,500,560,1,500,560,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,01,,202
29,2011,12,3,35,0,02,4,1,6,2,,1,1,2,3,07,10,43,,,,,,,,,,,,,,,,5,,,,,,24,2,1,4,12,7,2,1,1,1,1,1,,1,,,1,15,,205
30,2011,12,2,35,0,09,,1,1,4,1,,,1,3,21,01,02,3,2,1,550,0,1,550,0,,,,,,,240,,3566,3,1,2,3,,,,,,,,,,,,,,,,,1,05,,675
31,2011,12,1,59,0,06,,1,6,2,1,,,4,3,06,01,04,,,,550,600,1,550,600,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,01,,129
32,2011,12,4,12,0,10,,1,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,1,11,,152
33,2011,12,1,10,0,01,2,2,6,3,1,,,2,3,10,02,09,,,,80,80,2,80,80,0,,0,0,0,4,8,,1100,3,1,2,2,,,,,,,,,,,,,,,,,2,18,,149
34,2011,12,3,35,0,03,6,1,6,2,,1,1,2,3,06,08,36,,,,,,,,,,,,,,,,3,,,,,,16,2,1,4,12,5,2,,1,,1,1,,1,,,1,02,,95
35,2011,12,1,47,0,03,5,2,1,5,1,,,2,3,09,03,13,,,,400,400,1,400,400,0,,0,0,0,,4,,2981,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,161
36,2011,12,1,13,0,04,,1,6,4,1,,,1,3,21,08,35,,,,375,375,1,375,375,0,,0,0,0,,7,,2100,1,4,1,4,,,,,,,,,,,,,,,,,1,11,,128
37,2011,12,4,47,0,10,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,1,08,,155
38,2011,12,1,35,3,04,,2,1,3,1,,,2,3,19,07,34,,,,400,400,1,400,400,0,,0,0,0,,36,,1075,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,232
39,2011,12,4,35,0,01,1,2,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,12,,179
40,2011,12,4,35,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,215
41,2011,12,1,12,0,02,4,2,6,5,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,37,,1500,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,190
42,2011,12,1,11,0,01,1,1,6,1,1,,,2,3,01,09,40,,,,100,150,2,100,150,0,,0,50,50,4,19,,1250,3,1,1,1,,,,,,,,,,,,,,,,,2,03,,48
43,2011,12,1,46,6,05,,1,6,2,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,48,,3000,3,1,1,2,,,,,,,,,,,,,,,,,1,18,,172
44,2011,12,1,11,0,07,,1,1,4,1,,,3,3,01,01,04,,,,800,800,1,800,800,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,44
45,2011,12,1,48,0,07,,1,1,3,1,,,4,3,20,08,35,,,,480,400,1,480,400,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,1,03,3,51
46,2011,12,1,35,3,02,3,1,6,2,1,,,1,3,21,05,23,,,,400,400,1,400,400,0,,0,0,0,,10,,2941,1,1,1,4,,,,,,,,,,,,,,,,,1,14,,504
47,2011,12,4,59,9,09,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,0,,1,05,,528
48,2011,12,1,59,9,04,,2,6,4,1,,,2,3,20,05,26,,,,400,400,1,400,400,0,,0,0,0,,78,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,573
49,2011,12,1,59,0,04,,1,2,2,1,,,3,3,19,01,03,,,,800,800,1,800,800,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,02,,186
50,2011,12,4,59,0,11,,2,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,01,,155
51,2011,12,4,46,6,01,1,1,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,73
52,2011,12,4,48,8,03,6,2,2,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,1,06,1,876
53,2011,12,4,13,0,09,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,1,11,,156
54,2011,12,4,35,4,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,553
