REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2014,05,4,46,6,11,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,01,,73
2,2014,05,1,24,2,01,2,1,6,3,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,24,,1015,1,1,2,3,,,,,,,,,,,,,,,,,2,04,,564
3,2014,05,1,59,9,03,6,1,6,2,1,,,2,1,13,02,08,,,,400,400,1,400,400,0,,0,0,0,,54,,2300,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,190
4,2014,05,1,47,0,03,6,1,6,2,1,,,3,3,02,09,39,,,,550,450,1,550,450,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,1,01,,115
5,2014,05,4,48,7,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,11,,547
6,2014,05,1,24,0,07,,2,1,4,1,,,2,3,01,01,04,,,,350,550,1,350,550,0,,0,0,0,,240,,1357,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,618
7,2014,05,1,35,0,07,,2,1,4,1,,,2,3,12,02,09,,,,380,380,1,380,380,0,,0,0,0,,194,,1800,3,1,1,4,,,,,,,,,,,,,,,,,1,04,4,283
8,2014,05,1,24,2,02,3,2,6,4,1,,,1,3,16,05,20,,,,150,150,2,150,150,0,,0,0,0,4,22,,1700,1,3,3,3,,,,,,,,,,,,,,,,,1,18,,676
9,2014,05,1,46,0,01,2,2,6,1,1,,,2,3,10,07,33,,,,160,160,2,160,160,0,,0,0,0,4,3,,1025,3,1,1,1,,,,,,,,,,,,,,,,,2,03,,37
10,2014,05,1,35,4,08,,1,1,5,1,,,2,3,07,02,07,,,,480,560,1,480,560,0,,0,80,80,,240,,4607,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,790
11,2014,05,4,35,0,12,,2,3,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,244
12,2014,05,1,35,0,07,,2,1,4,1,,,1,3,21,02,08,,,,350,400,1,350,400,0,,0,50,50,,124,,3275,3,1,1,2,,,,,,,,,,,,,,,,,1,03,3,203
13,2014,05,1,46,0,09,,1,1,0,1,,,2,3,10,07,34,,,,400,370,1,400,370,30,3,0,0,0,,82,,1100,3,1,1,1,,,,,,,,,,,,,,,,,1,05,,34
14,2014,05,1,35,0,01,2,1,6,2,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,13,,1300,3,2,1,1,,,,,,,,,,,,,,,,,1,03,,248
15,2014,05,1,48,0,08,,2,1,2,1,,,1,3,16,02,06,,,,375,375,1,375,375,0,,0,0,0,,189,,3077,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,52
16,2014,05,4,59,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,01,,470
17,2014,05,1,46,6,02,3,1,6,2,1,,,2,3,11,08,38,,,,350,400,1,350,400,0,,0,0,0,,11,,1400,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,95
18,2014,05,1,59,0,10,,1,1,4,1,,,2,3,04,08,36,,,,400,400,1,400,400,0,,0,0,0,,2,,3000,3,1,1,1,,,,,,,,,,,,,,,,,1,05,,120
19,2014,05,1,10,0,11,,2,1,2,1,,,3,3,12,02,08,,,,400,400,1,400,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,122
20,2014,05,4,35,3,12,,1,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,11,,648
21,2014,05,1,48,0,01,1,1,6,1,1,,,2,3,10,07,34,,,,260,250,2,260,250,80,1,0,0,0,4,12,,1050,3,1,2,4,,,,,,,,,,,,,,,,,2,06,,78
22,2014,05,1,48,7,02,4,1,6,4,1,,,2,3,06,08,35,,,,350,350,1,350,350,0,,0,0,0,,4,,1923,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,736
23,2014,05,4,35,0,11,,2,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,11,,97
24,2014,05,3,59,0,01,2,1,6,2,,1,1,2,3,07,08,38,,,,,,,,,,,,,,,,9,,,,,,3,6,1,1,01,8,2,1,,,,,,0,,,1,09,,380
25,2014,05,4,24,1,03,5,1,1,6,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,666
26,2014,05,4,59,9,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,01,,512
27,2014,05,4,59,0,02,3,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,2,05,,202
