REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2017,12,1,48,0,09,,1,5,4,1,,,2,3,10,07,34,,,,320,320,1,320,320,0,,0,0,0,,2,,1365,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,401
2,2017,12,4,35,4,11,,2,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,11,,844
3,2017,12,4,59,0,07,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,1,06,2,207
4,2017,12,1,48,7,09,,2,1,5,1,,,1,2,16,05,20,,,,330,350,1,330,350,0,,0,0,0,,208,,2875,1,3,2,4,,,,,,,,,,,,,,,,,1,04,4,514
5,2017,12,1,35,0,12,,1,1,0,1,,,6,2,20,07,32,,,,360,360,1,360,360,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,61
6,2017,12,1,48,0,06,,1,1,6,1,,,2,2,04,02,07,,,,400,320,1,400,320,80,0,0,0,0,,74,,5388,3,1,4,4,,,,,,,,,,,,,,,,,1,06,1,62
7,2017,12,1,47,0,08,,1,1,4,1,,,2,3,20,02,06,,,,400,400,1,400,400,0,,0,0,0,,14,,4000,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,115
8,2017,12,1,24,0,05,,2,2,5,1,,,1,3,16,05,20,,,,370,370,1,370,370,0,,0,0,0,,175,,3500,1,3,4,4,,,,,,,,,,,,,,,,,1,03,2,97
9,2017,12,4,59,0,12,,1,3,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,110
10,2017,12,1,35,0,07,,1,2,4,1,,,2,3,07,10,41,,,,400,480,1,400,480,0,,80,0,80,,165,,2500,1,1,2,2,,,,,,,,,,,,,,,,,1,02,,222
11,2017,12,1,47,0,10,,2,1,2,1,,,4,3,10,02,07,,,,15,10,2,15,10,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,1,08,,78
12,2017,12,4,35,4,05,,2,4,4,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,1,886
