REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2012,03,4,24,2,12,,2,4,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,734
2,2012,03,4,35,0,11,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,01,,95
3,2012,03,4,35,4,11,,2,3,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,,910
4,2012,03,4,12,0,01,1,2,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,214
5,2012,03,4,35,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,11,,96
6,2012,03,1,35,0,05,,2,2,2,1,,,2,2,19,07,33,,,,90,120,2,90,120,0,,0,0,0,6,5,,1550,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,110
7,2012,03,4,24,0,09,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,1,08,,377
8,2012,03,1,12,0,10,,1,1,4,1,,,2,3,08,10,42,,,,840,840,1,840,840,0,,0,0,0,,240,,1500,1,1,2,2,,,,,,,,,,,,,,,,,1,05,,129
9,2012,03,1,24,0,03,6,1,6,4,1,,,2,3,14,03,13,,,,370,370,1,370,370,0,,0,0,0,,62,,1364,1,1,4,4,,,,,,,,,,,,,,,,,1,18,,416
10,2012,03,1,35,0,04,,1,1,4,1,,,2,3,07,03,13,,,,400,160,1,400,160,240,3,0,0,0,,120,,2644,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,251
11,2012,03,2,46,6,10,,2,1,2,1,,,2,3,06,02,09,3,14,2,200,0,2,200,0,,,,,,5,51,,1442,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,214
12,2012,03,4,59,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,,,,,,,11,,101
13,2012,03,1,59,0,06,,2,1,4,1,,,2,2,19,07,32,,,,335,340,1,335,340,0,,0,0,0,,105,,1500,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,81
14,2012,03,1,35,0,10,,2,1,4,1,,,6,2,13,07,32,,,,300,300,1,300,300,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,1,08,,194
15,2012,03,1,59,9,06,,2,5,2,1,,,2,3,17,02,08,,,,400,400,1,400,400,0,,0,0,0,,28,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,750
16,2012,03,1,11,0,01,2,1,6,3,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,10,,1200,3,1,1,1,,,,,,,,,,,,,,,,,1,13,,71
