REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2013,07,1,35,0,09,,1,5,3,1,,,3,3,12,07,32,,,,400,240,1,400,240,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,01,,234
2,2013,07,4,24,1,11,,2,1,5,,1,1,1,3,21,01,02,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,8,,,,,,,,,,,,11,,432
3,2013,07,4,47,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,05,,118
4,2013,07,1,10,0,04,,1,1,4,1,,,2,3,18,08,35,,,,400,400,1,400,400,0,,0,0,0,,54,,1976,3,3,1,1,,,,,,,,,,,,,,,,,1,02,,195
5,2013,07,1,12,0,08,,2,5,4,1,,,1,3,17,02,09,,,,350,350,1,350,350,0,,0,0,0,,215,,2100,1,1,2,4,,,,,,,,,,,,,,,,,1,14,2,116
6,2013,07,4,13,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,101
7,2013,07,4,35,4,12,,2,5,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,,01,,896
8,2013,07,4,24,0,04,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,1,06,1,293
9,2013,07,2,47,0,11,,2,1,2,1,,,3,2,06,01,04,3,6,1,50,0,2,50,0,,,,,,5,124,,,,,,,,,,,,,,,,,,,,,,,,02,,275
10,2013,07,1,46,6,01,2,1,6,1,1,,,1,3,21,02,09,,,,160,300,2,160,300,0,,0,0,0,7,3,,1050,3,1,3,3,,,,,,,,,,,,,,,,,1,03,,74
11,2013,07,3,35,0,04,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,7,2,,,16,2,,,,1,1,,2,,,1,12,1,228
12,2013,07,1,24,2,10,,1,6,5,1,,,1,3,21,07,33,,,,375,375,1,375,375,0,,0,0,0,,240,,2821,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,700
13,2013,07,3,35,4,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,2,,,,2,,,,1,1,,0,,,1,16,,800
14,2013,07,3,13,0,10,,1,1,4,,1,2,2,3,06,08,36,,,,,,,,,,,,,,,,1,,,,,,4,2,2,4,12,2,2,,1,,,,,1,,,1,08,,124
15,2013,07,1,24,0,05,,1,2,4,1,,,2,3,04,09,39,,,,400,460,1,400,460,0,,0,60,60,,39,,4327,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,162
16,2013,07,4,48,7,12,,2,5,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,460
17,2013,07,1,24,0,02,3,2,6,3,1,,,1,3,21,06,30,,,,300,300,1,300,300,0,,0,0,0,,2,,1400,3,2,1,1,,,,,,,,,,,,,,,,,1,06,,497
18,2013,07,3,11,0,04,,1,6,6,,1,1,1,3,16,02,08,,,,,,,,,,,,,,,,1,,,,,,16,2,1,4,10,6,2,1,1,,1,,,1,,,1,01,,38
19,2013,07,4,24,0,07,,2,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,1,16,3,178
20,2013,07,4,24,2,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,1,11,,702
21,2013,07,1,24,0,07,,2,2,4,1,,,2,3,19,07,34,,,,270,270,2,270,270,0,,0,0,0,5,24,,1025,3,1,1,1,,,,,,,,,,,,,,,,,1,08,,288
22,2013,07,1,46,6,01,2,1,6,1,1,,,2,1,06,08,36,,,,200,200,2,200,200,0,,0,0,0,4,1,,1300,3,3,2,2,,,,,,,,,,,,,,,,,1,03,,189
23,2013,07,4,12,0,09,,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,1,01,,125
24,2013,07,1,35,0,02,3,1,6,3,1,,,2,3,06,08,35,,,,450,450,1,450,450,0,,0,0,0,,10,,1350,3,1,1,1,,,,,,,,,,,,,,,,,1,07,,253
25,2013,07,2,12,0,01,1,2,6,0,1,,,6,3,20,05,26,0,28,,60,0,2,60,0,,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,,1,03,,117
26,2013,07,1,48,0,03,5,1,6,2,1,,,2,3,11,08,36,,,,400,600,1,400,600,0,,200,0,200,,10,,3100,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,141
27,2013,07,1,12,0,05,,1,1,4,1,,,2,3,15,01,02,,,,400,400,1,400,400,0,,0,0,0,,95,,5288,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,120
28,2013,07,1,48,0,01,2,2,6,2,1,,,2,3,04,03,13,,,,400,400,1,400,400,0,,0,0,0,,3,,2300,3,2,4,4,,,,,,,,,,,,,,,,,1,01,,444
29,2013,07,1,48,8,01,2,2,6,2,1,,,2,3,06,08,38,,,,350,350,1,350,350,0,,0,0,0,,16,,1800,3,2,2,2,,,,,,,,,,,,,,,,,1,18,,476
30,2013,07,4,47,0,11,,1,1,6,,1,1,2,3,17,04,14,,,,,,,,,,,,,,,,94,,,,,,,,,5,07,2,,,,,,,,,,,,11,,90
31,2013,07,4,35,0,12,,2,3,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,315
32,2013,07,1,46,6,02,4,2,6,2,2,,,2,3,10,07,33,,,,350,350,1,450,410,0,,0,0,0,,6,,1100,3,1,1,4,,,,,,,,,,,,,,,,,1,07,,76
33,2013,07,1,46,0,02,4,1,6,5,1,,,2,3,20,02,09,,,,400,400,1,400,400,0,,0,0,0,,3,,1450,3,3,1,1,,,,,,,,,,,,,,,,,1,04,,124
34,2013,07,1,35,4,10,,2,3,4,1,,,5,2,20,07,32,,,,475,380,1,475,380,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,01,,715
35,2013,07,3,35,0,03,5,1,6,4,,1,1,1,3,16,07,33,,,,,,,,,,,,,,,,18,,,,,,30,2,1,4,12,10,2,1,1,1,1,1,,1,,,1,01,,314
36,2013,07,1,59,9,04,,1,1,2,1,,,4,1,06,08,35,,,,450,450,1,450,450,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,1,06,1,554
37,2013,07,1,48,0,09,,1,1,1,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,134,,3365,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,219
38,2013,07,4,47,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,01,,134
39,2013,07,1,24,0,07,,1,5,4,1,,,6,3,06,08,35,,,,400,400,1,400,400,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,1,01,,235
40,2013,07,1,13,0,01,2,1,6,1,1,,,2,3,10,07,33,,,,150,120,2,150,120,0,,0,0,0,7,11,,1000,3,1,2,4,,,,,,,,,,,,,,,,,1,03,,110
41,2013,07,1,59,0,01,2,1,6,2,1,,,2,3,15,09,40,,,,400,320,1,400,320,80,1,0,0,0,,1,,1200,3,2,1,1,,,,,,,,,,,,,,,,,1,02,,114
42,2013,07,2,24,0,03,5,2,6,2,1,,,2,3,07,10,42,3,1,1,400,0,1,400,0,,,,,,,17,,1783,2,3,3,4,,,,,,,,,,,,,,,,,1,04,,349
43,2013,07,1,11,0,09,,2,2,4,1,,,2,3,10,07,33,,,,450,450,1,450,450,0,,0,0,0,,190,,1150,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,38
44,2013,07,1,59,9,07,,2,1,4,1,,,6,1,17,05,21,,,,90,90,2,90,90,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,1,08,,562
45,2013,07,4,24,0,09,,2,2,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,1,11,,317
46,2013,07,4,47,0,11,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,01,,151
47,2013,07,1,47,0,05,,1,1,5,1,,,2,3,08,03,12,,,,400,370,1,400,370,80,3,0,50,50,,73,,5144,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,110
48,2013,07,1,35,0,09,,1,2,4,1,,,6,3,01,01,04,,,,700,990,1,700,990,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,352
49,2013,07,1,24,2,05,,2,2,4,2,,,6,3,20,07,32,,,,250,200,2,400,300,,,,,,5,100,,,,,,,,,,,,,,,,,,,,,,,1,02,,430
50,2013,07,4,24,2,04,,1,6,3,,1,1,2,3,18,07,34,,,,,,,,,,,,,,,,4,,,,,,,,,0,06,6,,,,,,,,,,,1,18,,832
51,2013,07,1,48,0,12,,1,1,0,1,,,6,3,01,01,04,,,,200,300,2,200,300,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,02,,127
52,2013,07,4,48,7,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,01,,125
53,2013,07,1,59,9,03,5,1,2,4,1,,,2,3,04,03,13,,,,375,375,1,375,375,0,,0,0,0,,77,,2500,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,636
54,2013,07,4,13,0,02,4,1,2,1,,1,1,2,3,01,09,40,,,,,,,,,,,,,,,,2,,,,,,,,,4,13,9,,,,,,,,,1,,1,12,1,70
55,2013,07,1,46,0,09,,2,5,5,1,,,1,3,21,05,25,,,,400,400,1,400,400,0,,0,0,0,,170,,3010,1,1,3,3,,,,,,,,,,,,,,,,,1,01,,57
56,2013,07,4,24,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,113
57,2013,07,4,35,4,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,,792
58,2013,07,1,24,0,05,,2,2,4,1,,,5,3,06,01,04,,,,400,150,1,400,150,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,1,03,2,550
59,2013,07,1,24,1,07,,2,2,4,1,,,1,3,17,04,17,,,,363,363,1,363,363,0,,0,0,0,,240,,2600,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,605
60,2013,07,1,59,0,05,,1,1,2,1,,,2,3,04,09,39,,,,450,600,1,450,600,0,,0,150,150,,166,,5846,3,1,4,4,,,,,,,,,,,,,,,,,1,03,3,583
61,2013,07,1,46,6,08,,2,1,4,1,,,2,3,12,02,09,,,,375,405,1,375,405,0,,30,0,30,,183,,1997,3,1,2,4,,,,,,,,,,,,,,,,,1,14,3,234
62,2013,07,4,35,4,06,,2,1,5,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,1,06,1,807
63,2013,07,4,35,0,09,,1,1,2,,1,1,1,2,21,09,39,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,2,,,,,,,,,,,1,11,,234
64,2013,07,4,59,9,02,3,1,6,3,,1,2,2,1,10,07,33,,,,,,,,,,,,,,,,26,,,,,,,,,3,05,12,,,,,,,,,,,2,01,,658
65,2013,07,4,59,9,05,,2,1,6,,1,1,2,3,14,02,05,,,,,,,,,,,,,,,,31,,,,,,,,,4,12,1,1,,,,,,,,,,3,06,1,543
66,2013,07,1,24,0,08,,1,1,5,1,,,2,3,07,03,12,,,,380,380,1,380,380,0,,0,0,0,,240,,6073,3,1,1,4,,,,,,,,,,,,,,,,,1,04,4,214
67,2013,07,1,59,9,08,,1,1,2,1,,,2,2,08,01,04,,,,350,350,1,350,350,0,,0,0,0,,240,,1429,3,1,2,2,,,,,,,,,,,,,,,,,1,04,4,514
68,2013,07,1,47,0,04,,2,6,5,1,,,2,3,12,01,02,,,,400,320,1,400,320,80,1,0,0,0,,75,,5288,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,91
69,2013,07,1,47,0,02,3,2,6,3,1,,,1,3,17,02,09,,,,240,240,2,240,480,160,1,0,0,0,7,1,,1785,1,1,3,3,,,,,,,,,,,,,,,,,1,04,,83
70,2013,07,1,46,0,04,,1,1,4,1,,,2,3,12,02,05,,,,400,400,1,400,400,0,,0,0,0,,22,,2404,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,105
71,2013,07,1,46,6,07,,2,5,3,1,,,2,3,07,10,41,,,,400,400,1,400,400,0,,0,0,0,,19,,1585,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,43
72,2013,07,4,59,9,01,1,2,6,1,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,20,,,,,,,,,4,09,4,,,,,,,,,,,1,03,,695
73,2013,07,4,24,0,10,,1,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,1,01,,169
74,2013,07,1,59,9,04,,1,6,3,1,,,1,3,21,05,25,,,,350,100,1,350,100,250,1,0,0,0,,14,,2000,3,3,1,1,,,,,,,,,,,,,,,,,1,01,,195
75,2013,07,1,24,2,03,6,1,2,0,1,,,2,3,07,10,42,,,,400,365,1,400,365,35,3,0,0,0,,125,,1652,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,573
76,2013,07,4,12,0,08,,1,1,3,,1,1,2,2,03,07,31,,,,,,,,,,,,,,,,2,,,,,,,,,4,09,2,,,,,,,,,,,1,11,,143
