REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2012,07,1,47,0,02,4,1,6,4,1,,,2,3,08,08,36,,,,370,370,1,370,370,0,,0,0,0,,3,,2300,1,2,3,3,,,,,,,,,,,,,,,,,1,01,,217
2,2012,07,2,24,0,05,,1,2,4,1,,,2,3,08,01,04,3,1,1,400,0,1,400,0,,,,,,,58,,2885,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,108
3,2012,07,4,35,0,11,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,11,,150
4,2012,07,4,59,0,04,,1,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,1,09,2,112
5,2012,07,2,35,4,08,,2,1,2,1,,,2,3,12,01,02,1,18,1,375,0,1,375,0,,,,,,,99,,5231,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,886
6,2012,07,4,35,4,11,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,18,,1682
7,2012,07,4,35,5,08,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,1,06,2,369
8,2012,07,2,35,0,08,,1,1,6,1,,,2,3,12,01,02,3,1,1,375,0,1,375,0,,,,,,,240,,3077,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,302
9,2012,07,4,13,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,11,,121
10,2012,07,4,24,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,11,,108
11,2012,07,1,46,0,05,,2,1,1,1,,,2,3,10,07,33,,,,400,400,1,400,400,0,,0,0,0,,17,,1200,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,117
12,2012,07,1,48,8,04,,2,6,4,1,,,2,3,10,07,34,,,,300,250,1,300,250,0,,0,0,0,,52,,1050,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,471
13,2012,07,1,47,0,04,,2,6,1,1,,,4,3,20,07,32,,,,650,650,1,650,650,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,14,2,107
14,2012,07,1,13,0,02,4,1,1,4,1,,,2,3,06,08,35,,,,400,800,1,400,800,0,,400,0,400,,4,,2500,3,1,1,3,,,,,,,,,,,,,,,,,1,05,,141
