REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2010,02,4,35,0,02,3,2,6,3,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,16,,,,,,,,,3,05,7,,,,,,,,,4,,3,06,,204
2,2010,02,1,24,2,07,,2,4,4,1,,,6,3,17,05,24,,,,550,550,1,550,550,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,1,18,,858
3,2010,02,1,47,0,05,,1,6,2,2,,,2,3,19,07,32,,,,290,290,2,360,360,0,,0,0,0,7,46,,1100,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,102
4,2010,02,1,46,6,09,,2,1,2,1,,,1,3,16,02,09,,,,363,218,1,363,218,145,3,0,0,0,,162,,1894,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,71
5,2010,02,1,59,0,09,,2,1,3,1,,,2,3,10,07,31,,,,225,225,2,225,225,0,,0,0,0,5,90,,1400,3,1,1,1,,,,,,,,,,,,,,,,,1,10,4,184
6,2010,02,1,35,0,05,,1,1,2,1,,,2,3,09,07,33,,,,400,320,1,400,320,80,3,0,0,0,,27,,1400,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,226
7,2010,02,1,13,0,05,,2,4,4,1,,,2,3,08,07,33,,,,400,400,1,400,400,0,,0,0,0,,145,,2500,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,76
8,2010,02,1,59,9,07,,2,6,4,1,,,1,3,17,04,18,,,,350,300,1,350,300,75,3,0,0,0,,240,,2300,1,1,4,4,,,,,,,,,,,,,,,,,1,14,3,496
9,2010,02,4,48,0,04,,1,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,747
10,2010,02,4,47,0,08,,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,01,,129
11,2010,02,1,35,0,07,,1,1,4,1,,,2,3,10,01,03,,,,450,450,1,450,450,0,,0,0,0,,240,,2350,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,262
12,2010,02,1,24,0,07,,2,1,2,1,,,2,3,20,02,09,,,,400,350,1,400,350,50,1,0,0,0,,61,,1400,3,1,1,3,,,,,,,,,,,,,,,,,1,03,2,192
13,2010,02,4,35,5,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,388
14,2010,02,1,48,7,01,2,2,6,1,1,,,2,3,10,07,33,,,,200,280,2,200,280,0,,0,0,0,4,25,,900,3,1,2,4,,,,,,,,,,,,,,,,,2,03,,247
15,2010,02,1,59,0,03,6,1,1,5,1,,,2,3,14,07,33,,,,400,400,1,400,400,0,,0,0,0,,2,,1923,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,271
16,2010,02,1,11,0,10,,2,2,2,1,,,2,2,10,02,06,,,,375,300,1,375,300,75,3,0,0,0,,18,,1538,3,1,1,3,,,,,,,,,,,,,,,,,1,08,,47
17,2010,02,4,13,0,11,,1,1,4,,1,1,2,3,11,08,36,,,,,,,,,,,,,,,,92,,,,,,,,,4,10,2,,,,,,,,,,,,11,,98
18,2010,02,1,24,0,09,,2,5,2,1,,,1,3,21,02,08,,,,375,375,1,375,375,0,,0,0,0,,240,,3077,1,1,3,3,,,,,,,,,,,,,,,,,1,18,,171
19,2010,02,1,24,0,10,,2,5,1,1,,,2,3,20,07,34,,,,60,60,2,60,60,0,,0,0,0,5,44,,900,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,97
20,2010,02,4,48,8,01,1,2,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,4,,2,18,,112
21,2010,02,1,12,0,03,6,2,6,4,1,,,2,3,19,07,34,,,,405,405,1,405,405,0,,0,0,0,,2,,1000,3,1,1,4,,,,,,,,,,,,,,,,,1,01,,166
22,2010,02,1,46,6,08,,1,1,2,1,,,2,2,08,08,36,,,,400,320,1,400,320,80,3,0,0,0,,55,,1300,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,144
23,2010,02,1,35,0,02,4,2,6,5,1,,,2,3,10,07,34,,,,150,170,2,150,170,0,,0,0,0,4,69,,950,1,1,2,2,,,,,,,,,,,,,,,,,2,04,,365
24,2010,02,1,35,4,07,,2,1,4,1,,,1,3,21,04,15,,,,350,270,1,350,270,80,3,0,0,0,,118,,4286,3,1,2,3,,,,,,,,,,,,,,,,,1,03,2,226
25,2010,02,3,24,2,01,2,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,,,21,2,,1,1,,,,3,,,1,15,,672
26,2010,02,4,24,0,08,,1,6,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,1,01,,220
27,2010,02,3,59,0,08,,1,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,12,7,1,,,19,2,,,1,1,1,,0,,,1,10,4,88
28,2010,02,1,35,0,09,,2,1,5,1,,,2,2,12,02,05,,,,375,475,1,375,475,0,,0,100,100,,104,,3846,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,290
29,2010,02,1,10,0,04,,1,1,4,1,,,2,3,09,01,02,,,,400,460,1,400,460,0,,0,60,60,,15,,1923,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,121
30,2010,02,1,10,0,04,,1,2,4,1,,,2,3,14,03,11,,,,375,225,1,375,225,150,1,0,0,0,,88,,2675,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,77
31,2010,02,1,24,2,07,,2,1,4,1,,,1,3,21,05,23,,,,380,380,1,380,380,0,,0,0,0,,240,,3745,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,894
32,2010,02,1,59,9,08,,2,2,1,1,,,2,3,01,09,40,,,,400,400,1,400,400,0,,0,0,0,,25,,1050,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,469
33,2010,02,1,48,8,06,,1,1,5,1,,,2,2,14,03,11,,,,400,320,1,400,320,80,3,0,0,0,,240,,3462,3,1,2,3,,,,,,,,,,,,,,,,,1,03,1,854
34,2010,02,1,46,6,08,,1,1,4,1,,,6,3,01,08,35,,,,200,60,2,200,60,,,,,,1,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,140
35,2010,02,1,24,0,09,,1,2,1,1,,,2,3,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,38,,2270,3,1,2,2,,,,,,,,,,,,,,,,,1,06,2,75
36,2010,02,1,46,6,09,,1,1,1,1,,,2,3,13,07,34,,,,375,260,1,375,260,115,3,0,0,0,,186,,900,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,67
37,2010,02,2,35,4,04,,2,1,5,1,,,2,3,10,02,06,2,33,2,375,0,1,375,0,,,,,,,72,,1764,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,784
38,2010,02,2,59,0,07,,1,1,2,1,,,1,3,21,05,23,3,1,1,420,0,1,420,0,,,,,,,240,,4100,1,1,3,4,,,,,,,,,,,,,,,,,1,06,3,255
39,2010,02,4,24,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,122
40,2010,02,1,59,9,03,6,1,6,5,1,,,2,1,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,29,,2115,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,188
41,2010,02,4,24,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,11,,482
42,2010,02,2,35,5,04,,2,1,4,1,,,2,3,12,02,07,2,24,2,375,0,1,375,0,,,,,,,64,,2134,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,381
43,2010,02,1,13,0,10,,2,1,4,1,,,2,3,10,02,09,,,,375,235,1,375,235,140,3,0,0,0,,240,,1733,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,104
