REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2015,11,1,46,0,05,,1,1,2,1,,,1,3,21,05,25,,,,400,400,1,400,400,0,,0,0,0,,80,,3510,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,111
2,2015,11,4,24,0,11,,1,5,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,01,,470
3,2015,11,4,47,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,119
4,2015,11,1,12,0,01,2,1,6,1,1,,,2,3,18,06,30,,,,200,240,2,200,240,40,3,0,0,0,4,23,,1150,3,1,1,1,,,,,,,,,,,,,,,,,2,03,,84
5,2015,11,4,13,0,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,11,,132
6,2015,11,1,11,0,09,,1,2,1,1,,,2,3,15,08,38,,,,400,320,1,400,320,80,3,0,0,0,,10,,1075,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,63
7,2015,11,1,48,7,04,,2,1,6,1,,,2,3,17,05,21,,,,380,165,1,380,165,225,3,10,0,10,,48,,4500,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,704
8,2015,11,1,24,2,07,,1,2,4,1,,,6,3,19,01,03,,,,400,550,1,400,550,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,1,03,2,753
9,2015,11,4,24,0,06,,1,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,1,,1,01,,83
10,2015,11,1,59,9,10,,2,1,6,1,,,6,3,16,05,25,,,,100,95,2,100,95,,,,,,5,83,,,,,,,,,,,,,,,,,,,,,,,1,02,,343
11,2015,11,1,35,0,08,,2,2,2,2,,,6,3,15,07,34,,,,150,150,2,180,190,,,,,,5,229,,,,,,,,,,,,,,,,,,,,,,,1,02,,170
12,2015,11,4,48,0,11,,1,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,08,,140
13,2015,11,4,35,0,12,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,11,,222
14,2015,11,1,46,0,01,2,1,6,1,1,,,2,3,10,07,34,,,,200,100,2,200,100,0,,0,0,0,4,35,,1100,3,4,1,1,,,,,,,,,,,,,,,,,2,16,,69
15,2015,11,1,35,0,09,,2,1,2,1,,,4,3,15,05,21,,,,400,250,1,400,250,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,328
16,2015,11,4,59,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,09,,291
17,2015,11,4,10,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,11,,94
